;        VIRGO(new) Virgo(org) DIARAD(org) PMO6V (org)
20050901 1360.84002 1365.92053 1366.32483 1365.51489
20050902 1360.78213 1365.86243 1366.23438 1365.48413
20050903 1360.69384 1365.77380 1366.17676 1365.36951
20050904 1360.67292 1365.75281 1366.14954 1365.35364
20050905 1360.67779 1365.75769 1366.16150 1365.35278
20050906 1360.67073 1365.75061 1366.12488 1365.37048
20050907 1360.63522 1365.71497 1366.11145 1365.32300
20050908 1360.69129 1365.77124 1366.01038 1365.42285
20050909 1360.44282 1365.52185 1365.84204 1365.14526
20050910 1360.16651 1365.24451 1365.61511 1364.84558
20050911 1359.95575 1365.03296 1365.44226 1364.58911
20050912 1359.81565 1364.89233 1365.27747 1364.50317
20050913 1359.68965 1364.76587 1365.15100 1364.37366
20050914 1359.85992 1364.93677 1365.29883 1364.55920
20050915 1360.12614 1365.20398 1365.56104 1364.83813
20050916 1360.53574 1365.61511 1365.97253 1365.23193
20050917 1360.95896 1366.03992 1366.37646 1365.67908
20050918 1361.06234 1366.14368 1366.54724 1365.73975
20050919 1361.01892 1366.10010 1366.48560 1365.71094
20050920 1360.86775 1365.94836 1366.32898 1365.56335
20050921 1360.75477 1365.83496 1366.17249 1365.45361
20050922 1360.77581 1365.85608 1366.16321 1365.47339
20050923 1360.69664 1365.77661 1366.13574 1365.40271
20050924 1360.74370 1365.82385 1366.17371 1365.46350
20050925 1360.69956 1365.77954 1366.17371 1365.38354
20050926 1360.66927 1365.74915 1366.18079 1365.32312
20050927 1360.67061 1365.75049 1366.17737 1365.32825
20050928 1360.68983 1365.76978 1366.18738 1365.35498
20050929 1360.67353 1365.75342 1366.15088 1365.35498
20050930 1360.65176 1365.73157 1366.13831 1365.32568
20051001 1360.61138 1365.69104 1366.08240 1365.29736
20051002 1360.54948 1365.62891 1366.03979 1365.21985
20051003 1360.54000 1365.61938 1366.03552 1365.20618
20051004 1360.56772 1365.64722 1366.06042 1365.23645
20051005 1360.63559 1365.71533 1366.10876 1365.33411
20051006 1360.70223 1365.78223 1366.18457 1365.38013
20051007 1360.78481 1365.86511 1366.22644 1365.47852
20051008 1360.78505 1365.86536 1366.26038 1365.46912
20051009 1360.82519 1365.90564 1366.26953 1365.51697
20051010 1360.79174 1365.87207 1366.27612 1365.46875
20051011 1360.83966 1365.92017 1366.29224 1365.52612
20051012 1360.85449 1365.93506 1366.33691 1365.53345
20051013 1360.87651 1365.95715 1366.37073 1365.54614
20051014 1360.91749 1365.99829 1366.40918 1365.58948
20051015 1360.90460 1365.98535 1366.39941 1365.57397
20051016 1360.82421 1365.90466 1366.31140 1365.49939
20051017 1360.69676 1365.77673 1366.20532 1365.35767
20051018 1360.72716 1365.80725 1366.21436 1365.40161
20051019 1360.77386 1365.85413 1366.23425 1365.44409
20051020 1360.74492 1365.82507 1366.23523 1365.41309
20051021 1360.76328 1365.84351 1366.24976 1365.43445
20051022 1360.73701 1365.81714 1366.23950 1365.39929
20051023 1360.73811 1365.81824 1366.22327 1365.41333
20051024 1360.68314 1365.76306 1366.17529 1365.35327
20051025 1360.66684 1365.74670 1366.15857 1365.33630
20051026 1360.67341 1365.75330 1366.11951 1365.36475
20051027 1360.62999 1365.70972 1366.10693 1365.30774
20051028 1360.63984 1365.71960 1366.14551 1365.29858
20051029 1360.64945 1365.72925 1366.14392 1365.31616
20051030 1360.62026 1365.69995 1366.11963 1365.28113
20051031 1360.67183 1365.75171 1366.12000 1365.37158
20051101 1360.66903 1365.74890 1366.19373 1365.31177
20051102 1360.74382 1365.82397 1366.27124 1365.39087
20051103 1360.82823 1365.90869 1366.31030 1365.50610
20051104 1360.81996 1365.90039 1366.30579 1365.50085
20051105 1360.78639 1365.86670 1366.28931 1365.44238
20051106 1360.79721 1365.87756 1366.29736 1365.45776
20051107 1360.81424 1365.89465 1366.32568 1365.47144
20051108 1360.81789 1365.89832 1366.31958 1365.48071
20051109 1360.88137 1365.96204 1366.35083 1365.55432
20051110 1360.84732 1365.92786 1366.34180 1365.51392
20051111 1360.80402 1365.88440 1366.29138 1365.47888
20051112 1360.73118 1365.81128 1366.23413 1365.39246
20051113 1360.63777 1365.71753 1366.14209 1365.29724
20051114 1360.48028 1365.55945 1365.94983 1365.15442
20051115 1360.30138 1365.37988 1365.77966 1364.98059
20051116 1360.14389 1365.22180 1365.60376 1364.81177
20051117 1360.03054 1365.10803 1365.51172 1364.70520
20051118 1359.98615 1365.06348 1365.45654 1364.66907
20051119 1360.00707 1365.08447 1365.48645 1364.68323
20051120 1360.13854 1365.21643 1365.60535 1364.82910
20051121 1360.26806 1365.34644 1365.75281 1364.94141
20051122 1360.42628 1365.50525 1365.91675 1365.09753
20051123 1360.59545 1365.67505 1366.07031 1365.27832
20051124 1360.62719 1365.70691 1366.08496 1365.32642
20051125 1360.64872 1365.72852 1366.07190 1365.36780
20051126 1360.56663 1365.64612 1366.03088 1365.26001
20051127 1360.60165 1365.68127 1366.07458 1365.28833
20051128 1360.73762 1365.81775 1366.19812 1365.43542
20051129 1360.88429 1365.96497 1366.36255 1365.57166
20051130 1360.84477 1365.92529 1366.29858 1365.53650
20051201 1360.56225 1365.64172 1366.01978 1365.25549
20051202 1360.29324 1365.37170 1365.74548 1364.98914
20051203 1360.37861 1365.45740 1365.78259 1365.09729
20051204 1360.46362 1365.54272 1365.91663 1365.16113
20051205 1360.62829 1365.70801 1366.05042 1365.32446
20051206 1360.75817 1365.83838 1366.20630 1365.47083
20051207 1360.82896 1365.90942 1366.30310 1365.51563
20051208 1360.82689 1365.90735 1366.29089 1365.52271
20051209 1360.92041 1366.00122 1366.27576 1365.64136
20051210 1360.74674 1365.82690 1366.20679 1365.44775
20051211 1360.65626 1365.73608 1366.15527 1365.31982
20051212 1360.63486 1365.71460 1366.11536 1365.31738
20051213 1360.57502 1365.65454 1366.04431 1365.24951
20051214 1360.51810 1365.59741 1365.97131 1365.22156
20051215 1360.49889 1365.57813 1365.93726 1365.21570
20051216 1360.52905 1365.60840 1365.96765 1365.22791
20051217 1360.53063 1365.60999 1365.98730 1365.23022
20051218 1360.57441 1365.65393 1366.03711 1365.27002
20051219 1360.45827 1365.53735 1365.94531 1365.13086
20051220 1360.52151 1365.60083 1365.99622 1365.20569
20051221 1360.53574 1365.61511 1366.00269 1365.22717
20051222 1360.57587 1365.65540 1366.04395 1365.26660
20051223 1360.55094 1365.63037 1365.98572 1365.24585
20051224 1360.59837 1365.67798 1366.06946 1365.28870
20051225 1360.75903 1365.83923 1366.19568 1365.46741
20051226 1360.82956 1365.91003 1366.30396 1365.51636
20051227 1360.88113 1365.96179 1366.34851 1365.57202
20051228 1360.87870 1365.95935 1366.31238 1365.57922
20051229 1360.74589 1365.82605 1366.22131 1365.43115
20051230 1360.75258 1365.83276 1366.18738 1365.45667
20051231 1360.72023 1365.80029 1366.19470 1365.40637
20060101 1360.72376 1365.80383 1366.20642 1365.40222
20060102 1360.79673 1365.87708 1366.27356 1365.48096
20060103 1360.91056 1365.99133 1366.34167 1365.62317
20060104 1360.87906 1365.95972 1366.35181 1365.56775
20060105 1360.77605 1365.85632 1366.24438 1365.46802
20060106 1360.67475 1365.75464 1366.15405 1365.35693
20060107 1360.61734 1365.69702 1366.08374 1365.31006
20060108 1360.63169 1365.71143 1366.10510 1365.31775
20060109 1360.66526 1365.74512 1366.13049 1365.35803
20060110 1360.65310 1365.73291 1366.12341 1365.34229
20060111 1360.63096 1365.71069 1366.11328 1365.30859
20060112 1360.64994 1365.72974 1366.10742 1365.34509
20060113 1360.60615 1365.68579 1366.08069 1365.29077
20060114 1360.60409 1365.68372 1366.09875 1365.26965
20060115 1360.58511 1365.66467 1366.06921 1365.26050
20060116 1360.62817 1365.70789 1366.10254 1365.31311
20060117 1360.68703 1365.76697 1366.16516 1365.36877
20060118 1360.69189 1365.77185 1366.17468 1365.36621
20060119 1360.59788 1365.67749 1366.07214 1365.28271
20060120 1360.50448 1365.58374 1365.98120 1365.18616
20060121 1360.46982 1365.54895 1365.95740 1365.14099
20060122 1360.57745 1365.65698 1366.06396 1365.25037
20060123 1360.69797 1365.77795 1366.18616 1365.37000
20060124 1360.69141 1365.77136 1366.19324 1365.35022
20060125 1360.82810 1365.90857 1366.29968 1365.50159
20060126 1360.88259 1365.96326 1366.36023 1365.56616
20060127 1360.85924 1365.93982 1366.35925 1365.52087
20060128 1360.82300 1365.90344 1366.29602 1365.50781
20060129 1360.76207 1365.84229 1366.24475 1365.43982
20060130 1360.77192 1365.85217 1366.26709 1365.43762
20060131 1360.71050 1365.79053 1366.18628 1365.39465
20060201 1360.64300 1365.72278 1366.13330 1365.31238
20060202 1360.58876 1365.66833 1366.07751 1365.25916
20060203 1360.56955 1365.64905 1366.05249 1365.24548
20060204 1360.56979 1365.64929 1366.05322 1365.24536
20060205 1360.61224 1365.69189 1366.09253 1365.29126
20060206 1360.65821 1365.73804 1366.09131 1365.36829
20060207 1360.58317 1365.66272 1366.04468 1365.28052
20060208 1360.56930 1365.64880 1366.04871 1365.25183
20060209 1360.58560 1365.66516 1366.06799 1365.26233
20060210 1360.63230 1365.71204 1366.08459 1365.31384
20060211 1360.61917 1365.69885 1366.10132 1365.29639
20060212 1360.61455 1365.69421 1366.09753 1365.29089
20060213 1360.65650 1365.73633 1366.13733 1365.33533
20060214 1360.65358 1365.73340 1366.16321 1365.30347
20060215 1360.62440 1365.70410 1366.13232 1365.27576
20060216 1360.63753 1365.71729 1366.12183 1365.31287
20060217 1360.68934 1365.76929 1366.19958 1365.33899
20060218 1360.75720 1365.83740 1366.25647 1365.41833
20060219 1360.79904 1365.87939 1366.29114 1365.46765
20060220 1360.80877 1365.88916 1366.29492 1365.48340
20060221 1360.78821 1365.86853 1366.28723 1365.44983
20060222 1360.75562 1365.83582 1366.24670 1365.42480
20060223 1360.72862 1365.80872 1366.22363 1365.39380
20060224 1360.71439 1365.79443 1366.19202 1365.39685
20060225 1360.68277 1365.76270 1366.16321 1365.36206
20060226 1360.71804 1365.79810 1366.22034 1365.37598
20060227 1360.72023 1365.80029 1366.23572 1365.36499
20060228 1360.70807 1365.78809 1366.21509 1365.36133
20060301 1360.62610 1365.70581 1366.13940 1365.27698
20060302 1360.58511 1365.66467 1366.07874 1365.25073
20060303 1360.58682 1365.66638 1366.09766 1365.23535
20060304 1360.58925 1365.66882 1366.09949 1365.24939
20060305 1360.61321 1365.69287 1366.10413 1365.28674
20060306 1360.62719 1365.70691 1366.11487 1365.28992
20060307 1360.63984 1365.71960 1366.11133 1365.29944
20060308 1360.72619 1365.80627  -99.00000 1365.39526
20060309 1360.71670 1365.79675  -99.00000 1365.38098
20060310 1360.60895 1365.68860 1366.11865 1365.25354
20060311 1360.57599 1365.65552 1366.08630 1365.23389
20060312 1360.60202 1365.68164 1366.09106 1365.27258
20060313 1360.59667 1365.67627 1366.11060 1365.24805
20060314 1360.65991 1365.73975  -99.00000 1365.32397
20060315 1360.68825 1365.76819  -99.00000 1365.34619
20060316 1360.71683 1365.79688 1366.12610 1365.39282
20060317 1360.63340 1365.71313 1366.13684 1365.29175
20060318 1360.66185 1365.74170 1366.14636 1365.33643
20060319 1360.59728 1365.67688 1366.08496 1365.26843
20060320 1360.59193 1365.67151 1366.04272 1365.27344
20060321 1360.58779 1365.66736 1366.08398 1365.25049
20060322 1360.66757 1365.74744 1366.15833 1365.33618
20060323 1360.73300 1365.81311 1366.21716 1365.40833
20060324 1360.72242 1365.80249 1366.17395 1365.39075
20060325 1360.60688 1365.68652 1366.11011 1365.26172
20060326 1360.58937 1365.66895 1366.07190 1365.26282
20060327 1360.53768 1365.61707 1366.04614 1365.18799
20060328 1360.54681 1365.62622 1366.04419 1365.20813
20060329 1360.47408 1365.55322 1365.96887 1365.14233
20060330 1360.48989 1365.56909 1365.96716 1365.17908
20060331 1360.42823 1365.50720 1365.90967 1365.10413
20060401 1360.25529 1365.33362 1365.74585 1364.92102
20060402 1360.11227 1365.19006 1365.60583 1364.77393
20060403 1359.81674 1364.89343 1365.32874 1364.45825
20060404 1359.81431 1364.89099 1365.32068 1364.46143
20060405 1359.99260 1365.06995 1365.49512 1364.64465
20060406 1360.31209 1365.39063 1365.81616 1364.96509
20060407 1360.55386 1365.63330 1366.05762 1365.20874
20060408 1360.71549 1365.79553 1366.21997 1365.37097
20060409 1360.72181 1365.80188 1366.24243 1365.35498
20060410 1360.65723 1365.73706 1366.20435 1365.28967
20060411 1360.69493 1365.77490  -99.00000 1365.34106
20060412 1360.74759 1365.82776  -99.00000 1365.39343
20060413 1360.76474 1365.84497  -99.00000 1365.41028
20060414 1360.75185 1365.83203  -99.00000 1365.39453
20060415 1360.76122 1365.84143 1366.27722 1365.40552
20060416 1360.76949 1365.84973 1366.28369 1365.41565
20060417 1360.78627 1365.86658 1366.29272 1365.44019
20060418 1360.75976 1365.83997 1366.31287 1365.36804
20060419 1360.72899 1365.80908 1366.25916 1365.35925
20060420 1360.65590 1365.73572 1366.18445 1365.28748
20060421 1360.61175 1365.69141 1366.14294 1365.24011
20060422 1360.64106 1365.72083 1366.15637 1365.28528
20060423 1360.66538 1365.74524 1366.18518 1365.30542
20060424 1360.61953 1365.69922 1366.15210 1365.24658
20060425 1360.59107 1365.67065 1366.10693 1365.23425
20060426 1360.57149 1365.65100 1366.08301 1365.21875
20060427 1360.59521 1365.67480 1366.10876 1365.24060
20060428 1360.53939 1365.61877 1366.07361 1365.16418
20060429 1360.56675 1365.64624 1366.10938 1365.18384
20060430 1360.67535 1365.75525 1366.15393 1365.34277
20060501 1360.68131 1365.76123 1366.19641 1365.32593
20060502 1360.74236 1365.82251 1366.26086 1365.38416
20060503 1360.82993 1365.91040 1366.33228 1365.48279
20060504 1360.87249 1365.95313 1366.36951 1365.53552
20060505 1360.87785 1365.95850 1366.38281 1365.53320
20060506 1360.83735 1365.91785 1366.36670 1365.46912
20060507 1360.78967 1365.87000 1366.31396 1365.42590
20060508 1360.69214 1365.77209 1366.21545 1365.32849
20060509 1360.71087 1365.79089 1366.24426 1365.37207
20060510 1360.79661 1365.87695 1366.33008 1365.42407
20060511 1360.76766 1365.84790 1366.32690 1365.37073
20060512 1360.72145 1365.80151 1366.27161 1365.33264
20060513 1360.75453 1365.83472 1366.30396 1365.36670
20060514 1360.74978 1365.82996 1366.28552 1365.37378
20060515 1360.73738 1365.81750 1366.25281 1365.38110
20060516 1360.67025 1365.75012 1366.19104 1365.30847
20060517 1360.59411 1365.67371 1366.13098 1365.21692
20060518 1360.56553 1365.64502 1366.12036 1365.16125
20060519 1360.58159 1365.66113 1366.12012 1365.20398
20060520 1360.54583 1365.62524 1366.09912 1365.15625
20060521 1360.59776 1365.67737 1366.13818 1365.21729
20060522 1360.67438 1365.75427 1366.20911 1365.29602
20060523 1360.73774 1365.81787 1366.28516 1365.35181
20060524 1360.73726 1365.81738 1366.27295 1365.36206
20060525 1360.76888 1365.84912 1366.28979 1365.40759
20060526 1360.82215 1365.90259 1366.30957 1365.46948
20060527 1360.85474 1365.93530 1366.39185 1365.47913
20060528 1360.86666 1365.94727 1366.41272 1365.48254
20060529 1360.86301 1365.94360 1366.40820 1365.47974
20060530 1360.85790 1365.93848 1366.40015 1365.47717
20060531 1360.83954 1365.92004 1366.39185 1365.44934
20060601 1360.84817 1365.92871 1366.35327 1365.48560
20060602 1360.77058 1365.85083 1366.29468 1365.40649
20060603 1360.73118 1365.81128 1366.25952 1365.36243
20060604 1360.76486 1365.84509 1366.26758 1365.40320
20060605 1360.72497 1365.80505 1366.26001 1365.35022
20060606 1360.76535 1365.84558 1366.19348 1365.42517
20060607 1360.59886 1365.67847 1366.05591 1365.25537
20060608 1360.44222 1365.52124 1365.95728 1365.09241
20060609 1360.45632 1365.53540 1365.97693 1365.09351
20060610 1360.51604 1365.59534 1366.02991 1365.16003
20060611 1360.59266 1365.67224 1366.11780 1365.22644
20060612 1360.58366 1365.66321 1366.14331 1365.18396
20060613 1360.63498 1365.71472 1366.18469 1365.24500
20060614 1360.63036 1365.71008 1366.18213 1365.23853
20060615 1360.65249 1365.73230 1366.18042 1365.28406
20060616 1360.62087 1365.70056 1366.18701 1365.21472
20060617 1360.59594 1365.67554 1366.16223 1365.18921
20060618 1360.58974 1365.66931 1366.15747 1365.18164
20060619 1360.61515 1365.69482 1366.15894 1365.23071
20060620 1360.66368 1365.74353 1366.20361 1365.28345
20060621 1360.66429 1365.74414 1366.21680 1365.27148
20060622 1360.68216 1365.76208 1366.22107 1365.30310
20060623 1360.69360 1365.77356 1366.23364 1365.31323
20060624 1360.70612 1365.78613 1366.23853 1365.33374
20060625 1360.71585 1365.79590 1366.26501 1365.32642
20060626 1360.69493 1365.77490 1366.22620 1365.32349
20060627 1360.66550 1365.74536 1366.21216 1365.27808
20060628 1360.64957 1365.72937 1366.17578 1365.28320
20060629 1360.62440 1365.70410 1366.16235 1365.24536
20060630 1360.60530 1365.68494 1366.13916 1365.23035
20060701 1360.51725 1365.59656 1366.05078 1365.14063
20060702 1360.44039 1365.51941 1365.98181 1365.05627
20060703 1360.41230 1365.49121 1365.94763 1365.03418
20060704 1360.36195 1365.44067 1365.88171 1364.99988
20060705 1360.40099 1365.47986 1365.93298 1365.03357
20060706 1360.50217 1365.58142 1366.03516 1365.12683
20060707 1360.60470 1365.68433 1366.13928 1365.22498
20060708 1360.65663 1365.73645 1366.18689 1365.29211
20060709 1360.65735 1365.73718 1366.19189 1365.28125
20060710 1360.63814 1365.71790 1366.17236 1365.26221
20060711 1360.59217 1365.67175 1366.12390 1365.21033
20060712 1360.59156 1365.67114 1366.10962 1365.23254
20060713 1360.56809 1365.64758 1366.12134 1365.17029
20060714 1360.62464 1365.70435 1366.15393 1365.25330
20060715 1360.61199 1365.69165 1366.12073 1365.26172
20060716 1360.60859 1365.68823 1366.08179 1365.27490
20060717 1360.52564 1365.60498 1366.04834 1365.16040
20060718 1360.53574 1365.61511 1366.04395 1365.18652
20060719 1360.54778 1365.62720 1366.07520 1365.17725
20060720 1360.60786 1365.68750 1366.12195 1365.25244
20060721 1360.62975 1365.70947 1366.14673 1365.27100
20060722 1360.65906 1365.73889 1366.16858 1365.30908
20060723 1360.64021 1365.71997 1366.15808 1365.28027
20060724 1360.62123 1365.70093 1366.12830 1365.27319
20060725 1360.67000 1365.74988 1366.17078 1365.32935
20060726 1360.69481 1365.77478 1366.20349 1365.34521
20060727 1360.65541 1365.73523 1366.17249 1365.29565
20060728 1360.66502 1365.74487 1366.18494 1365.30200
20060729 1360.70211 1365.78210 1366.19470 1365.37024
20060730 1360.71500 1365.79504 1366.22766 1365.36475
20060731 1360.74723 1365.82739 1366.25317 1365.40039
20060801 1360.75416 1365.83435 1366.24902 1365.41956
20060802 1360.74005 1365.82019 1366.21741 1365.42517
20060803 1360.68739 1365.76733 1366.15894 1365.37842
20060804 1360.61856 1365.69824 1366.11316 1365.27991
20060805 1360.55799 1365.63745 1366.02783 1365.24963
20060806 1360.47785 1365.55701 1365.97339 1365.13953
20060807 1360.49548 1365.57471 1365.98706 1365.16577
20060808 1360.55410 1365.63354 1366.02551 1365.24316
20060809 1360.54632 1365.62573 1366.04175 1365.20837
20060810 1360.51129 1365.59058 1365.99854 1365.18201
20060811 1360.32218 1365.40076 1365.81995 1364.97961
20060812 1360.15192 1365.22986 1365.65515 1364.80176
20060813 1360.02325 1365.10071 1365.51440 1364.68542
20060814 1359.95624 1365.03345 1365.44006 1364.62598
20060815 1359.95672 1365.03394 1365.43677 1364.63074
20060816 1360.00245 1365.07983 1365.48535 1364.67346
20060817 1360.13307 1365.21094 1365.61523 1364.80566
20060818 1360.32473 1365.40332 1365.80542 1365.00037
20060819 1360.50351 1365.58276 1365.95581 1365.21130
20060820 1360.62659 1365.70630 1366.10181 1365.31042
20060821 1360.67560 1365.75549 1366.12769 1365.38464
20060822 1360.60579 1365.68542 1366.05676 1365.31531
20060823 1360.53124 1365.61060 1365.97510 1365.24780
20060824 1360.44939 1365.52844 1365.89355 1365.15454
20060825 1360.37752 1365.45630 1365.82483 1365.08887
20060826 1360.37922 1365.45801 1365.80432 1365.08142
20060827 1360.34760 1365.42627 1365.79980 1365.05334
20060828 1360.40135 1365.48022 1365.85840 1365.10242
20060829 1360.60153 1365.68115 1366.00964 1365.30920
20060830 1360.58487 1365.66443 1366.03528 1365.29431
20060831 1360.53270 1365.61206 1365.97778 1365.24731
20060901 1360.51215 1365.59143 1365.96375 1365.21948
20060902 1360.58147 1365.66101 1365.93054 1365.30688
20060903 1360.56529 1365.64478 1365.94604 1365.29370
20060904 1360.56371 1365.64319 1365.98450 1365.27185
20060905 1360.64033 1365.72009 1366.04065 1365.35046
20060906 1360.61187 1365.69153 1366.05151 1365.33997
20060907 1360.62902 1365.70874 1366.07495 1365.34302
20060908 1360.65067 1365.73047 1365.99536 1365.37488
20060909 1360.56225 1365.64172 1365.96179 1365.27722
20060910 1360.48259 1365.56177 1365.92371 1365.20056
20060911 1360.51056 1365.58984 1365.95544 1365.22473
20060912 1360.69712 1365.77710  -99.00000 1365.40613
20060913 1360.73774 1365.81787  -99.00000 1365.44958
20060914 1360.59217 1365.67175 1366.03906 1365.30493
20060915 1360.58013 1365.65967 1366.02063 1365.29980
20060916 1360.58791 1365.66748 1366.03271 1365.30273
20060917 1360.62719 1365.70691 1366.05127 1365.36523
20060918 1360.57806 1365.65759 1366.00879 1365.30859
20060919 1360.56809 1365.64758 1365.99414 1365.30786
20060920 1360.59083 1365.67041 1365.99536 1365.34204
20060921 1360.57721 1365.65674 1365.98010 1365.33850
20060922 1360.52285 1365.60217 1365.95679 1365.24939
20060923 1360.50521 1365.58447 1365.96765 1365.19934
20060924 1360.51275 1365.59204 1365.96277 1365.22119
20060925 1360.53963 1365.61902 1365.95862 1365.28320
20060926 1360.47919 1365.55835 1365.91174 1365.20715
20060927 1360.49281 1365.57202 1365.90015 1365.20996
20060928 1360.40050 1365.47937 1365.84961 1365.10950
20060929 1360.42422 1365.50317 1365.87256 1365.13684
20060930 1360.47530 1365.55444 1365.91199 1365.19873
20061001 1360.52054 1365.59985 1365.96692 1365.23645
20061002 1360.52990 1365.60925 1365.96729 1365.26050
20061003 1360.59752 1365.67712 1366.00085 1365.33704
20061004 1360.59168 1365.67126 1366.03406 1365.30957
20061005 1360.63109 1365.71082 1366.07654 1365.34595
20061006 1360.65237 1365.73218 1366.11426 1365.34839
20061007 1360.65663 1365.73645 1366.12036 1365.35095
20061008 1360.66210 1365.74194 1366.12585 1365.35657
20061009 1360.63911 1365.71887 1366.08716 1365.35120
20061010 1360.61297 1365.69263 1366.06396 1365.32141
20061011 1360.57697 1365.65649 1366.03650 1365.27563
20061012 1360.55167 1365.63110 1366.00415 1365.25793
20061013 1360.55033 1365.62976 1366.00549 1365.25378
20061014 1360.53282 1365.61218 1365.97644 1365.24939
20061015 1360.54510 1365.62451 1365.93079 1365.30627
20061016 1360.48746 1365.56665 1365.93860 1365.19519
20061017 1360.48831 1365.56750 1365.95996 1365.17297
20061018 1360.52212 1365.60144 1365.95349 1365.24109
20061019 1360.49561 1365.57483 1365.98438 1365.16284
20061020 1360.50229 1365.58154 1365.98071 1365.17944
20061021 1360.46812 1365.54724 1365.93530 1365.15771
20061022 1360.43176 1365.51074 1365.87793 1365.14429
20061023 1360.45195 1365.53101 1365.91809 1365.14270
20061024 1360.49329 1365.57251 1365.95398 1365.19031
20061025 1360.46703 1365.54614 1365.91663 1365.17615
20061026 1360.44927 1365.52832 1365.88293 1365.17065
20061027 1360.44319 1365.52222 1365.91211 1365.13086
20061028 1360.48381 1365.56299 1365.95984 1365.16418
20061029 1360.47177 1365.55090 1365.95825 1365.14417
20061030 1360.48989 1365.56909 1365.97803 1365.15759
20061031 1360.47432 1365.55347 1365.95618 1365.14880
20061101 1360.43504 1365.51404 1365.86902 1365.12720
20061102 1360.31865 1365.39722 1365.78857 1365.00476
20061103 1360.30284 1365.38135 1365.79712 1364.96326
20061104 1360.36073 1365.43945 1365.82288 1365.05566
20061105 1360.39029 1365.46912 1365.85437 1365.08167
20061106 1360.46386 1365.54297 1365.93335 1365.15198
20061107 1360.53878 1365.61816 1366.01111 1365.22327
20061108 1360.57028 1365.64978 1366.02686 1365.25574
20061109 1360.53464 1365.61401 1366.00317 1365.22461
20061110 1360.38919 1365.46802 1365.88098 1365.05420
20061111 1360.16104 1365.23901 1365.61597 1364.86218
20061112 1359.97472 1365.05200 1365.43799 1364.66602
20061113 1359.87402 1364.95093 1365.33826 1364.56226
20061114 1359.78269 1364.85925 1365.25159 1364.46387
20061115 1359.86782 1364.94470 1365.29639 1364.57446
20061116 1359.91355 1364.99060 1365.36670 1364.61450
20061117 1360.09974 1365.17749 1365.56873 1364.78638
20061118 1360.29968 1365.37817 1365.77966 1364.97693
20061119 1360.47846 1365.55762 1365.93896 1365.17639
20061120 1360.53890 1365.61829 1366.02673 1365.21338
20061121 1360.48198 1365.56116 1365.98608 1365.13733
20061122 1360.45207 1365.53113 1365.92773 1365.13513
20061123 1360.47067 1365.54980 1365.94214 1365.15808
20061124 1360.42215 1365.50110 1365.88525 1365.11060
20061125 1360.47286 1365.55200 1365.92822 1365.17578
20061126 1360.46107 1365.54016 1365.91516 1365.16528
20061127 1360.52820 1365.60754 1365.98132 1365.23389
20061128 1360.49998 1365.57922 1365.90417 1365.21973
20061129 1360.37156 1365.45032 1365.76965 1365.08728
20061130 1360.27305 1365.35144 1365.70447 1364.99731
20061201 1360.34346 1365.42212 1365.69897 1365.06067
20061202 1360.25140 1365.32971 1365.70020 1364.95020
20061203 1360.38639 1365.46521 1365.81079 1365.09326
20061204 1360.41643 1365.49536 1365.88965 1365.10291
20061205 1360.56894 1365.64844 1365.95618 1365.29602
20061206 1360.59047 1365.67004 1365.99854 1365.30066
20061207 1360.55909 1365.63855  -99.00000 1365.27246
20061208 1360.32072 1365.39929 1365.79236 1365.00806
20061209 1360.16238 1365.24036 1365.61023 1364.87048
20061210 1359.99163 1365.06897 1365.44019 1364.69800
20061211 1359.86575 1364.94263 1365.32251 1364.56372
20061212 1359.85019 1364.92700 1365.26563 1364.58557
20061213 1359.96256 1365.03979 1365.39514 1364.68335
20061214 1360.17065 1365.24866 1365.62183 1364.87598
20061215 1360.33945 1365.41809 1365.77539 1365.05981
20061216 1360.43273 1365.51172 1365.86450 1365.15759
20061217 1360.41838 1365.49731 1365.85803 1365.14026
20061218 1360.38129 1365.46008 1365.81348 1365.10376
20061219 1360.34626 1365.42493 1365.78589 1365.06592
20061220 1360.34565 1365.42432 1365.78687 1365.06128
20061221 1360.34395 1365.42261 1365.77844 1365.06580
20061222 1360.38031 1365.45911 1365.80396 1365.11255
20061223 1360.43845 1365.51746 1365.85486 1365.17798
20061224 1360.48807 1365.56726 1365.91553 1365.21765
20061225 1360.50315 1365.58240 1365.94482 1365.21960
20061226 1360.50655 1365.58582 1365.93750 1365.23120
20061227 1360.49755 1365.57678 1365.92773 1365.22485
20061228 1360.48600 1365.56519 1365.92615 1365.20435
20061229 1360.47943 1365.55859 1365.90991 1365.22131
20061230 1360.48417 1365.56335 1365.91333 1365.21240
20061231 1360.51421 1365.59351 1365.94116 1365.24500
20070101 1360.51652 1365.59583 1365.94312 1365.24756
20070102 1360.48125 1365.56042 1365.88293 1365.19910
20070103 1360.29238 1365.37085 1365.71765 1365.02307
20070104 1360.19120 1365.26929 1365.60803 1364.91846
20070105 1360.08491 1365.16260 1365.50403 1364.82019
20070106 1360.04952 1365.12708 1365.47644 1364.77686
20070107 1360.08564 1365.16333 1365.50659 1364.81897
20070108 1360.16262 1365.24060 1365.56812 1364.90332
20070109 1360.19996 1365.27808 1365.63635 1364.91956
20070110 1360.32461 1365.40320 1365.76526 1365.04114
20070111 1360.41035 1365.48926 1365.84155 1365.13635
