;        VIRGO(new) Virgo(org) DIARAD(org) PMO6V (org)
20050630 1361.11143 1366.05493 1366.46643 1365.64441
20050701 1360.84227 1365.78479 1366.21631 1365.35596
20050702 1360.58758 1365.52917 1365.93787 1365.10925
20050703 1360.43505 1365.37610 1365.76770 1364.96582
20050704 1360.50317 1365.44446 1365.84094 1365.04797
20050705 1360.52640 1365.46777 1365.88513 1365.05237
20050706 1360.46583 1365.40698 1365.79980 1365.01392
20050707 1360.47495 1365.41614 1365.78918 1365.04114
20050708 1360.63294 1365.57471 1365.95020 1365.19763
20050709 1360.79155 1365.73389 1366.11621 1365.35059
20050710 1360.81612 1365.75854 1366.13904 1365.37683
20050711 1360.78121 1365.72351 1366.11609 1365.33081
20050712 1360.82718 1365.76965 1366.17175 1365.36829
20050713 1360.93227 1365.87512 1366.27466 1365.47070
20050714 1360.96535 1365.90833 1366.29297 1365.52295
20050715 1360.95380 1365.89673 1366.29907 1365.49548
20050716 1360.96669 1365.90967 1366.32202 1365.49939
20050717 1360.91695 1365.85974 1366.25867 1365.46155
20050718 1360.84956 1365.79211 1366.18481 1365.39954
20050719 1360.89311 1365.83582 1366.18909 1365.47034
20050720 1360.82609 1365.76855 1366.16675 1365.37134
20050721 1360.92631 1365.86914 1366.24536 1365.49182
20050722 1360.96243 1365.90540 1366.28833 1365.52197
20050723 1361.03906 1365.98230 1366.37158 1365.59326
20050724 1361.04794 1365.99121 1366.37915 1365.60339
20050725 1361.05621 1365.99951 1366.38794 1365.61133
20050726 1361.08528 1366.02869 1366.41016 1365.64673
20050727 1361.05487 1365.99817 1366.37341 1365.62183
20050728 1361.14062 1366.08423 1366.45569 1365.71143
20050729 1361.18015 1366.12390 1366.52344 1365.72595
20050730 1361.14013 1366.08374 1366.46106 1365.70581
20050731 1361.09014 1366.03357 1366.41565 1365.65149
20050801 1361.11167 1366.05518 1366.46387 1365.64905
20050802 1361.05329 1365.99658 1366.38147 1365.61206
20050803 1360.98031 1365.92334 1366.29944 1365.54675
20050804 1360.91208 1365.85486 1366.22913 1365.47998
20050805 1360.78267 1365.72498 1366.12524 1365.32690
20050806 1360.75567 1365.69788 1366.07336 1365.32214
20050807 1360.77087 1365.71313 1366.12695 1365.30310
20050808 1360.84397 1365.78650 1366.16260 1365.41052
20050809 1360.91099 1365.85376 1366.22021 1365.48669
20050810 1360.87097 1365.81360 1366.19604 1365.43237
20050811 1360.88484 1365.82751 1366.21252 1365.44604
20050812 1360.86513 1365.80774 1366.18701 1365.42773
20050813 1360.78510 1365.72742 1366.09448 1365.35669
20050814 1360.71370 1365.65576 1366.00635 1365.30371
20050815 1360.67928 1365.62122 1365.99426 1365.24976
20050816 1360.72562 1365.66772 1366.03357 1365.30200
20050817 1360.81551 1365.75793 1366.15576 1365.36279
20050818 1360.91755 1365.86035 1366.25049 1365.47229
20050819 1360.76382 1365.70605 1366.09204 1365.32190
20050820 1360.69692 1365.63892 1366.01672 1365.26208
20050821 1360.79276 1365.73511 1366.11340 1365.35803
20050822 1360.76150 1365.70374 1366.07861 1365.32983
20050823 1360.82475 1365.76721 1366.14026 1365.39502
20050824 1360.95112 1365.89404 1366.28992 1365.50098
20050825 1361.16215 1366.10583 1366.46680 1365.74500
20050826 1361.26943 1366.21350 1366.58997 1365.83826
20050827 1361.32331 1366.26758 1366.61890 1365.91467
20050828 1361.37074 1366.31519 1366.66870 1365.96130
20050829 1361.32574 1366.27002 1366.61902 1365.92029
20050830 1361.19134 1366.13513 1366.49158 1365.77856
20050831 1361.13734 1366.08093 1366.40857 1365.72595
20050901 1361.04672 1365.98999 1366.34155 1365.63794
20050902 1360.98737 1365.93042 1366.24902 1365.60876
20050903 1360.90040 1365.84314 1366.19409 1365.49194
20050904 1360.88398 1365.82666 1366.17053 1365.48193
20050905 1360.88581 1365.82849 1366.17920 1365.47742
20050906 1360.87705 1365.81970 1366.14343 1365.49353
20050907 1360.84531 1365.78784 1366.12866 1365.45325
20050908 1360.88946 1365.83215 1366.01929 1365.54187
20050909 1360.63915 1365.58093 1365.85144 1365.25781
20050910 1360.36414 1365.30493 1365.62415 1364.95886
20050911 1360.15300 1365.09302 1365.44592 1364.70276
20050912 1360.01531 1364.95483 1365.28967 1364.61865
20050913 1359.89831 1364.83740 1365.17200 1364.50024
20050914 1360.07601 1365.01575 1365.33044 1364.69324
20050915 1360.34614 1365.28687 1365.59290 1364.97705
20050916 1360.76163 1365.70386 1366.01843 1365.37585
20050917 1361.17492 1366.11865 1366.41357 1365.81226
20050918 1361.27161 1366.21570 1366.56726 1365.86450
20050919 1361.22199 1366.16589 1366.49841 1365.83191
20050920 1361.06399 1366.00732 1366.32935 1365.67896
20050921 1360.96426 1365.90723 1366.19678 1365.58264
20050922 1360.97667 1365.91968 1366.17041 1365.59473
20050923 1360.90430 1365.84705 1366.15479 1365.52966
20050924 1360.95124 1365.89417 1366.19421 1365.58984
20050925 1360.90782 1365.85059 1366.19421 1365.50684
20050926 1360.88277 1365.82544 1366.19995 1365.45374
20050927 1360.88228 1365.82495 1366.19531 1365.45691
20050928 1360.90320 1365.84595 1366.20679 1365.48657
20050929 1360.88338 1365.82605 1366.16907 1365.48291
20050930 1360.86209 1365.80469 1366.15601 1365.45410
20051001 1360.82220 1365.76465 1366.09863 1365.42969
20051002 1360.76017 1365.70239 1366.05701 1365.34900
20051003 1360.75433 1365.69653 1366.05786 1365.33716
20051004 1360.78498 1365.72729 1366.07886 1365.37646
20051005 1360.85479 1365.79736 1366.13342 1365.47778
20051006 1360.91877 1365.86157 1366.20557 1365.51782
20051007 1360.99929 1365.94238 1366.24609 1365.61560
20051008 1361.00221 1365.94531 1366.28223 1365.60779
20051009 1361.04028 1365.98352 1366.28931 1365.65430
20051010 1361.00488 1365.94800 1366.29443 1365.60193
20051011 1361.05840 1366.00171 1366.31396 1365.66785
20051012 1361.07421 1366.01758 1366.35657 1365.67810
20051013 1361.09404 1366.03748 1366.39209 1365.68420
20051014 1361.13515 1366.07874 1366.42883 1365.72961
20051015 1361.11909 1366.06262 1366.41736 1365.70923
20051016 1361.03784 1365.98108 1366.32361 1365.63867
20051017 1360.91658 1365.85938 1366.22253 1365.50220
20051018 1360.94747 1365.89038 1366.23621 1365.54492
20051019 1360.99163 1365.93469 1366.25378 1365.58276
20051020 1360.96426 1365.90723 1366.25464 1365.55566
20051021 1360.98202 1365.92505 1366.26929 1365.57837
20051022 1360.95647 1365.89941 1366.25732 1365.54346
20051023 1360.95429 1365.89722 1366.24084 1365.55249
20051024 1360.90174 1365.84448 1366.19299 1365.49670
20051025 1360.88642 1365.82910 1366.17664 1365.48108
20051026 1360.89019 1365.83289 1366.13562 1365.50586
20051027 1360.84737 1365.78992 1366.12854 1365.44604
20051028 1360.86294 1365.80554 1366.16492 1365.44812
20051029 1360.86805 1365.81067 1366.16309 1365.45801
20051030 1360.84178 1365.78430 1366.13892 1365.42737
20051031 1360.88557 1365.82825 1366.13660 1365.50806
20051101 1360.89177 1365.83447 1366.21741 1365.45630
20051102 1360.96985 1365.91284 1366.29333 1365.54187
20051103 1361.05001 1365.99329 1366.32959 1365.65356
20051104 1361.03420 1365.97742 1366.32336 1365.63562
20051105 1361.00428 1365.94739 1366.30969 1365.58289
20051106 1361.01595 1365.95911 1366.31543 1365.60059
20051107 1361.03517 1365.97839 1366.34790 1365.61584
20051108 1361.03687 1365.98010 1366.33850 1365.62378
20051109 1361.09562 1366.03906 1366.36890 1365.68811
20051110 1361.06485 1366.00818 1366.36133 1365.65417
20051111 1361.01705 1365.96021 1366.30725 1365.61377
20051112 1360.94565 1365.88855 1366.25244 1365.52734
20051113 1360.84786 1365.79041 1366.15417 1365.42944
20051114 1360.68451 1365.62646 1365.95581 1365.27759
20051115 1360.51204 1365.45337 1365.79187 1365.11475
20051116 1360.34833 1365.28906 1365.61389 1364.93359
20051117 1360.24519 1365.18555 1365.52954 1364.84204
20051118 1360.19715 1365.13733 1365.47668 1364.79712
20051119 1360.21843 1365.15869 1365.50610 1364.81201
20051120 1360.36050 1365.30127 1365.63281 1364.97180
20051121 1360.48431 1365.42554 1365.77612 1365.07629
20051122 1360.64438 1365.58618 1365.94458 1365.23218
20051123 1360.80918 1365.75159 1366.09741 1365.40784
20051124 1360.83837 1365.78088 1366.10156 1365.45801
20051125 1360.85333 1365.79590 1366.08960 1365.48486
20051126 1360.77537 1365.71765 1366.05005 1365.38452
20051127 1360.81466 1365.75708 1366.09607 1365.41919
20051128 1360.95210 1365.89502 1366.22717 1365.56213
20051129 1361.09635 1366.03979 1366.38525 1365.69946
20051130 1361.03991 1365.98315 1366.30542 1365.64587
20051201 1360.75153 1365.69373 1366.02222 1365.35730
20051202 1360.49769 1365.43896 1365.75793 1365.11169
20051203 1360.58441 1365.52600 1365.80774 1365.21375
20051204 1360.67831 1365.62024 1365.94482 1365.29163
20051205 1360.83655 1365.77905 1366.07849 1365.44507
20051206 1360.96900 1365.91199 1366.23132 1365.59314
20051207 1361.03724 1365.98047 1366.32373 1365.63782
20051208 1361.03225 1365.97546 1366.30847 1365.64185
20051209 1361.11982 1366.06335 1366.29346 1365.75269
20051210 1360.95137 1365.89429 1366.22241 1365.56689
20051211 1360.86100 1365.80359 1366.17407 1365.43652
20051212 1360.83728 1365.77979 1366.13037 1365.43323
20051213 1360.77999 1365.72229 1366.06165 1365.36987
20051214 1360.71991 1365.66199 1365.98572 1365.33691
20051215 1360.70434 1365.64636 1365.95728 1365.33264
20051216 1360.73852 1365.68066 1365.98853 1365.35352
20051217 1360.73779 1365.67993 1366.00916 1365.34973
20051218 1360.77817 1365.72046 1366.05493 1365.38562
20051219 1360.66444 1365.60632 1365.96252 1365.25183
20051220 1360.73098 1365.67310 1366.01733 1365.32947
20051221 1360.74533 1365.68750 1366.02319 1365.35144
20051222 1360.78437 1365.72668 1366.06177 1365.39124
20051223 1360.76017 1365.70239 1366.00781 1365.36902
20051224 1360.81441 1365.75684 1366.09424 1365.42212
20051225 1360.96985 1365.91284 1366.21887 1365.59241
20051226 1361.04259 1365.98584 1366.32617 1365.64575
20051227 1361.09452 1366.03796 1366.36853 1365.70386
20051228 1361.08321 1366.02661 1366.32690 1365.69824
20051229 1360.95222 1365.89514 1366.23633 1365.55420
20051230 1360.96268 1365.90564 1366.20764 1365.58191
20051231 1360.93373 1365.87659 1366.21655 1365.53687
20060101 1360.93446 1365.87732 1366.22632 1365.52930
20060102 1361.01072 1365.95386 1366.29492 1365.61304
20060103 1361.12274 1366.06628 1366.36414 1365.75061
20060104 1361.08747 1366.03088 1366.36877 1365.69299
20060105 1360.97995 1365.92297 1366.25818 1365.58752
20060106 1360.88107 1365.82373 1366.16919 1365.47974
20060107 1360.82682 1365.76929 1366.10291 1365.43530
20060108 1360.84324 1365.78577 1366.12634 1365.44531
20060109 1360.87462 1365.81726 1366.14783 1365.48425
20060110 1360.86343 1365.80603 1366.14307 1365.46875
20060111 1360.84312 1365.78564 1366.13379 1365.43787
20060112 1360.85516 1365.79773 1366.12402 1365.46448
20060113 1360.81636 1365.75879 1366.10071 1365.41687
20060114 1360.81405 1365.75647 1366.11829 1365.39563
20060115 1360.79094 1365.73328 1366.08484 1365.38208
20060116 1360.84312 1365.78564 1366.12720 1365.44397
20060117 1360.89773 1365.84045 1366.18555 1365.49536
20060118 1360.89967 1365.84241 1366.19263 1365.48926
20060119 1360.79921 1365.74158 1366.08398 1365.39905
20060120 1360.71224 1365.65430 1366.00049 1365.30823
20060121 1360.67746 1365.61938 1365.97559 1365.26355
20060122 1360.79495 1365.73730 1366.09241 1365.38257
20060123 1360.90503 1365.84778 1366.20251 1365.49341
20060124 1360.90600 1365.84875 1366.21838 1365.47998
20060125 1361.03821 1365.98145 1366.32263 1365.62610
20060126 1361.09428 1366.03772 1366.38037 1365.69495
20060127 1361.06509 1366.00842 1366.37598 1365.64160
20060128 1361.02897 1365.97217 1366.31458 1365.62671
20060129 1360.97326 1365.91626 1366.26453 1365.56799
20060130 1360.97788 1365.92090 1366.28345 1365.55884
20060131 1360.91743 1365.86023 1366.20300 1365.51733
20060201 1360.85041 1365.79297 1366.14893 1365.43713
20060202 1360.79811 1365.74048 1366.09595 1365.38513
20060203 1360.77780 1365.72009 1366.07007 1365.37012
20060204 1360.78388 1365.72620 1366.07642 1365.37598
20060205 1360.82353 1365.76599 1366.11292 1365.41895
20060206 1360.86890 1365.81152 1366.10767 1365.49854
20060207 1360.78972 1365.73206 1366.06384 1365.40015
20060208 1360.78242 1365.72473 1366.06812 1365.38452
20060209 1360.79787 1365.74023 1366.08801 1365.39233
20060210 1360.84214 1365.78467 1366.10510 1365.43835
20060211 1360.82925 1365.77173 1366.12048 1365.42297
20060212 1360.82633 1365.76880 1366.11694 1365.42053
20060213 1360.86696 1365.80957 1366.15710 1365.46216
20060214 1360.86343 1365.80603 1366.18396 1365.42810
20060215 1360.83521 1365.77771 1366.15015 1365.40527
20060216 1360.84835 1365.79089 1366.14246 1365.43933
20060217 1360.90089 1365.84363 1366.21936 1365.46765
20060218 1360.97302 1365.91602 1366.28040 1365.55151
20060219 1361.00890 1365.95203 1366.31079 1365.59326
20060220 1361.01984 1365.96301 1366.31506 1365.61096
20060221 1360.99832 1365.94141 1366.30603 1365.57666
20060222 1360.96219 1365.90515 1366.26306 1365.54724
20060223 1360.94006 1365.88293 1366.24231 1365.52356
20060224 1360.92181 1365.86462 1366.20898 1365.52039
20060225 1360.89384 1365.83655 1366.18457 1365.48877
20060226 1360.92862 1365.87146 1366.23999 1365.50281
20060227 1360.92972 1365.87256 1366.25647 1365.48865
20060228 1360.91463 1365.85742 1366.23047 1365.48425
20060301 1360.83679 1365.77930 1366.15735 1365.40503
20060302 1360.79228 1365.73462 1366.09583 1365.37341
20060303 1360.79738 1365.73975 1366.11841 1365.36108
20060304 1360.79666 1365.73901 1366.11462 1365.37219
20060305 1360.82986 1365.77234 1366.12610 1365.41931
20060306 1360.83582 1365.77832 1366.13477 1365.41614
20060307 1360.84701 1365.78955 1366.12866 1365.42041
20060308 1360.94115 1365.88403  -99.00000 1365.52319
20060309 1360.92668 1365.86951  -99.00000 1365.50537
20060310 1360.81380 1365.75623 1366.13574 1365.37134
20060311 1360.78753 1365.72986 1366.10779 1365.36047
20060312 1360.81028 1365.75269 1366.10974 1365.39526
20060313 1360.80602 1365.74841 1366.13013 1365.37231
20060314 1360.87352 1365.81616  -99.00000 1365.45142
20060315 1360.90150 1365.84424  -99.00000 1365.47253
20060316 1360.92218 1365.86499 1366.14380 1365.51282
20060317 1360.84105 1365.78357 1366.15857 1365.41064
20060318 1360.87133 1365.81396 1366.16455 1365.46326
20060319 1360.79933 1365.74170 1366.10010 1365.38318
20060320 1360.80140 1365.74377 1366.06348 1365.39709
20060321 1360.79824 1365.74060 1366.10779 1365.37329
20060322 1360.87705 1365.81970 1366.17847 1365.46082
20060323 1360.94066 1365.88354 1366.23706 1365.52991
20060324 1360.92570 1365.86853 1366.19275 1365.50305
20060325 1360.81016 1365.75256 1366.12573 1365.37805
20060326 1360.79228 1365.73462 1366.08838 1365.37793
20060327 1360.74144 1365.68359 1366.06580 1365.30139
20060328 1360.74946 1365.69165 1366.05981 1365.32336
20060329 1360.67868 1365.62061 1365.98901 1365.25830
20060330 1360.69291 1365.63489 1365.98535 1365.29077
20060331 1360.62747 1365.56921 1365.92444 1365.21399
20060401 1360.45245 1365.39355 1365.75854 1365.02844
20060402 1360.30649 1365.24707 1365.61792 1364.87610
20060403 1360.00802 1364.94751 1365.33545 1364.55957
20060404 1360.02176 1364.96130 1365.34558 1364.57715
20060405 1360.20663 1365.14685 1365.52710 1364.76648
20060406 1360.52530 1365.46667 1365.84644 1365.08691
20060407 1360.76515 1365.70740 1366.08740 1365.32727
20060408 1360.91926 1365.86206 1366.24219 1365.48254
20060409 1360.92449 1365.86731 1366.26196 1365.46692
20060410 1360.85492 1365.79749 1366.22083 1365.39026
20060411 1360.89371 1365.83643  -99.00000 1365.44849
20060412 1360.94711 1365.89001  -99.00000 1365.50146
20060413 1360.96243 1365.90540  -99.00000 1365.51636
20060414 1360.94979 1365.89270  -99.00000 1365.49963
20060415 1360.96207 1365.90503 1366.29810 1365.51208
20060416 1360.96560 1365.90857 1366.30139 1365.51575
20060417 1360.98615 1365.92920 1366.31323 1365.54504
20060418 1360.95343 1365.89636 1366.33081 1365.46240
20060419 1360.92801 1365.87085 1366.27515 1365.46667
20060420 1360.85419 1365.79675 1366.20251 1365.39111
20060421 1360.80930 1365.75171 1366.15991 1365.34375
20060422 1360.84178 1365.78430 1366.17932 1365.38928
20060423 1360.86525 1365.80786 1366.20520 1365.41052
20060424 1360.81235 1365.75476 1366.16699 1365.34290
20060425 1360.78826 1365.73059 1366.12451 1365.33655
20060426 1360.77038 1365.71265 1366.10254 1365.32251
20060427 1360.79398 1365.73633 1366.12891 1365.34375
20060428 1360.73523 1365.67737 1366.09265 1365.26257
20060429 1360.77026 1365.71252 1366.13110 1365.29431
20060430 1360.87146 1365.81409 1366.17249 1365.44336
20060501 1360.88532 1365.82800 1366.22034 1365.43542
20060502 1360.94139 1365.88428 1366.28186 1365.48657
20060503 1361.03055 1365.97375 1366.35449 1365.58801
20060504 1361.07348 1366.01685 1366.38904 1365.64368
20060505 1361.07506 1366.01843 1366.40198 1365.63416
20060506 1361.03553 1365.97876 1366.38477 1365.57288
20060507 1360.98627 1365.92932 1366.32959 1365.52893
20060508 1360.88788 1365.83057 1366.23376 1365.42847
20060509 1360.91658 1365.85938 1366.26917 1365.48401
20060510 1360.99637 1365.93945 1366.34863 1365.53040
20060511 1360.96450 1365.90747 1366.34192 1365.47424
20060512 1360.92327 1365.86609 1366.29395 1365.43933
20060513 1360.95575 1365.89868 1366.32361 1365.47449
20060514 1360.94857 1365.89148 1366.30151 1365.48035
20060515 1360.93677 1365.87964 1366.27173 1365.48694
20060516 1360.86842 1365.81104 1366.20764 1365.41394
20060517 1360.79264 1365.73499 1366.14917 1365.32104
20060518 1360.76637 1365.70862 1366.13965 1365.26599
20060519 1360.78072 1365.72302 1366.13904 1365.30920
20060520 1360.74752 1365.68970 1366.11841 1365.26538
20060521 1360.80201 1365.74438 1366.16101 1365.32825
20060522 1360.87717 1365.81982 1366.22949 1365.40649
20060523 1360.94127 1365.88416 1366.30676 1365.46240
20060524 1360.93750 1365.88037 1366.29272 1365.46826
20060525 1360.97217 1365.91516 1366.30933 1365.52026
20060526 1361.02605 1365.96924 1366.33533 1365.57886
20060527 1361.05597 1365.99927 1366.41101 1365.58765
20060528 1361.06521 1366.00854 1366.43176 1365.58606
20060529 1361.06533 1366.00867 1366.42651 1365.59119
20060530 1361.06059 1366.00391 1366.42114 1365.58716
20060531 1361.03979 1365.98303 1366.40747 1365.55920
20060601 1361.04806 1365.99133 1366.37244 1365.59119
20060602 1360.96803 1365.91101 1366.31116 1365.51038
20060603 1360.93701 1365.87988 1366.28052 1365.47876
20060604 1360.96243 1365.90540 1366.28430 1365.50659
20060605 1360.92753 1365.87036 1366.27991 1365.46082
20060606 1360.96268 1365.90564 1366.20630 1365.53040
20060607 1360.79118 1365.73352 1366.06653 1365.35352
20060608 1360.64486 1365.58667 1365.97571 1365.20569
20060609 1360.65885 1365.60071 1365.99719 1365.20386
20060610 1360.72210 1365.66418 1366.05347 1365.27466
20060611 1360.79520 1365.73755 1366.13855 1365.33643
20060612 1360.78778 1365.73010 1366.16626 1365.29431
20060613 1360.83813 1365.78064 1366.20349 1365.35767
20060614 1360.83254 1365.77502 1366.20117 1365.34912
20060615 1360.85370 1365.79626 1366.20105 1365.39148
20060616 1360.82293 1365.76538 1366.20557 1365.32581
20060617 1360.79593 1365.73828 1366.17993 1365.29724
20060618 1360.79374 1365.73608 1366.17834 1365.29456
20060619 1360.81478 1365.75720 1366.17529 1365.33936
20060620 1360.87012 1365.81274 1366.22644 1365.39917
20060621 1360.86878 1365.81140 1366.23718 1365.38586
20060622 1360.88386 1365.82654 1366.24133 1365.41211
20060623 1360.89724 1365.83997 1366.25366 1365.42664
20060624 1360.90953 1365.85229 1366.25769 1365.44690
20060625 1360.91707 1365.85986 1366.28406 1365.43628
20060626 1360.89688 1365.83960 1366.24561 1365.43372
20060627 1360.86562 1365.80823 1366.22900 1365.38794
20060628 1360.85431 1365.79688 1366.19519 1365.39844
20060629 1360.82487 1365.76733 1366.18066 1365.35437
20060630 1360.80395 1365.74634 1366.15601 1365.33704
20060701 1360.71723 1365.65930 1366.06775 1365.24963
20060702 1360.63866 1365.58044 1365.99731 1365.16406
20060703 1360.61470 1365.55640 1365.96643 1365.14661
20060704 1360.56726 1365.50879 1365.89990 1365.11743
20060705 1360.59974 1365.54138 1365.95422 1365.13623
20060706 1360.70993 1365.65198 1366.06018 1365.24426
20060707 1360.80772 1365.75012 1366.15955 1365.33911
20060708 1360.86355 1365.80615 1366.21289 1365.40320
20060709 1360.85650 1365.79907 1366.20911 1365.38965
20060710 1360.83995 1365.78247 1366.19165 1365.37390
20060711 1360.79203 1365.73438 1366.13928 1365.32190
20060712 1360.79215 1365.73450 1366.12976 1365.33936
20060713 1360.77196 1365.71423 1366.14441 1365.28589
20060714 1360.82208 1365.76453 1366.16956 1365.36011
20060715 1360.81830 1365.76074 1366.14050 1365.37915
20060716 1360.81003 1365.75244 1366.10071 1365.38098
20060717 1360.72343 1365.66553 1366.06580 1365.26575
20060718 1360.74034 1365.68250 1366.06458 1365.30017
20060719 1360.74861 1365.69080 1366.09460 1365.28772
20060720 1360.81149 1365.75391 1366.14417 1365.36389
20060721 1360.83339 1365.77588 1366.16711 1365.38513
20060722 1360.85942 1365.80200 1366.18530 1365.41882
20060723 1360.84190 1365.78442 1366.17957 1365.38989
20060724 1360.82451 1365.76697 1366.14893 1365.38513
20060725 1360.87255 1365.81519 1366.18982 1365.44019
20060726 1360.89359 1365.83630 1366.22144 1365.45142
20060727 1360.85540 1365.79797 1366.19312 1365.40381
20060728 1360.86635 1365.80896 1366.20520 1365.41394
20060729 1360.90503 1365.84778 1366.21436 1365.48083
20060730 1360.91719 1365.85999 1366.25000 1365.47449
20060731 1360.94881 1365.89172 1366.27307 1365.51111
20060801 1360.95453 1365.89746 1366.26636 1365.52832
20060802 1360.94285 1365.88574 1366.23621 1365.53430
20060803 1360.88362 1365.82629 1366.17371 1365.47766
20060804 1360.81830 1365.76074 1366.13110 1365.38806
20060805 1360.75567 1365.69788 1366.04370 1365.35083
20060806 1360.67709 1365.61902 1365.99353 1365.24512
20060807 1360.69887 1365.64087 1366.00745 1365.27979
20060808 1360.75457 1365.69678 1366.04370 1365.34900
20060809 1360.74800 1365.69019 1366.06482 1365.31653
20060810 1360.70337 1365.64539 1366.01123 1365.27979
20060811 1360.51131 1365.45264 1365.83044 1365.07605
20060812 1360.34529 1365.28601 1365.67114 1364.90308
20060813 1360.21539 1365.15564 1365.52710 1364.78528
20060814 1360.15312 1365.09314 1365.45825 1364.72876
20060815 1360.15579 1365.09583 1365.45691 1364.73511
20060816 1360.20420 1365.14441 1365.50977 1364.78003
20060817 1360.33836 1365.27905 1365.64209 1364.91699
20060818 1360.52932 1365.47070 1365.83057 1365.11157
20060819 1360.70945 1365.65149 1365.98303 1365.31848
20060820 1360.82840 1365.77087 1366.12292 1365.41919
20060821 1360.87425 1365.81689 1366.14575 1365.48669
20060822 1360.80128 1365.74365 1366.07373 1365.41235
20060823 1360.72477 1365.66687 1365.99084 1365.34143
20060824 1360.64292 1365.58472 1365.90759 1365.25146
20060825 1360.57760 1365.51917 1365.84473 1365.19238
20060826 1360.57128 1365.51282 1365.81970 1365.17517
20060827 1360.54756 1365.48901 1365.82214 1365.15540
20060828 1360.60375 1365.54541 1365.88184 1365.20874
20060829 1360.80189 1365.74426 1366.04431 1365.41113
20060830 1360.77865 1365.72095 1366.05005 1365.39099
20060831 1360.72915 1365.67126 1365.99731 1365.34424
20060901 1360.71018 1365.65222 1365.98279 1365.32104
20060902 1360.77683 1365.71912 1365.94763 1365.40466
20060903 1360.76138 1365.70361 1365.96960 1365.38916
20060904 1360.75895 1365.70117 1366.00317 1365.37073
20060905 1360.83764 1365.78015 1366.06030 1365.45227
20060906 1360.81040 1365.75281 1366.07214 1365.43970
20060907 1360.82548 1365.76794 1366.09351 1365.44177
20060908 1360.84373 1365.78625 1366.01172 1365.47021
20060909 1360.74971 1365.69189 1365.96545 1365.36768
20060910 1360.68086 1365.62280 1365.94641 1365.29883
20060911 1360.71200 1365.65405 1365.97705 1365.33057
20060912 1360.89189 1365.83459  -99.00000 1365.50732
20060913 1360.92826 1365.87109  -99.00000 1365.54199
20060914 1360.78997 1365.73230 1366.06042 1365.40405
20060915 1360.77476 1365.71704 1366.03662 1365.39709
20060916 1360.78607 1365.72839 1366.05457 1365.40198
20060917 1360.82329 1365.76575 1366.06848 1365.46216
20060918 1360.77452 1365.71680 1366.02734 1365.40833
20060919 1360.77002 1365.71228 1366.01489 1365.41003
20060920 1360.78936 1365.73169 1366.01355 1365.44165
20060921 1360.77537 1365.71765 1365.99939 1365.43506
20060922 1360.72039 1365.66248 1365.97620 1365.34851
20060923 1360.70288 1365.64490 1365.98840 1365.30164
20060924 1360.70896 1365.65100 1365.97986 1365.32214
20060925 1360.73730 1365.67944 1365.97681 1365.38184
20060926 1360.68099 1365.62292 1365.93250 1365.31348
20060927 1360.68646 1365.62842 1365.91528 1365.30615
20060928 1360.59585 1365.53748 1365.86816 1365.20715
20060929 1360.62382 1365.56555 1365.89160 1365.24231
20060930 1360.67880 1365.62073 1365.93579 1365.30579
20061001 1360.72173 1365.66382 1365.98682 1365.34399
20061002 1360.73098 1365.67310 1365.98877 1365.36560
20061003 1360.80103 1365.74341 1366.02319 1365.44434
20061004 1360.78997 1365.73230 1366.05322 1365.41138
20061005 1360.83217 1365.77466 1366.09717 1365.45215
20061006 1360.85492 1365.79749 1366.13733 1365.45740
20061007 1360.85455 1365.79712 1366.13928 1365.45471
20061008 1360.86112 1365.80371 1366.14404 1365.46313
20061009 1360.83801 1365.78052 1366.10437 1365.45679
20061010 1360.81502 1365.75745 1366.08423 1365.43066
20061011 1360.77330 1365.71558 1366.05298 1365.37805
20061012 1360.75481 1365.69702 1366.02490 1365.36926
20061013 1360.75104 1365.69324 1366.02356 1365.36292
20061014 1360.73657 1365.67871 1365.99365 1365.36401
20061015 1360.74217 1365.68433 1365.95068 1365.40015
20061016 1360.68914 1365.63110 1365.95715 1365.30518
20061017 1360.69011 1365.63208 1365.98096 1365.28308
20061018 1360.72392 1365.66602 1365.97058 1365.35034
20061019 1360.69716 1365.63916 1366.00696 1365.27234
20061020 1360.70093 1365.64294 1365.99866 1365.28687
20061021 1360.66688 1365.60876 1365.95190 1365.26550
20061022 1360.63282 1365.57458 1365.89734 1365.25208
20061023 1360.65727 1365.59912 1365.94287 1365.25513
20061024 1360.69096 1365.63293 1365.96960 1365.29614
20061025 1360.66773 1365.60962 1365.93604 1365.28333
20061026 1360.64936 1365.59119 1365.89978 1365.27795
20061027 1360.64438 1365.58618 1365.93604 1365.23608
20061028 1360.68038 1365.62231 1365.97693 1365.26758
20061029 1360.67272 1365.61462 1365.97998 1365.25232
20061030 1360.68841 1365.63037 1365.99805 1365.26257
20061031 1360.67199 1365.61389 1365.97302 1365.25476
20061101 1360.62832 1365.57007 1365.88293 1365.22449
20061102 1360.51484 1365.45618 1365.80676 1365.10559
20061103 1360.50560 1365.44690 1365.82068 1365.07324
20061104 1360.55607 1365.49756 1365.83984 1365.15527
20061105 1360.59135 1365.53296 1365.87781 1365.18677
20061106 1360.66420 1365.60608 1365.95569 1365.25659
20061107 1360.74022 1365.68237 1366.03552 1365.32861
20061108 1360.76138 1365.70361 1366.04114 1365.34900
20061109 1360.73098 1365.67310 1366.02429 1365.32202
