;        VIRGO(new) Virgo(org) DIARAD(org) PMO6V (org)
20041223 1361.24865 1366.33069 1366.67126 1365.93982
20041224 1361.37830 1366.46082 1366.79895 1366.06726
20041225 1361.41381 1366.49646 1366.82825 1366.10449
20041226 1361.33901 1366.42139 1366.84961 1365.99365
20041227 1361.33889 1366.42126 1366.84277 1365.99988
20041228 1361.28027 1366.36243 1366.77527 1365.94971
20041229 1361.23418 1366.31616 1366.72363 1365.90869
20041230 1361.18785 1366.26965 1366.68359 1365.85596
20041231 1361.19271 1366.27454 1366.70264 1365.84692
20050101 1361.14844 1366.23010 1366.65930 1365.80151
20050102 1361.07936 1366.16077 1366.55652 1365.76477
20050103 1360.99995 1366.08105 1366.49414 1365.66467
20050104 1360.99010 1366.07117 1366.50525 1365.64270
20050105 1361.01539 1366.09656 1366.49438 1365.69446
20050106 1360.97356 1366.05457 1366.48633 1365.62366
20050107 1360.98657 1366.06763 1366.50012 1365.63708
20050108 1361.01320 1366.09436 1366.51038 1365.67847
20050109 1360.99326 1366.07434 1366.48218 1365.66663
20050110 1360.95677 1366.03772 1366.43652 1365.63867
20050111 1360.81631 1365.89673 1366.31055 1365.48303
20050112 1360.54535 1365.62476 1366.04944 1365.20056
20050113 1359.85651 1364.93335 1365.37708 1364.49048
20050114 1359.16184 1364.23608 1364.63794 1363.82275
20050115 1358.83773 1363.91077 1364.31384 1363.50757
20050116 1358.91824 1363.99158 1364.41882 1363.56458
20050117 1359.41322 1364.48840 1364.93164 1364.04529
20050118 1360.09962 1365.17737 1365.61267 1364.74219
20050119 1360.68156 1365.76147 1366.19067 1365.33215
20050120 1361.01247 1366.09363 1366.52563 1365.66150
20050121 1361.13579 1366.21741 1366.61206 1365.82275
20050122 1361.13214 1366.21375 1366.61609 1365.81152
20050123 1361.16741 1366.24915 1366.66187 1365.83643
20050124 1361.14540 1366.22705 1366.63452 1365.81970
20050125 1361.06063 1366.14197 1366.55066 1365.73340
20050126 1361.06404 1366.14539 1366.54651 1365.74451
20050127 1361.11427 1366.19580 1366.59436 1365.79773
20050128 1361.11767 1366.19922 1366.60925 1365.78918
20050129 1361.03108 1366.11230 1366.52991 1365.69446
20050130 1360.86897 1365.94958 1366.36829 1365.53064
20050131 1360.87408 1365.95471 1366.37170 1365.53735
20050201 1360.90411 1365.98486 1366.41418 1365.55530
20050202 1360.89621 1365.97693 1366.41309 1365.55432
20050203 1360.87614 1365.95679 1366.37073 1365.54272
20050204 1360.88453 1365.96521 1366.38416 1365.54541
20050205 1360.99715 1366.07825 1366.49170 1365.66467
20050206 1361.14017 1366.22180 1366.62610 1365.81921
20050207 1361.20730 1366.28918 1366.70325 1365.87683
20050208 1361.16826 1366.25000 1366.66345 1365.83643
20050209 1361.09201 1366.17346 1366.59277 1365.75244
20050210 1360.99691 1366.07800 1366.48767 1365.66919
20050211 1360.83844 1365.91895 1366.32581 1365.51367
20050212 1360.67207 1365.75195 1366.18420 1365.31482
20050213 1360.62160 1365.70129 1366.13379 1365.25818
20050214 1360.67742 1365.75732 1366.17786 1365.33948
20050215 1360.69943 1365.77942 1366.20374 1365.35242
20050216 1360.71330 1365.79333 1366.21667 1365.36731
20050217 1360.65273 1365.73254 1366.15564 1365.30676
20050218 1360.74066 1365.82080 1366.23889 1365.40137
20050219 1360.86812 1365.94873 1366.37402 1365.52051
20050220 1360.92102 1366.00183 1366.41577 1365.58777
20050221 1360.94826 1366.02917 1366.45044 1365.60608
20050222 1361.02147 1366.10266 1366.51672 1365.68860
20050223 1361.02634 1366.10754 1366.48438 1365.69849
20050224 1360.98025 1366.06128 1366.46716 1365.65735
20050225 1360.95459 1366.03552 1366.44189 1365.63184
20050226 1360.88307 1365.96375 1366.38501 1365.53784
20050227 1360.88368 1365.96436 1366.33643 1365.58398
20050228 1360.77192 1365.85217 1366.28052 1365.41895
20050301 1360.74784 1365.82800 1366.24329 1365.41284
20050302 1360.71573 1365.79578 1366.20117 1365.39417
20050303 1360.74358 1365.82373 1366.24146 1365.41748
20050304 1360.84136 1365.92188 1366.29590 1365.56445
20050305 1360.85437 1365.93494 1366.34985 1365.52100
20050306 1360.89584 1365.97656 1366.38062 1365.57788
20050307 1360.94242 1366.02332 1366.42529 1365.62756
20050308 1361.00968 1366.09082 1366.45227 1365.69763
20050309 1360.99095 1366.07202 1366.40906 1365.70850
20050310 1360.89876 1365.97949 1366.39526 1365.56433
20050311 1360.79393 1365.87427 1366.27759 1365.47168
20050312 1360.76194 1365.84216 1366.15564 1365.43884
20050313 1360.58293 1365.66248 1366.08130 1365.24316
20050314 1360.64860 1365.72839 1366.10913 1365.32397
20050315 1360.73032 1365.81042 1366.18420 1365.41711
20050316 1360.79612 1365.87646 1366.26331 1365.46301
20050317 1360.85085 1365.93140 1366.34277 1365.50940
20050318 1360.90801 1365.98877 1366.40295 1365.57690
20050319 1360.95994 1366.04089 1366.42249 1365.63367
20050320 1360.94899 1366.02991 1366.44604 1365.61572
20050321 1360.96906 1366.05005 1366.46509 1365.63782
20050322 1360.96930 1366.05029 1366.38513 1365.66577
20050323 1360.82652 1365.90698 1366.33264 1365.47986
20050324 1360.75830 1365.83850 1366.26233 1365.41321
20050325 1360.83078 1365.91125 1366.24182 1365.53528
20050326 1360.78469 1365.86499 1366.29565 1365.43298
20050327 1360.80524 1365.88562 1366.29773 1365.48010
20050328 1360.81765 1365.89807 1366.31421 1365.48694
20050329 1360.87322 1365.95386 1366.33887 1365.54443
20050330 1360.81363 1365.89404 1366.31396 1365.47766
20050331 1360.76888 1365.84912 1366.27490 1365.42383
20050401 1360.79211 1365.87244 1366.30127 1365.44250
20050402 1360.78031 1365.86060 1366.30176 1365.41174
20050403 1360.80171 1365.88208 1366.33704 1365.41541
20050404 1360.78785 1365.86816 1366.30347 1365.42920
20050405 1360.87870 1365.95935 1366.39001 1365.52832
20050406 1361.05115 1366.13245 1366.57764 1365.67896
20050407 1361.06343 1366.14478 1366.61804 1365.64832
20050408 1361.07511 1366.15649 1366.59265 1365.73328
20050409 1361.07146 1366.15283 1366.60645 1365.68835
20050410 1361.08204 1366.16345 1366.61072 1365.70923
20050411 1361.07681 1366.15820 1366.55688 1365.72156
20050412 1361.02014 1366.10132 1366.53943 1365.66138
20050413 1361.04701 1366.12830 1366.57813 1365.67188
20050414 1361.01479 1366.09595 1366.55151 1365.62366
20050415 1361.01807 1366.09924 1366.51990 1365.66541
20050416 1360.96054 1366.04150 1366.44543 1365.63464
20050417 1360.92151 1366.00232 1366.42017 1365.57324
20050418 1360.86264 1365.94324 1366.32739 1365.52380
20050419 1360.78590 1365.86621 1366.28113 1365.46216
20050420 1360.79296 1365.87329 1366.29004 1365.46631
20050421 1360.82482 1365.90527 1366.33667 1365.46545
20050422 1360.78201 1365.86230 1366.30237 1365.42688
20050423 1360.77848 1365.85876 1366.30054 1365.41858
20050424 1360.72716 1365.80725 1366.26953 1365.33972
20050425 1360.74078 1365.82092 1366.24194 1365.38281
20050426 1360.69068 1365.77063 1366.22034 1365.32190
20050427 1360.49402 1365.57324 1366.02148 1365.12561
20050428 1360.12930 1365.20715 1365.65417 1364.78601
20050429 1359.90893 1364.98596 1365.42725 1364.50598
20050430 1359.76421 1364.84070 1365.29761 1364.38257
20050501 1359.77795 1364.85449 1365.29968 1364.41309
20050502 1360.06739 1365.14502 1365.61401 1364.67041
20050503 1360.44988 1365.52893 1366.00354 1365.05371
20050504 1360.74468 1365.82483 1366.29590 1365.35791
20050505 1360.86812 1365.94873 1366.41382 1365.48010
20050506 1361.00542 1366.08655 1366.54333 1365.62354
20050507 1360.97964 1366.06067 1366.52637 1365.59167
20050508 1360.83637 1365.91687 1366.39038 1365.43701
20050509 1360.66307 1365.74292 1366.20654 1365.27734
20050510 1360.54401 1365.62341 1366.07764 1365.15015
20050511 1360.31926 1365.39783 1365.91016 1364.85864
20050512 1360.41412 1365.49304 1365.94873 1365.01685
20050513 1360.49512 1365.57434 1366.04443 1365.09583
20050514 1360.53160 1365.61096 1366.07227 1365.14966
20050515 1360.50631 1365.58557 1366.03857 1365.13647
20050516 1360.54887 1365.62830 1366.07007 1365.18005
20050517 1360.70235 1365.78235 1366.20837 1365.33826
20050518 1360.81546 1365.89587 1366.31458 1365.43823
20050519 1360.80463 1365.88501 1366.37183 1365.39441
20050520 1360.82190 1365.90234 1366.38049 1365.42200
20050521 1360.85279 1365.93335 1366.41260 1365.44507
20050522 1360.92722 1366.00806 1366.46692 1365.54639
20050523 1360.90898 1365.98975 1366.47290 1365.50037
20050524 1360.87845 1365.95911 1366.45593 1365.45068
20050525 1360.81740 1365.89783 1366.40161 1365.37964
20050526 1360.72510 1365.80518 1366.30054 1365.29907
20050527 1360.56821 1365.64771 1366.12280 1365.17065
20050528 1360.58560 1365.66516 1366.15320 1365.17017
20050529 1360.81801 1365.89844 1366.38477 1365.40601
20050530 1361.08228 1366.16370 1366.61963 1365.71350
20050531 1361.26021 1366.34229 1366.80237 1365.87781
20050601 1361.23965 1366.32166 1366.81335 1365.82263
20050602 1361.08058 1366.16199 1366.66101 1365.65112
20050603 1360.88101 1365.96167 1366.45044 1365.47180
20050604 1360.78274 1365.86304 1366.35168 1365.36890
20050605 1360.75161 1365.83179 1366.32019 1365.33826
20050606 1360.70333 1365.78333 1366.24011 1365.32422
20050607 1360.57976 1365.65930 1366.15881 1365.15735
20050608 1360.34930 1365.42798 1365.91357 1364.93909
20050609 1360.11543 1365.19324 1365.65173 1364.70886
20050610 1360.03991 1365.11743 1365.60608 1364.62439
20050611 1360.07092 1365.14856 1365.62781 1364.66846
20050612 1360.20956 1365.28772 1365.76099 1364.81775
20050613 1360.38360 1365.46240 1365.93298 1364.99744
20050614 1360.53537 1365.61475 1366.07349 1365.15979
20050615 1360.57624 1365.65576 1366.09351 1365.18982
20050616 1360.53039 1365.60974 1366.01489 1365.18591
20050617 1360.45085 1365.52991 1365.97107 1365.07764
20050618 1360.44854 1365.52759 1366.01306 1365.04028
20050619 1360.61576 1365.69543 1366.18518 1365.20313
20050620 1360.74820 1365.82837 1366.32153 1365.33960
20050621 1360.78396 1365.86426 1366.34119 1365.38684
20050622 1360.84647 1365.92700 1366.40576 1365.43774
20050623 1360.83127 1365.91174 1366.40576 1365.41516
20050624 1360.86714 1365.94775 1366.44543 1365.44763
20050625 1360.92649 1366.00732 1366.51746 1365.49365
20050626 1361.06124 1366.14258 1366.63318 1365.65051
20050627 1361.10721 1366.18872 1366.69250 1365.68262
20050628 1361.13713 1366.21875 1366.70825 1365.72803
20050629 1361.16437 1366.24609 1366.74597 1365.74451
20050630 1360.98584 1366.06689 1366.55762 1365.57520
20050701 1360.72011 1365.80017 1366.31042 1365.28821
20050702 1360.46423 1365.54333 1366.03210 1365.03625
20050703 1360.30065 1365.37915 1365.85034 1364.88477
20050704 1360.36280 1365.44153 1365.91467 1364.96838
20050705 1360.38822 1365.46704 1365.96228 1364.97131
20050706 1360.33082 1365.40942 1365.88196 1364.93677
20050707 1360.32875 1365.40735 1365.86011 1364.95496
20050708 1360.48089 1365.56006 1366.01208 1365.10828
20050709 1360.64714 1365.72693 1366.18372 1365.27014
20050710 1360.66988 1365.74976 1366.20691 1365.29236
20050711 1360.63765 1365.71741 1366.18188 1365.25293
20050712 1360.67925 1365.75916 1366.23071 1365.28772
20050713 1360.77642 1365.85669 1366.33179 1365.37500
20050714 1360.81898 1365.89941 1366.35547 1365.44324
20050715 1360.80670 1365.88708 1366.35950 1365.41504
20050716 1360.81935 1365.89978 1366.38306 1365.41724
20050717 1360.77447 1365.85474 1366.32678 1365.38306
20050718 1360.70345 1365.78345 1366.24866 1365.31824
20050719 1360.74881 1365.82898 1366.25452 1365.39233
20050720 1360.67754 1365.75745 1366.22937 1365.28613
20050721 1360.77617 1365.85645 1366.30359 1365.40845
20050722 1360.81400 1365.89441 1366.34937 1365.43884
20050723 1360.88806 1365.96875 1366.43030 1365.50732
20050724 1360.90253 1365.98328 1366.44324 1365.52368
20050725 1360.90825 1365.98901 1366.44897 1365.52942
20050726 1360.93707 1366.01794 1366.47107 1365.56470
20050727 1360.90752 1365.98828 1366.43628 1365.53943
20050728 1360.98925 1366.07031 1366.51160 1365.62769
20050729 1361.03315 1366.11438 1366.58447 1365.64600
20050730 1360.99606 1366.07715 1366.52551 1365.62842
20050731 1360.94084 1366.02173 1366.47400 1365.56970
20050801 1360.96237 1366.04333 1366.52112 1365.56860
20050802 1360.90922 1365.98999 1366.44556 1365.53503
20050803 1360.83637 1365.91687 1366.36267 1365.47095
20050804 1360.76717 1365.84741 1366.29211 1365.40259
20050805 1360.64057 1365.72034 1366.18860 1365.25488
20050806 1360.60457 1365.68420 1366.12927 1365.23938
20050807 1360.61674 1365.69641 1366.18091 1365.21741
20050808 1360.69433 1365.77429 1366.22205 1365.32751
20050809 1360.76401 1365.84424 1366.27893 1365.40881
20050810 1360.72181 1365.80188 1366.25330 1365.35254
20050811 1360.73628 1365.81641 1366.27234 1365.36536
20050812 1360.72266 1365.80273 1366.25195 1365.35327
20050813 1360.63765 1365.71741 1366.15381 1365.27881
20050814 1360.56712 1365.64661 1366.06470 1365.22681
20050815 1360.52723 1365.60657 1366.04578 1365.16956
20050816 1360.57113 1365.65063 1366.08093 1365.22046
20050817 1360.65967 1365.73950 1366.20117 1365.28259
20050818 1360.76158 1365.84180 1366.29614 1365.39124
20050819 1360.61698 1365.69666 1366.14514 1365.25122
20050820 1360.54000 1365.61938 1366.05908 1365.18140
20050821 1360.63705 1365.71680 1366.15430 1365.28101
20050822 1360.60688 1365.68652 1366.12097 1365.25330
20050823 1360.66064 1365.74048 1366.17212 1365.30969
20050824 1360.78688 1365.86719 1366.32202 1365.41724
20050825 1360.99861 1366.07971 1366.49658 1365.66150
20050826 1361.11184 1366.19336 1366.62585 1365.76221
20050827 1361.16693 1366.24866 1366.65466 1365.83862
20050828 1361.21205 1366.29395 1366.70117 1365.88428
20050829 1361.17483 1366.25659 1366.65942 1365.85046
20050830 1361.04032 1366.12158 1366.53284 1365.70886
20050831 1360.98535 1366.06641 1366.44641 1365.65381
20050901 1360.89463 1365.97534 1366.37817 1365.56970
20050902 1360.83686 1365.91736 1366.28760 1365.53882
20050903 1360.74845 1365.82861 1366.22998 1365.42419
20050904 1360.72753 1365.80762 1366.20288 1365.40833
20050905 1360.73239 1365.81250 1366.21497 1365.40747
20050906 1360.72570 1365.80579 1366.17859 1365.42505
20050907 1360.68995 1365.76990 1366.16541 1365.37756
20050908 1360.74881 1365.82898 1366.06482 1365.47742
20050909 1360.49938 1365.57861 1365.89685 1365.19971
20050910 1360.22258 1365.30078 1365.67041 1364.90002
20050911 1360.01145 1365.08887 1365.49805 1364.64343
20050912 1359.87159 1364.94849 1365.33398 1364.55750
20050913 1359.74694 1364.82336 1365.20813 1364.42798
20050914 1359.91732 1364.99438 1365.35657 1364.61353
20050915 1360.18342 1365.26147 1365.61951 1364.89246
20050916 1360.59411 1365.67371 1366.03186 1365.28613
20050917 1361.01795 1366.09912 1366.43652 1365.73328
20050918 1361.12010 1366.20166 1366.60815 1365.79395
20050919 1361.07730 1366.15869 1366.54736 1365.76514
20050920 1360.92783 1366.00867 1366.39148 1365.61743
20050921 1360.81497 1365.89539 1366.23608 1365.50757
20050922 1360.83625 1365.91675 1366.22766 1365.52747
20050923 1360.75696 1365.83716 1366.20105 1365.45667
20050924 1360.80451 1365.88489 1366.23999 1365.51733
20050925 1360.76012 1365.84033 1366.24097 1365.43738
20050926 1360.72972 1365.80981 1366.24902 1365.37683
20050927 1360.73142 1365.81152 1366.24646 1365.38196
20050928 1360.75124 1365.83142 1366.25745 1365.40869
20050929 1360.73568 1365.81580 1366.22180 1365.40857
20050930 1360.71403 1365.79407 1366.21008 1365.37939
20051001 1360.67426 1365.75415 1366.15503 1365.35095
20051002 1360.61248 1365.69214 1366.11328 1365.27344
20051003 1360.60324 1365.68286 1366.10999 1365.25964
20051004 1360.63133 1365.71106 1366.13562 1365.28992
20051005 1360.70089 1365.78088 1366.18469 1365.38757
20051006 1360.76657 1365.84680 1366.26123 1365.43347
20051007 1360.84939 1365.92993 1366.30383 1365.53186
20051008 1360.85012 1365.93066 1366.33838 1365.52234
20051009 1360.89013 1365.97083 1366.34814 1365.57019
20051010 1360.85717 1365.93774 1366.35535 1365.52197
20051011 1360.90509 1365.98584 1366.37195 1365.57922
20051012 1360.92053 1366.00134 1366.41724 1365.58655
20051013 1360.94267 1366.02356 1366.45166 1365.59924
20051014 1360.98389 1366.06494 1366.49072 1365.64246
20051015 1360.97125 1366.05225 1366.48145 1365.62695
20051016 1360.89122 1365.97192 1366.39392 1365.55237
20051017 1360.76353 1365.84375 1366.28821 1365.41064
20051018 1360.79454 1365.87488 1366.29761 1365.45447
20051019 1360.84063 1365.92114 1366.31775 1365.49695
20051020 1360.81278 1365.89319 1366.31897 1365.46594
20051021 1360.83127 1365.91174 1366.33374 1365.48718
20051022 1360.80463 1365.88501 1366.32361 1365.45190
20051023 1360.80585 1365.88623 1366.30750 1365.46606
20051024 1360.75088 1365.83105 1366.25964 1365.40588
20051025 1360.73446 1365.81458 1366.24292 1365.38879
20051026 1360.74103 1365.82117 1366.20386 1365.41736
20051027 1360.69773 1365.77771 1366.19128 1365.36023
20051028 1360.70746 1365.78748 1366.22961 1365.35095
20051029 1360.71695 1365.79700 1366.22803 1365.36853
20051030 1360.68752 1365.76746 1366.20337 1365.33350
20051031 1360.73957 1365.81970 1366.20361 1365.42395
20051101 1360.73604 1365.81616 1366.27710 1365.36414
20051102 1360.81059 1365.89099 1366.35437 1365.44312
20051103 1360.89536 1365.97607 1366.39307 1365.55835
20051104 1360.88697 1365.96765 1366.38831 1365.55310
20051105 1360.85304 1365.93359 1366.37134 1365.49451
20051106 1360.86362 1365.94421 1366.37903 1365.50989
20051107 1360.88028 1365.96094 1366.40686 1365.52344
20051108 1360.88380 1365.96448 1366.40027 1365.53284
20051109 1360.94741 1366.02832 1366.43115 1365.60632
20051110 1360.91287 1365.99365 1366.42175 1365.56592
20051111 1360.87006 1365.95068 1366.37219 1365.53076
20051112 1360.79758 1365.87793 1366.31604 1365.44434
20051113 1360.70454 1365.78455 1366.22510 1365.34900
20051114 1360.54729 1365.62671 1366.03394 1365.20618
20051115 1360.36925 1365.44800 1365.86462 1365.03235
20051116 1360.21163 1365.28979 1365.68970 1364.86353
20051117 1360.09914 1365.17688 1365.59851 1364.75696
20051118 1360.05499 1365.13257 1365.54407 1364.72070
20051119 1360.07639 1365.15405 1365.57483 1364.73486
20051120 1360.20810 1365.28625 1365.69434 1364.88062
20051121 1360.33787 1365.41650 1365.84241 1364.99292
20051122 1360.49609 1365.57532 1366.00684 1365.14905
20051123 1360.66453 1365.74438 1366.16089 1365.32983
20051124 1360.69785 1365.77783 1366.17590 1365.37793
20051125 1360.71962 1365.79968 1366.16309 1365.41919
20051126 1360.63729 1365.71704 1366.12219 1365.31140
20051127 1360.67207 1365.75195 1366.16589 1365.33972
20051128 1360.80828 1365.88867 1366.28943 1365.48682
20051129 1360.95459 1366.03552 1366.45361 1365.62292
20051130 1360.91482 1365.99561 1366.38928 1365.58789
20051201 1360.63194 1365.71167 1366.11011 1365.30688
20051202 1360.36268 1365.44141 1365.83521 1365.04041
20051203 1360.44745 1365.52649 1365.87170 1365.14856
20051204 1360.53209 1365.61145 1366.00476 1365.21228
20051205 1360.69579 1365.77576 1366.13757 1365.37573
20051206 1360.82677 1365.90723 1366.29224 1365.52197
20051207 1360.89645 1365.97717 1366.38782 1365.56689
20051208 1360.89378 1365.97449 1366.37427 1365.57385
20051209 1360.98572 1366.06677 1366.35718 1365.69250
20051210 1360.81205 1365.89246 1366.28674 1365.49890
20051211 1360.72120 1365.80127 1366.23462 1365.37097
20051212 1360.69956 1365.77954 1366.19421 1365.36841
20051213 1360.63936 1365.71912 1366.12231 1365.30066
20051214 1360.58195 1365.66150 1366.04846 1365.27258
20051215 1360.56213 1365.64160 1366.01343 1365.26672
20051216 1360.59241 1365.67200 1366.04260 1365.27893
20051217 1360.59326 1365.67285 1366.06128 1365.28125
20051218 1360.63619 1365.71594 1366.10986 1365.32104
20051219 1360.51956 1365.59888 1366.01697 1365.18176
20051220 1360.58220 1365.66174 1366.06677 1365.25659
20051221 1360.59594 1365.67554 1366.07202 1365.27820
20051222 1360.63546 1365.71521 1366.11218 1365.31750
20051223 1360.61126 1365.69092 1366.05286 1365.29675
20051224 1360.65760 1365.73743 1366.13574 1365.33960
20051225 1360.81813 1365.89856 1366.26111 1365.51831
20051226 1360.88757 1365.96826 1366.36877 1365.56726
20051227 1360.93963 1366.02051 1366.41272 1365.62292
20051228 1360.93719 1366.01807 1366.37622 1365.63000
20051229 1360.80317 1365.88354 1366.28491 1365.48193
20051230 1360.81096 1365.89136 1366.25110 1365.50732
20051231 1360.77861 1365.85889 1366.25879 1365.45703
20060101 1360.78153 1365.86182 1366.27087 1365.45288
20060102 1360.85474 1365.93530 1366.33875 1365.53174
20060103 1360.96954 1366.05054 1366.40808 1365.67383
20060104 1360.93817 1366.01904 1366.41943 1365.61841
20060105 1360.83589 1365.91638 1366.31384 1365.51868
20060106 1360.73592 1365.81604 1366.22559 1365.40759
20060107 1360.67949 1365.75940 1366.15771 1365.36072
20060108 1360.69518 1365.77515 1366.18188 1365.36841
20060109 1360.73008 1365.81018 1366.20996 1365.40869
20060110 1360.71768 1365.79773 1366.20239 1365.39294
20060111 1360.69530 1365.77527 1366.19153 1365.35925
20060112 1360.71391 1365.79395 1366.18542 1365.39575
20060113 1360.67025 1365.75012 1366.15881 1365.34143
20060114 1360.66867 1365.74854 1366.17712 1365.32031
20060115 1360.64981 1365.72961 1366.14819 1365.31116
20060116 1360.69311 1365.77307 1366.18237 1365.36377
20060117 1360.75246 1365.83264 1366.24597 1365.41943
20060118 1360.75805 1365.83826 1366.25659 1365.41687
20060119 1360.66453 1365.74438 1366.15552 1365.33337
20060120 1360.57174 1365.65125 1366.06580 1365.23682
20060121 1360.53817 1365.61755 1366.04346 1365.19165
20060122 1360.64641 1365.72620 1366.15149 1365.30103
20060123 1360.76754 1365.84778 1366.27502 1365.42065
20060124 1360.76194 1365.84216 1366.28345 1365.40100
20060125 1360.89706 1365.97778 1366.39124 1365.55237
20060126 1360.95398 1366.03491 1366.45288 1365.61682
20060127 1360.93148 1366.01233 1366.45288 1365.57153
20060128 1360.89487 1365.97559 1366.39050 1365.55847
20060129 1360.83467 1365.91516 1366.33972 1365.49048
20060130 1360.84501 1365.92554 1366.36230 1365.48828
20060131 1360.78311 1365.86340 1366.28137 1365.44543
20060201 1360.71585 1365.79590 1366.22815 1365.36316
20060202 1360.66113 1365.74097 1366.17163 1365.30994
20060203 1360.64118 1365.72095 1366.14539 1365.29626
20060204 1360.64069 1365.72046 1366.14453 1365.29614
20060205 1360.68204 1365.76196 1366.18176 1365.34204
20060206 1360.72558 1365.80566 1366.17810 1365.41919
20060207 1360.64957 1365.72937 1366.12830 1365.33142
20060208 1360.63498 1365.71472 1366.12964 1365.30273
20060209 1360.65176 1365.73157 1366.15015 1365.31311
20060210 1360.69822 1365.77820 1366.16809 1365.36475
20060211 1360.68642 1365.76636 1366.18555 1365.34729
20060212 1360.68204 1365.76196 1366.18213 1365.34180
20060213 1360.72388 1365.80396 1366.22168 1365.38635
20060214 1360.72145 1365.80151 1366.24719 1365.35449
20060215 1360.69177 1365.77173 1366.21545 1365.32678
20060216 1360.70381 1365.78381 1366.20374 1365.36389
20060217 1360.75550 1365.83569 1366.28027 1365.39001
20060218 1360.82239 1365.90283 1366.33569 1365.46936
20060219 1360.86313 1365.94373 1366.36853 1365.51868
20060220 1360.87176 1365.95239 1366.37061 1365.53442
20060221 1360.85060 1365.93115 1366.36108 1365.50098
20060222 1360.81692 1365.89734 1366.31860 1365.47607
20060223 1360.78907 1365.86938 1366.29382 1365.44507
20060224 1360.77362 1365.85388 1366.26050 1365.44812
20060225 1360.74127 1365.82141 1366.23010 1365.41333
20060226 1360.77630 1365.85657 1366.28589 1365.42725
20060227 1360.77824 1365.85852 1366.30005 1365.41638
20060228 1360.76547 1365.84570 1366.27856 1365.41272
20060301 1360.68435 1365.76428 1366.20227 1365.32837
20060302 1360.64191 1365.72168 1366.14148 1365.30212
20060303 1360.64398 1365.72375 1366.16064 1365.28687
20060304 1360.64896 1365.72876 1366.16333 1365.30078
20060305 1360.67268 1365.75256 1366.16907 1365.33826
20060306 1360.68691 1365.76685 1366.18176 1365.34155
20060307 1360.70126 1365.78125 1366.18066 1365.35107
20060308 1360.79101 1365.87134  -99.00000 1365.44690
20060309 1360.78225 1365.86255  -99.00000 1365.43262
20060310 1360.67414 1365.75403 1366.19763 1365.30530
20060311 1360.64009 1365.71985 1366.16235 1365.28564
20060312 1360.66477 1365.74463 1366.16418 1365.32434
20060313 1360.65821 1365.73804 1366.18140 1365.29993
20060314 1360.72437 1365.80444  -99.00000 1365.37573
20060315 1360.75234 1365.83252  -99.00000 1365.39807
20060316 1360.77982 1365.86011 1366.19324 1365.44470
20060317 1360.69384 1365.77380 1366.20386 1365.34363
20060318 1360.72108 1365.80115 1366.21375 1365.38831
20060319 1360.65699 1365.73682 1366.15295 1365.32043
20060320 1360.65358 1365.73340 1366.11169 1365.32544
20060321 1360.64860 1365.72839 1366.15417 1365.30261
20060322 1360.72911 1365.80920 1366.22998 1365.38818
20060323 1360.79527 1365.87561 1366.29053 1365.46057
20060324 1360.78675 1365.86707 1366.24927 1365.44287
20060325 1360.67134 1365.75122 1366.18726 1365.31384
20060326 1360.65456 1365.73438 1366.15088 1365.31506
20060327 1360.60409 1365.68372 1366.12708 1365.24023
20060328 1360.61394 1365.69360 1366.12683 1365.26038
20060329 1360.54255 1365.62195 1366.05334 1365.19470
20060330 1360.55885 1365.63831 1366.05310 1365.23157
20060331 1360.49755 1365.57678 1365.99695 1365.15662
20060401 1360.32522 1365.40381 1365.83411 1364.97339
20060402 1360.18257 1365.26062 1365.69482 1364.82642
20060403 1359.88740 1364.96436 1365.41797 1364.51074
20060404 1359.88485 1364.96179 1365.40967 1364.51392
20060405 1360.06277 1365.14038 1365.58362 1364.69727
20060406 1360.38177 1365.46057 1365.90344 1365.01770
20060407 1360.62269 1365.70239 1366.14319 1365.26147
20060408 1360.78311 1365.86340 1366.30322 1365.42383
20060409 1360.78907 1365.86938 1366.32397 1365.40784
20060410 1360.72558 1365.80566 1366.28857 1365.34253
20060411 1360.76097 1365.84119  -99.00000 1365.39404
20060412 1360.81363 1365.89404  -99.00000 1365.44641
20060413 1360.83090 1365.91138  -99.00000 1365.46326
20060414 1360.82129 1365.90173  -99.00000 1365.44751
20060415 1360.83698 1365.91748 1366.37634 1365.45862
20060416 1360.84574 1365.92627 1366.38391 1365.46875
20060417 1360.86289 1365.94348 1366.39368 1365.49329
20060418 1360.83698 1365.91748 1366.41394 1365.42126
20060419 1360.80585 1365.88623 1366.36023 1365.41248
20060420 1360.73264 1365.81274 1366.28491 1365.34070
20060421 1360.68812 1365.76807 1366.24280 1365.29346
20060422 1360.71683 1365.79688 1366.25513 1365.33862
20060423 1360.74066 1365.82080 1366.28284 1365.35876
20060424 1360.69408 1365.77405 1366.24829 1365.30005
20060425 1360.66477 1365.74463 1366.20154 1365.28772
20060426 1360.64434 1365.72412 1366.17603 1365.27222
20060427 1360.66721 1365.74707 1366.20007 1365.29419
20060428 1360.61078 1365.69043 1366.16321 1365.21777
20060429 1360.63741 1365.71716 1366.19714 1365.23743
20060430 1360.74419 1365.82434 1366.24011 1365.39636
20060501 1360.75015 1365.83032 1366.28113 1365.37952
20060502 1360.81059 1365.89099 1366.34412 1365.43787
20060503 1360.89743 1365.97815 1366.41431 1365.53650
20060504 1360.93950 1366.02039 1366.45044 1365.58936
