;        VIRGO(new) Virgo(org) DIARAD(org) PMO6V (org)
20060506 1360.85839 1365.93896 1366.38904 1365.48914
20060507 1360.81071 1365.89111 1366.33630 1365.44592
20060508 1360.71318 1365.79321 1366.23779 1365.34839
20060509 1360.73191 1365.81201 1366.26660 1365.39209
20060510 1360.81765 1365.89807 1366.35242 1365.44409
20060511 1360.78882 1365.86914 1366.34924 1365.39075
20060512 1360.74249 1365.82263 1366.29395 1365.35266
20060513 1360.77557 1365.85583 1366.32617 1365.38672
20060514 1360.77094 1365.85120 1366.30786 1365.39380
20060515 1360.75842 1365.83862 1366.27515 1365.40112
20060516 1360.69129 1365.77124 1366.21338 1365.32849
20060517 1360.61528 1365.69495 1366.15332 1365.23694
20060518 1360.58670 1365.66626 1366.14270 1365.18140
20060519 1360.60275 1365.68237 1366.14246 1365.22400
20060520 1360.56699 1365.64648 1366.12146 1365.17639
20060521 1360.61892 1365.69861 1366.16052 1365.23743
20060522 1360.69554 1365.77551 1366.23145 1365.31616
20060523 1360.75903 1365.83923 1366.30762 1365.37195
20060524 1360.75842 1365.83862 1366.29529 1365.38220
20060525 1360.79004 1365.87036 1366.31213 1365.42773
20060526 1360.84331 1365.92383 1366.33191 1365.48962
20060527 1360.87590 1365.95654 1366.41418 1365.49927
20060528 1360.88782 1365.96851 1366.43506 1365.50269
20060529 1360.88417 1365.96484 1366.43054 1365.49988
20060530 1360.87906 1365.95972 1366.42261 1365.49731
20060531 1360.86070 1365.94128 1366.41431 1365.46948
20060601 1360.86933 1365.94995 1366.37573 1365.50574
20060602 1360.79174 1365.87207 1366.31714 1365.42664
20060603 1360.75234 1365.83252 1366.28186 1365.38257
20060604 1360.78603 1365.86633 1366.29004 1365.42346
20060605 1360.74626 1365.82642 1366.28247 1365.37036
20060606 1360.78651 1365.86682 1366.21594 1365.44531
20060607 1360.62002 1365.69971 1366.07837 1365.27551
20060608 1360.46338 1365.54248 1365.97974 1365.11255
20060609 1360.47761 1365.55676 1365.99939 1365.11365
20060610 1360.53720 1365.61658 1366.05237 1365.18030
20060611 1360.61394 1365.69360 1366.14026 1365.24670
20060612 1360.60494 1365.68457 1366.16577 1365.20410
20060613 1360.65626 1365.73608 1366.20715 1365.26526
20060614 1360.65164 1365.73145 1366.20447 1365.25879
20060615 1360.67377 1365.75366 1366.20288 1365.30432
20060616 1360.64215 1365.72192 1366.20947 1365.23486
20060617 1360.61722 1365.69690 1366.18469 1365.20947
20060618 1360.61102 1365.69067 1366.17993 1365.20178
20060619 1360.63644 1365.71619 1366.18140 1365.25098
20060620 1360.68496 1365.76489 1366.22607 1365.30371
20060621 1360.68557 1365.76550 1366.23926 1365.29175
20060622 1360.70345 1365.78345 1366.24353 1365.32336
20060623 1360.71488 1365.79492 1366.25610 1365.33350
20060624 1360.72741 1365.80750 1366.26099 1365.35388
20060625 1360.73714 1365.81726 1366.28748 1365.34668
20060626 1360.71622 1365.79626 1366.24866 1365.34375
20060627 1360.68679 1365.76672 1366.23462 1365.29822
20060628 1360.67085 1365.75073 1366.19824 1365.30334
20060629 1360.64568 1365.72546 1366.18481 1365.26563
20060630 1360.62659 1365.70630 1366.16162 1365.25061
20060701 1360.53854 1365.61792 1366.07324 1365.16089
20060702 1360.46167 1365.54077 1366.00427 1365.07654
20060703 1360.43358 1365.51257 1365.97009 1365.05444
20060704 1360.38323 1365.46204 1365.90417 1365.02014
20060705 1360.42227 1365.50122 1365.95557 1365.05383
20060706 1360.52346 1365.60278 1366.05762 1365.14709
20060707 1360.62598 1365.70569 1366.16174 1365.24524
20060708 1360.67791 1365.75781 1366.20935 1365.31238
20060709 1360.67864 1365.75854 1366.21436 1365.30139
20060710 1360.65942 1365.73926 1366.19482 1365.28247
20060711 1360.61345 1365.69312 1366.14636 1365.23059
20060712 1360.61284 1365.69250 1366.13208 1365.25281
20060713 1360.58937 1365.66895 1366.14380 1365.19043
20060714 1360.64592 1365.72571 1366.17639 1365.27356
20060715 1360.63327 1365.71301 1366.14319 1365.28198
20060716 1360.62987 1365.70959 1366.10437 1365.29517
20060717 1360.54693 1365.62634 1366.07080 1365.18066
20060718 1360.55702 1365.63647 1366.06653 1365.20667
20060719 1360.56906 1365.64856 1366.09766 1365.19739
20060720 1360.62914 1365.70886 1366.14453 1365.27271
20060721 1360.65103 1365.73083 1366.16931 1365.29126
20060722 1360.68046 1365.76038 1366.19104 1365.32935
20060723 1360.66149 1365.74133 1366.18066 1365.30054
20060724 1360.64252 1365.72229 1366.15088 1365.29346
20060725 1360.69129 1365.77124 1366.19324 1365.34961
20060726 1360.71610 1365.79614 1366.22607 1365.36548
20060727 1360.67669 1365.75659 1366.19507 1365.31592
20060728 1360.68630 1365.76624 1366.20740 1365.32227
20060729 1360.72339 1365.80347 1366.21729 1365.39038
20060730 1360.73641 1365.81653 1366.25024 1365.38501
20060731 1360.76851 1365.84875 1366.27576 1365.42053
20060801 1360.77544 1365.85571 1366.27161 1365.43970
20060802 1360.76146 1365.84167 1366.23999 1365.44543
20060803 1360.70880 1365.78882 1366.18152 1365.39856
20060804 1360.63984 1365.71960 1366.13574 1365.30017
20060805 1360.57928 1365.65881 1366.05042 1365.26978
20060806 1360.49913 1365.57837 1365.99597 1365.15967
20060807 1360.51677 1365.59607 1366.00964 1365.18604
20060808 1360.57539 1365.65491 1366.04810 1365.26331
20060809 1360.56760 1365.64709 1366.06433 1365.22852
20060810 1360.53258 1365.61194 1366.02112 1365.20215
20060811 1360.34346 1365.42212 1365.84253 1364.99988
20060812 1360.17308 1365.25110 1365.67773 1364.82190
20060813 1360.04453 1365.12207 1365.53699 1364.70569
20060814 1359.97752 1365.05481 1365.46265 1364.64612
20060815 1359.97801 1365.05530 1365.45935 1364.65088
20060816 1360.02373 1365.10120 1365.50793 1364.69360
20060817 1360.15435 1365.23230 1365.63782 1364.82581
20060818 1360.34602 1365.42468 1365.82800 1365.02063
20060819 1360.52479 1365.60413 1365.97839 1365.23145
20060820 1360.64787 1365.72766 1366.12439 1365.33057
20060821 1360.69700 1365.77698 1366.15027 1365.40479
20060822 1360.62707 1365.70679 1366.07947 1365.33545
20060823 1360.55252 1365.63196 1365.99768 1365.26794
20060824 1360.47067 1365.54980 1365.91626 1365.17468
20060825 1360.39880 1365.47766 1365.84741 1365.10901
20060826 1360.40050 1365.47937 1365.82703 1365.10156
20060827 1360.36888 1365.44763 1365.82239 1365.07349
20060828 1360.42264 1365.50159 1365.88098 1365.12256
20060829 1360.62282 1365.70251 1366.03235 1365.32935
20060830 1360.60615 1365.68579 1366.05786 1365.31433
20060831 1360.55410 1365.63354 1366.00049 1365.26746
20060901 1360.53343 1365.61279 1365.98645 1365.23962
20060902 1360.60287 1365.68250 1365.95325 1365.32703
20060903 1360.58657 1365.66614 1365.96875 1365.31372
20060904 1360.58499 1365.66455 1366.00720 1365.29187
20060905 1360.66161 1365.74146 1366.06323 1365.37061
20060906 1360.63315 1365.71289 1366.07422 1365.35999
20060907 1360.65030 1365.73010 1366.09766 1365.36316
20060908 1360.67195 1365.75183 1366.01807 1365.39490
20060909 1360.58353 1365.66309 1365.98438 1365.29724
20060910 1360.50388 1365.58313 1365.94641 1365.22058
20060911 1360.53185 1365.61121 1365.97815 1365.24475
20060912 1360.71841 1365.79846  -99.00000 1365.42615
20060913 1360.75890 1365.83911  -99.00000 1365.46960
20060914 1360.61345 1365.69312 1366.06177 1365.32495
20060915 1360.60141 1365.68103 1366.04321 1365.31982
20060916 1360.60919 1365.68884 1366.05542 1365.32275
20060917 1360.64848 1365.72827 1366.07397 1365.38525
20060918 1360.59934 1365.67896 1366.03149 1365.32861
20060919 1360.58937 1365.66895 1366.01685 1365.32788
20060920 1360.61224 1365.69189 1366.01807 1365.36206
20060921 1360.59849 1365.67810 1366.00281 1365.35840
20060922 1360.54413 1365.62354 1365.97949 1365.26929
20060923 1360.52637 1365.60571 1365.99036 1365.21936
20060924 1360.53391 1365.61328 1365.98547 1365.24121
20060925 1360.56091 1365.64038 1365.98132 1365.30322
20060926 1360.50047 1365.57971 1365.93445 1365.22717
20060927 1360.51409 1365.59338 1365.92285 1365.22986
20060928 1360.42178 1365.50073 1365.87244 1365.12939
20060929 1360.44538 1365.52441 1365.89526 1365.15674
20060930 1360.49658 1365.57581 1365.93481 1365.21851
20061001 1360.54170 1365.62109 1365.98975 1365.25635
20061002 1360.55106 1365.63049 1365.98999 1365.28040
20061003 1360.61880 1365.69849 1366.02356 1365.35681
20061004 1360.61297 1365.69263 1366.05688 1365.32947
20061005 1360.65237 1365.73218 1366.09924 1365.36584
20061006 1360.67353 1365.75342 1366.13696 1365.36816
20061007 1360.67779 1365.75769 1366.14319 1365.37085
20061008 1360.68338 1365.76331 1366.14856 1365.37646
20061009 1360.66040 1365.74023 1366.10986 1365.37097
20061010 1360.63413 1365.71387 1366.08667 1365.34119
20061011 1360.59825 1365.67786 1366.05920 1365.29553
20061012 1360.57283 1365.65234 1366.02698 1365.27783
20061013 1360.57149 1365.65100 1366.02832 1365.27368
20061014 1360.55410 1365.63354 1365.99915 1365.26917
20061015 1360.56626 1365.64575 1365.95361 1365.32605
20061016 1360.50874 1365.58801 1365.96143 1365.21497
20061017 1360.50959 1365.58887 1365.98279 1365.19275
20061018 1360.54340 1365.62280 1365.97632 1365.26086
20061019 1360.51664 1365.59595 1366.00708 1365.18262
20061020 1360.52333 1365.60266 1366.00354 1365.19922
20061021 1360.48928 1365.56848 1365.95813 1365.17749
20061022 1360.45292 1365.53198 1365.90076 1365.16406
20061023 1360.47311 1365.55225 1365.94092 1365.16248
20061024 1360.51446 1365.59375 1365.97681 1365.21008
20061025 1360.48819 1365.56738 1365.93933 1365.19580
20061026 1360.47055 1365.54968 1365.90576 1365.19043
20061027 1360.46435 1365.54346 1365.93494 1365.15063
20061028 1360.50497 1365.58423 1365.98267 1365.18384
20061029 1360.49293 1365.57214 1365.98108 1365.16382
20061030 1360.51105 1365.59033 1366.00085 1365.17725
20061031 1360.49548 1365.57471 1365.97900 1365.16846
20061101 1360.45620 1365.53528 1365.89185 1365.14697
20061102 1360.33981 1365.41846 1365.81140 1365.02454
20061103 1360.32400 1365.40259 1365.81995 1364.98291
20061104 1360.38189 1365.46069 1365.84570 1365.07532
20061105 1360.41145 1365.49036 1365.87732 1365.10132
20061106 1360.48502 1365.56421 1365.95618 1365.17163
20061107 1360.55994 1365.63940 1366.03394 1365.24304
20061108 1360.59144 1365.67102 1366.04968 1365.27539
20061109 1360.55581 1365.63525 1366.02600 1365.24426
20061110 1360.41035 1365.48926 1365.90381 1365.07385
20061111 1360.18220 1365.26025 1365.63879 1364.88184
20061112 1359.99588 1365.07324 1365.46082 1364.68567
20061113 1359.89519 1364.97217 1365.36121 1364.58191
20061114 1359.80385 1364.88049 1365.27441 1364.48340
20061115 1359.88898 1364.96594 1365.31934 1364.59412
20061116 1359.93471 1365.01184 1365.38953 1364.63416
20061117 1360.12091 1365.19873 1365.59167 1364.80591
20061118 1360.32084 1365.39941 1365.80249 1364.99658
20061119 1360.49962 1365.57886 1365.96191 1365.19604
20061120 1360.56006 1365.63953 1366.04956 1365.23303
20061121 1360.50315 1365.58240 1366.00903 1365.15698
20061122 1360.47323 1365.55237 1365.95068 1365.15466
20061123 1360.49184 1365.57104 1365.96497 1365.17773
20061124 1360.44331 1365.52234 1365.90820 1365.13013
20061125 1360.49402 1365.57324 1365.95105 1365.19543
20061126 1360.48223 1365.56140 1365.93811 1365.18494
20061127 1360.54936 1365.62878 1366.00415 1365.25354
20061128 1360.52114 1365.60046 1365.92712 1365.23926
20061129 1360.39272 1365.47156 1365.79260 1365.10693
20061130 1360.29421 1365.37268 1365.72742 1365.01697
20061201 1360.36462 1365.44336 1365.72180 1365.08020
20061202 1360.27256 1365.35095 1365.72302 1364.96973
20061203 1360.40756 1365.48645 1365.83374 1365.11279
20061204 1360.43759 1365.51660 1365.91260 1365.12256
20061205 1360.59010 1365.66968 1365.97900 1365.31555
20061206 1360.61175 1365.69141 1366.02136 1365.32031
20061207 1360.58037 1365.65991  -99.00000 1365.29199
20061208 1360.34188 1365.42053 1365.81531 1365.02771
20061209 1360.18354 1365.26160 1365.63318 1364.89001
20061210 1360.01279 1365.09021 1365.46313 1364.71753
20061211 1359.88692 1364.96387 1365.34546 1364.58325
20061212 1359.87135 1364.94824 1365.28857 1364.60510
20061213 1359.98372 1365.06104 1365.41809 1364.70288
20061214 1360.19181 1365.26990 1365.64478 1364.89551
20061215 1360.36061 1365.43933 1365.79834 1365.07935
20061216 1360.45389 1365.53296 1365.88733 1365.17712
20061217 1360.43966 1365.51868 1365.88098 1365.15979
20061218 1360.40245 1365.48132 1365.83643 1365.12329
20061219 1360.36742 1365.44617 1365.80884 1365.08545
20061220 1360.36681 1365.44556 1365.80981 1365.08093
20061221 1360.36511 1365.44385 1365.80139 1365.08545
20061222 1360.40147 1365.48035 1365.82703 1365.13208
20061223 1360.45961 1365.53870 1365.87781 1365.19751
20061224 1360.50923 1365.58850 1365.93848 1365.23718
20061225 1360.52431 1365.60364 1365.96777 1365.23926
20061226 1360.52771 1365.60706 1365.96057 1365.25073
20061227 1360.51871 1365.59802 1365.95068 1365.24438
20061228 1360.50716 1365.58643 1365.94910 1365.22388
20061229 1360.50059 1365.57983 1365.93286 1365.24084
20061230 1360.50533 1365.58459 1365.93640 1365.23193
20061231 1360.53537 1365.61475 1365.96411 1365.26453
20070101 1360.53768 1365.61707 1365.96619 1365.26709
20070102 1360.50242 1365.58167 1365.90588 1365.21863
20070103 1360.31355 1365.39209 1365.74072 1365.04260
20070104 1360.21236 1365.29053 1365.63098 1364.93799
20070105 1360.10619 1365.18396 1365.52698 1364.83972
20070106 1360.07068 1365.14832 1365.49951 1364.79639
20070107 1360.10680 1365.18457 1365.52954 1364.83850
20070108 1360.18390 1365.26196 1365.59119 1364.92285
20070109 1360.22124 1365.29944 1365.65942 1364.93909
20070110 1360.34590 1365.42456 1365.78821 1365.06067
20070111 1360.43151 1365.51050 1365.86462 1365.15588
20070112 1360.45547 1365.53455 1365.90405 1365.16516
20070113 1360.51774 1365.59705 1365.97729 1365.21716
20070114 1360.52978 1365.60913 1365.98596 1365.23267
20070115 1360.49184 1365.57104 1365.95264 1365.18982
20070116 1360.45912 1365.53821 1365.92969 1365.14758
20070117 1360.46240 1365.54150 1365.91064 1365.17236
20070118 1360.45572 1365.53479 1365.91016 1365.15955
20070119 1360.50120 1365.58044 1365.95618 1365.20496
20070120 1360.51494 1365.59424 1365.96960 1365.21606
20070121 1360.47481 1365.55396 1365.92346 1365.18420
20070122 1360.52650 1365.60583 1365.94800 1365.25159
20070123 1360.50825 1365.58752 1365.95789 1365.21716
20070124 1360.49962 1365.57886 1365.97473 1365.18408
20070125 1360.48648 1365.56567 1365.95581 1365.17627
20070126 1360.45730 1365.53638 1365.92358 1365.14539
20070127  -99.00000  -99.00000  -99.00000  -99.00000
20070128 1360.53768 1365.61707 1366.00000 1365.21729
20070129 1360.43103 1365.51001 1365.89465 1365.10486
20070130 1360.32242 1365.40100 1365.75757 1365.05359
20070131 1360.22027 1365.29846 1365.65015 1364.94568
20070201 1360.15423 1365.23218 1365.59058 1364.87292
20070202 1360.08892 1365.16663 1365.54675 1364.78674
20070203 1360.19363 1365.27173 1365.60864 1364.94495
20070204 1360.28229 1365.36072 1365.73840 1364.98303
20070205 1360.39600 1365.47485 1365.84741 1365.10156
20070206 1360.47140 1365.55054 1365.93469 1365.16687
20070207 1360.49706 1365.57629 1365.95947 1365.19348
20070208 1360.48150 1365.56067 1365.95264 1365.17358
20070209 1360.48697 1365.56616 1365.95166 1365.18103
20070210 1360.49208 1365.57129 1365.96228 1365.18091
20070211 1360.51640 1365.59570 1365.97632 1365.21521
20070212 1360.49792 1365.57715 1365.95850 1365.19604
20070213 1360.49013 1365.56934 1365.96118 1365.17822
20070214 1360.51458 1365.59387 1365.96960 1365.21790
20070215 1360.49451 1365.57373 1365.96265 1365.18799
20070216 1360.53440 1365.61377 1365.99792 1365.22974
20070217 1360.63376 1365.71350 1366.06213 1365.34436
20070218 1360.56797 1365.64746 1366.05310 1365.24316
20070219 1360.53744 1365.61682 1366.02283 1365.21228
20070220 1360.51567 1365.59497 1366.00964 1365.18213
20070221 1360.50582 1365.58508 1365.97095 1365.19116
20070222 1360.51178 1365.59106 1365.99512 1365.18823
20070223 1360.60883 1365.68848 1366.04688 1365.30383
20070224 1360.56176 1365.64124 1366.05383 1365.23071
20070225 1360.61260 1365.69226 1366.07690 1365.30750
20070226 1360.52358 1365.60291 1366.02991 1365.17896
20070227 1360.56639 1365.64587 1365.99158 1365.26306
20070228 1360.56395 1365.64343  -99.00000 1365.27429
20070301 1360.44368 1365.52271 1365.92444 1365.12219
20070302 1360.48320 1365.56238 1365.91711 1365.18030
20070303 1360.56335 1365.64282 1365.95093 1365.27380
20070304 1360.52698 1365.60632 1365.96985 1365.21826
20070305 1360.54158 1365.62097 1366.00317 1365.23462
20070306 1360.63352 1365.71326  -99.00000 1365.35034
20070307 1360.52528 1365.60461 1365.94202 1365.21863
20070308 1360.42774 1365.50671 1365.91565 1365.09937
20070309 1360.42093 1365.49988 1365.91638 1365.08545
20070310 1360.40330 1365.48218 1365.89233 1365.07556
20070311 1360.37873 1365.45752 1365.86731 1365.04944
20070312 1360.41801 1365.49695 1365.85791 1365.13452
20070313 1360.35940 1365.43811 1365.82373 1365.05481
20070314 1360.35088 1365.42957 1365.81616 1365.04309
20070315 1360.33446 1365.41309 1365.80627 1365.02026
20070316 1360.34164 1365.42029 1365.82385 1365.01868
20070317 1360.37034 1365.44910 1365.83850 1365.05981
20070318 1360.44197 1365.52100 1365.86841 1365.14368
20070319 1360.39247 1365.47131 1365.86865 1365.07458
20070320 1360.40099 1365.47986 1365.87537 1365.08484
20070321 1360.45499 1365.53406 1365.90869 1365.15845
20070322 1360.44513 1365.52417 1365.91162 1365.13660
20070323 1360.50765 1365.58691 1365.95959 1365.21313
20070324 1360.49415 1365.57336 1365.97351 1365.17383
20070325 1360.48320 1365.56238 1365.94946 1365.17505
20070326 1360.46593 1365.54504 1365.91797 1365.17078
20070327 1360.50290 1365.58215 1365.95886 1365.20435
20070328 1360.59655 1365.67615 1365.98267 1365.31519
20070329 1360.50533 1365.58459 1365.96582 1365.20276
20070330 1360.54279 1365.62219 1366.01245 1365.23193
20070331 1360.52248 1365.60181 1365.98975 1365.21362
20070401 1360.43711 1365.51611 1365.89709 1365.13452
20070402 1360.43091 1365.50989 1365.89612 1365.12341
20070403 1360.45827 1365.53735 1365.89600 1365.15747
20070404 1360.49913 1365.57837 1365.88586 1365.24524
20070405 1360.48223 1365.56140 1365.86548 1365.20203
20070406 1360.41789 1365.49683 1365.87390 1365.11890
20070407 1360.41242 1365.49133 1365.87817 1365.10413
20070408 1360.39004 1365.46887 1365.83130 1365.10205
20070409 1360.39649 1365.47534 1365.86450 1365.08594
20070410 1360.38919 1365.46802 1365.86267 1365.07068
20070411 1360.36353 1365.44226 1365.84692 1365.03821
20070412 1360.37350 1365.45227 1365.85266 1365.05225
20070413 1360.40220 1365.48108 1365.86829 1365.09326
20070414 1360.38408 1365.46289 1365.86694 1365.05566
20070415 1360.42081 1365.49976 1365.89990 1365.10046
20070416 1360.40439 1365.48328 1365.87817 1365.08838
20070417 1360.40889 1365.48779 1365.86877 1365.10620
20070418 1360.42118 1365.50012 1365.89307 1365.10706
20070419 1360.43115 1365.51013 1365.89673 1365.12305
20070420 1360.42470 1365.50366 1365.91272 1365.09497
20070421 1360.43674 1365.51575 1365.90723 1365.12463
20070422 1360.43711 1365.51611 1365.92041 1365.11194
20070423 1360.43030 1365.50928 1365.93530 1365.07593
20070424 1360.43808 1365.51709 1365.95776 1365.08398
20070425 1360.50156 1365.58081 1365.98474 1365.17712
20070426 1360.46544 1365.54456 1365.97400 1365.11584
20070427 1360.42555 1365.50452 1365.93701 1365.07275
20070428 1360.33787 1365.41650 1365.83203 1365.00122
20070429 1360.24131 1365.31958 1365.72888 1364.91040
20070430 1360.14486 1365.22278 1365.57434 1364.83411
20070501 1360.04940 1365.12695 1365.54077 1364.70972
20070502 1360.15800 1365.23596 1365.60706 1364.85034
20070503 1360.20263 1365.28076 1365.69189 1364.86694
20070504 1360.33787 1365.41650 1365.80103 1365.05420
20070505 1360.38615 1365.46497 1365.87488 1365.05518
20070506 1360.45572 1365.53479 1365.94080 1365.12866
20070507 1360.46265 1365.54175 1365.92688 1365.15637
20070508 1360.42945 1365.50842 1365.90149 1365.11523
20070509 1360.43261 1365.51160 1365.84656 1365.14038
20070510 1360.40379 1365.48267 1365.85168 1365.09595
20070511 1360.36876 1365.44751 1365.85645 1365.03845
20070512 1360.40537 1365.48425 1365.89624 1365.07227
20070513 1360.44477 1365.52380 1365.90991 1365.13770
20070514 1360.46082 1365.53992 1365.94873 1365.13318
20070515 1360.42835 1365.50732 1365.92761 1365.08704
20070516 1360.35976 1365.43848 1365.83350 1365.04346
20070517 1360.24447 1365.32275 1365.75586 1364.88965
20070518 1360.23389 1365.31213 1365.73901 1364.88513
20070519 1360.30272 1365.38123 1365.81714 1364.94531
20070520 1360.36195 1365.44067 1365.85840 1365.02307
20070521 1360.42264 1365.50159 1365.92566 1365.07764
20070522 1360.53817 1365.61755 1366.03223 1365.19312
20070523 1360.56031 1365.63977 1366.07007 1365.21057
20070524 1360.63522 1365.71497 1366.09253 1365.33936
20070525 1360.55204 1365.63147 1366.03149 1365.23132
20070526 1360.56760 1365.64709 1365.96301 1365.25549
20070527 1360.47955 1365.55872 1365.94202 1365.14075
20070528 1360.57064 1365.65015 1365.99377 1365.25256
20070529 1360.55848 1365.63794 1366.03625 1365.22095
20070530 1360.52552 1365.60486 1366.04370 1365.17041
20070531 1360.58341 1365.66296 1366.02808 1365.23157
20070601 1360.53367 1365.61304 1366.02124 1365.19373
20070602 1360.52333 1365.60266 1366.03979 1365.15845
20070603 1360.47469 1365.55383 1365.98096 1365.12207
20070604 1360.41266 1365.49158 1365.88782 1365.09546
20070605 1360.39673 1365.47559 1365.88086 1365.05713
20070606 1360.40099 1365.47986 1365.92432 1365.03528
20070607 1360.46739 1365.54651 1365.99097 1365.10205
20070608 1360.52954 1365.60889 1366.07214 1365.14526
20070609 1360.60786 1365.68750 1366.13147 1365.24683
20070610 1360.64823 1365.72803 1366.18506 1365.27063
20070611 1360.67061 1365.75049 1366.19910 1365.30542
20070612 1360.65395 1365.73376 1366.18127 1365.28406
20070613 1360.61394 1365.69360 1366.12769 1365.25208
20070614 1360.51725 1365.59656 1366.02075 1365.15210
20070615 1360.51628 1365.59558 1366.02966 1365.15662
20070616 1360.50838 1365.58765 1366.02393 1365.15149
20070617 1360.49646 1365.57568 1366.03186 1365.11938
20070618 1360.50400 1365.58325 1366.04175 1365.11353
20070619 1360.48223 1365.56140 1366.01013 1365.11255
20070620 1360.53051 1365.60986 1366.00330 1365.20020
20070621 1360.45851 1365.53760 1366.00427 1365.07043
20070622 1360.43881 1365.51782 1365.99854 1365.03650
20070623 1360.44805 1365.52710 1365.99719 1365.05652
20070624 1360.45073 1365.52979 1365.99939 1365.05981
20070625 1360.44440 1365.52344 1365.97083 1365.06067
20070626 1360.43151 1365.51050 1366.01917 1365.02612
20070627 1360.45754 1365.53662 1365.99158 1365.08130
20070628 1360.45778 1365.53687 1365.99561 1365.07788
20070629 1360.50509 1365.58435 1366.04773 1365.12427
20070630 1360.50108 1365.58032 1366.04321 1365.11719
20070701 1360.47396 1365.55310 1366.01526 1365.09619
20070702 1360.45547 1365.53455 1366.00659 1365.06433
20070703 1360.50375 1365.58301 1366.03918 1365.11621
20070704 1360.55958 1365.63904 1366.08447 1365.19238
20070705 1360.58086 1365.66040 1366.10803 1365.21094
20070706 1360.66538 1365.74524 1366.15991 1365.31128
20070707 1360.62963 1365.70935 1366.15247 1365.26624
20070708 1360.57344 1365.65295 1366.10828 1365.19751
20070709 1360.43954 1365.51855 1365.97937 1365.05762
20070710 1360.28217 1365.36060 1365.81946 1364.90161
20070711 1360.19205 1365.27014 1365.70142 1364.83899
20070712 1360.16274 1365.24072 1365.68567 1364.79626
20070713 1360.20883 1365.28699 1365.73389 1364.83997
20070714 1360.27889 1365.35730 1365.81860 1364.89575
20070715 1360.39126 1365.47009 1365.90686 1365.03101
20070716 1360.42823 1365.50720 1365.96033 1365.05676
20070717 1360.49646 1365.57568 1366.01636 1365.13501
20070718 1360.53489 1365.61426 1366.06543 1365.16284
20070719 1360.51470 1365.59399 1366.04077 1365.14697
20070720 1360.48588 1365.56506 1365.99878 1365.13123
20070721 1360.46909 1365.54822 1365.96265 1365.13403
20070722 1360.43541 1365.51440 1365.96362 1365.06470
20070723 1360.43395 1365.51294 1365.97131 1365.06494
20070724 1360.49415 1365.57336 1366.00012 1365.14648
20070725 1360.51750 1365.59680 1366.02100 1365.17273
20070726 1360.56809 1365.64758 1366.06360 1365.23181
20070727 1360.56408 1365.64355 1366.05811 1365.22937
20070728 1360.59326 1365.67285 1366.07349 1365.27258
20070729 1360.60530 1365.68494 1366.06384 1365.29761
20070730 1360.57514 1365.65466 1366.06091 1365.24878
20070731 1360.56687 1365.64636 1366.05383 1365.23926
20070801 1360.55532 1365.63477 1366.06067 1365.20874
20070802 1360.54875 1365.62817 1366.06958 1365.18811
20070803 1360.59156 1365.67114 1366.09326 1365.24902
20070804 1360.58402 1365.66357 1366.10266 1365.22400
20070805 1360.54839 1365.62781 1366.06470 1365.19055
20070806 1360.49463 1365.57385 1365.99805 1365.14954
20070807 1360.49792 1365.57715 1365.99963 1365.15466
20070808 1360.47639 1365.55554 1365.98132 1365.12939
20070809 1360.45097 1365.53003 1365.96594 1365.09338
20070810 1360.48235 1365.56152 1366.00452 1365.12061
20070811 1360.48916 1365.56836 1366.00000 1365.13733
20070812 1360.51932 1365.59863 1365.99976 1365.18762
20070813 1360.51069 1365.58997 1365.99780 1365.18237
20070814 1360.51932 1365.59863 1365.99854 1365.19922
20070815 1360.48551 1365.56470 1365.99988 1365.12866
20070816 1360.48284 1365.56201 1365.99561 1365.12744
20070817 1360.47785 1365.55701 1365.97131 1365.14270
20070818 1360.48831 1365.56750 1365.96191 1365.17029
20070819 1360.44805 1365.52710 1365.93726 1365.11682
20070820 1360.47675 1365.55591 1365.95837 1365.15381
20070821 1360.53586 1365.61523 1365.93909 1365.23706
20070822 1360.51275 1365.59204 1365.98560 1365.19910
20070823 1360.57879 1365.65833 1365.99963 1365.27551
20070824 1360.58949 1365.66907 1366.00659 1365.29736
20070825 1360.51725 1365.59656 1365.96912 1365.22583
20070826 1360.55775 1365.63721 1365.96106 1365.27856
20070827 1360.47286 1365.55200 1365.93909 1365.17041
20070828 1360.59886 1365.67847 1365.95117 1365.30603
20070829 1360.58426 1365.66382 1365.98108 1365.27612
20070830 1360.53100 1365.61035 1366.00537 1365.20850
20070831 1360.55495 1365.63440 1366.02722 1365.24243
20070901 1360.55739 1365.63684 1366.02051 1365.24658
20070902 1360.49038 1365.56958 1365.96204 1365.17773
20070903 1360.48855 1365.56775 1365.92249 1365.16394
20070904 1360.42130 1365.50024 1365.91284 1365.08716
20070905 1360.42787 1365.50684 1365.90747 1365.10657
20070906 1360.41631 1365.49524 1365.89526 1365.09521
20070907 1360.45547 1365.53455 1365.89661 1365.15637
20070908 1360.40768 1365.48657 1365.89075 1365.08240
20070909 1360.40768 1365.48657 1365.89709 1365.07568
20070910 1360.41376 1365.49268 1365.92041 1365.04150
20070911 1360.38870 1365.46753 1365.87939 1365.05518
20070912 1360.40014 1365.47900 1365.87219 1365.08594
20070913 1360.42118 1365.50012 1365.89636 1365.10413
20070914 1360.44696 1365.52600 1365.87451 1365.14673
20070915 1360.40074 1365.47961 1365.87134 1365.08826
