;        VIRGO(new) Virgo(org) DIARAD(org) PMO6V (org)
20111209 1361.52250 1366.69783 1367.06833 1366.31498
20111210 1361.47038 1366.64551 1366.99359 1366.25678
20111211 1361.38151 1366.55630 1366.95077 1366.15821
20111212 1361.46625 1366.64137 1366.94559 1366.27442
20111213 1361.48867 1366.66388 1366.91447 1366.31959
20111214 1361.37271 1366.54747 1366.91140 1366.18811
20111215 1361.34713 1366.52180 1366.85899 1366.14598
20111216 1361.37868 1366.55347 1366.87612 1366.20492
20111217 1361.36509 1366.53983 1366.92876 1366.15709
20111218 1361.37259 1366.54735 1366.87266 1366.17697
20111219 1361.29999 1366.47447 1366.83229 1366.10131
20111220 1361.26402 1366.43837 1366.74072 1366.06180
20111221 1361.03165 1366.20511 1366.57451 1365.82595
20111222 1360.96629 1366.13951  -99.00000 1365.75793
20111223 1360.94820 1366.12135  -99.00000 1365.73921
20111224 1360.94380 1366.11693 1366.36033 1365.75206
20111225 1360.80387 1365.97647 1366.35939 1365.58962
20111226 1360.81467 1365.98731 1366.27115 1365.62296
20111227 1360.78484 1365.95737 1366.30513 1365.59796
20111228 1360.96251 1366.13572 1366.47168 1365.75931
20111229 1361.11550 1366.28929 1366.58819 1365.92616
20111230 1361.23017 1366.40439 1366.64348 1366.05474
20111231 1361.09463 1366.26833 1366.66305 1365.87295
20120101 1360.99083 1366.16414 1366.53682 1365.79362
20120102 1360.93246 1366.10555 1366.49091 1365.71737
20120103 1360.94943 1366.12259 1366.53681 1365.71377
20120104 1361.04082 1366.21432 1366.60297 1365.81759
20120105 1361.13101 1366.30485 1366.66332 1365.89987
20120106 1361.15355 1366.32748 1366.61281 1365.91398
20120107 1360.89542 1366.06837 1366.46659 1365.66995
20120108 1360.76796 1365.94042 1366.34007 1365.54916
20120109 1360.72685 1365.89916 1366.29933 1365.49876
20120110 1360.89893 1366.07189 1366.48350 1365.65985
20120111 1361.10785 1366.28161 1366.63779 1365.91619
20120112 1361.14577 1366.31967 1366.72073 1365.91850
20120113 1361.18473 1366.35878 1366.66848 1365.97626
20120114 1361.11492 1366.28871 1366.66339 1365.88449
20120115 1361.11335 1366.28713 1366.67189 1365.90251
20120116 1361.21542 1366.38959 1366.78359 1365.99939
20120117 1361.14030 1366.31418 1366.70292 1365.92488
20120118 1360.95777 1366.13095 1366.47800 1365.73538
20120119 1360.65596 1365.82800 1366.23620 1365.41922
20120120 1360.49565 1365.66708 1366.07826 1365.25515
20120121 1360.59474 1365.76655 1366.16231 1365.37074
20120122 1360.79636 1365.96893 1366.35877 1365.57939
20120123 1361.04260 1366.21611 1366.61526 1365.82233
20120124 1361.21343 1366.38758 1366.78578 1365.98927
20120125 1361.36626 1366.54100 1366.93464 1366.14759
20120126 1361.35932 1366.53403 1366.93856 1366.12906
20120127 1361.26681 1366.44117 1366.84637 1366.03548
20120128 1361.20451 1366.37864 1366.76427 1365.99395
20120129 1361.21164 1366.38579 1366.78564 1365.98591
20120130 1361.17384 1366.34785 1366.75708 1365.93803
20120131 1361.12958 1366.30342 1366.68325 1365.91617
20120201 1361.03965 1366.21314 1366.60965 1365.81488
20120202 1360.97678 1366.15003 1366.57708 1365.72292
20120203 1361.08469 1366.25836 1366.67643 1365.83918
20120204 1361.15917 1366.33312 1366.75528 1365.90964
20120205 1361.18700 1366.36106 1366.78916 1365.93265
20120206 1361.13759 1366.31146 1366.74398 1365.87716
20120207 1361.08540 1366.25907 1366.67567 1365.84124
20120208 1361.04077 1366.21427 1366.62313 1365.80517
20120209 1361.01731 1366.19072 1366.57924 1365.78786
20120210 1360.85150 1366.02428 1366.29364 1365.63325
20120211 1360.60429 1365.77613 1366.21790 1365.33317
20120212 1360.69739 1365.86959 1366.30962 1365.42858
20120213 1360.86538 1366.03822 1366.45492 1365.62128
20120214 1361.05971 1366.23329 1366.61802 1365.83296
20120215 1361.09530 1366.26901 1366.67232 1365.86902
20120216 1361.06055 1366.23412 1366.66709 1365.81517
20120217 1361.03752 1366.21101 1366.64927 1365.76754
20120218 1361.08741 1366.26109 1366.67878 1365.84351
20120219 1361.01777 1366.19118 1366.61008 1365.73835
20120220 1360.76391 1365.93636 1366.36505 1365.51065
20120221 1360.78651 1365.95905 1366.39683 1365.52236
20120222 1360.99469 1366.16802 1366.50741 1365.77204
20120223 1361.10143 1366.27517 1366.66511 1365.87116
20120224 1361.22036 1366.39455 1366.71169 1365.99482
20120225 1361.24668 1366.42096 1366.85140 1365.99190
20120226 1361.28229 1366.45671 1366.89362 1366.02172
20120227 1361.31005 1366.48457 1366.91060 1366.05987
20120228 1361.22871 1366.40292 1366.82528 1365.98177
20120229 1361.20653 1366.38066 1366.81313 1365.95038
20120301 1361.31181 1366.48634 1366.80439 1366.11717
20120302 1361.23332 1366.40755 1366.76169 1366.02226
20120303 1361.18447 1366.35852 1366.72273 1365.95798
20120304 1361.01664 1366.19005 1366.59438 1365.78544
20120305 1360.54074 1365.71234 1366.13159 1365.29440
20120306 1360.08969 1365.25958 1365.68129 1364.83950
20120307 1359.77811 1364.94681 1365.33199 1364.53734
20120308 1359.84012 1365.00906 1365.40333 1364.60111
20120309 1360.07086 1365.24067 1365.64734 1364.83401
20120310 1360.40569 1365.57678 1366.01739 1365.16787
20120311 1360.76338 1365.93583 1366.35142 1365.52148
20120312 1361.00984 1366.18323 1366.58993 1365.77660
20120313 1361.06336 1366.23695 1366.63293 1365.83957
20120314 1360.98450 1366.15779 1366.55377 1365.76046
20120315 1360.89809 1366.07104 1366.48051 1365.65686
20120316 1360.94442 1366.11755 1366.47580 1365.72538
20120317 1360.87130 1366.04416 1366.49173 1365.60364
20120318 1360.96387 1366.13708 1366.54944 1365.72635
20120319 1361.07588 1366.24951 1366.65797 1365.84215
20120320 1361.10360 1366.27735 1366.69735 1365.86043
20120321 1361.11913 1366.29293 1366.71767 1365.87225
20120322 1361.15194 1366.32586 1366.75366 1365.90276
20120323 1361.17290 1366.34690 1366.75664 1365.90343
20120324 1361.15939 1366.33335 1366.78508 1365.89115
20120325 1361.13134 1366.30518 1366.77556 1365.86009
20120326 1361.17146 1366.34546 1366.66096 1365.94920
20120327 1360.99623 1366.16956 1366.58370 1365.75796
20120328 1361.00495 1366.17832 1366.61101 1365.75194
20120329 1361.05975 1366.23332 1366.62475 1365.83097
20120330 1361.23244 1366.40667 1366.66036 1366.02136
20120331 1361.24787 1366.42216 1366.79232 1366.04544
20120401 1361.24320 1366.41747 1366.79914 1366.03170
20120402 1361.15010 1366.32401 1366.72127 1365.90542
20120403 1361.14288 1366.31677  -99.00000 1365.92715
20120404 1360.97718 1366.15044 1366.53856 1365.75960
20120405 1361.00319 1366.17654 1366.52150 1365.78410
20120406 1360.99371 1366.16703 1366.57694 1365.74588
20120407 1361.11943 1366.29323 1366.65090 1365.93884
20120408 1361.27480 1366.44919 1366.69049 1366.08811
20120409 1361.14672 1366.32063 1366.68763 1365.93967
20120410 1361.09692 1366.27063 1366.66708  -99.00000
20120411 1361.09499 1366.26870 1366.67614 1365.86364
20120412 1360.97574 1366.14899 1366.57510 1365.72725
20120413 1360.92827 1366.10134 1366.52119 1365.68742
20120414 1360.99248 1366.16580 1366.59564 1365.75554
20120415 1361.09559 1366.26930 1366.66585 1365.86574
20120416 1361.23594 1366.41019 1366.79828 1366.01889
20120417 1361.16863 1366.34262 1366.72796 1365.95295
20120418 1360.89150 1366.06443 1366.44512 1365.67781
20120419 1360.60554 1365.77739 1366.16084 1365.38887
20120420 1360.31330 1365.48404 1365.84894 1365.10801
20120421 1360.12015 1365.29015 1365.65482 1364.91435
20120422 1360.20168 1365.37200 1365.68537 1364.99546
20120423 1360.35170 1365.52258 1365.90130 1365.13710
20120424 1360.75402 1365.92643 1366.29643 1365.53674
20120425 1361.03102 1366.20449 1366.55842 1365.83193
20120426 1361.18583 1366.35989 1366.71661 1365.97747
20120427 1361.25611 1366.43043 1366.74928 1366.05217
20120428 1361.08203 1366.25569 1366.66064 1365.85288
20120429 1361.02457 1366.19801 1366.58841 1365.80258
20120430 1360.90309 1366.07607 1366.44813 1365.68596
20120501 1360.76182 1365.93426 1366.27528 1365.53772
20120502 1360.72306 1365.89535 1366.25882 1365.51033
20120503 1360.82112 1365.99379 1366.39182 1365.59419
20120504  -99.00000  -99.00000  -99.00000  -99.00000
20120505  -99.00000  -99.00000  -99.00000  -99.00000
20120506  -99.00000  -99.00000  -99.00000  -99.00000
20120507  -99.00000  -99.00000  -99.00000  -99.00000
20120508  -99.00000  -99.00000  -99.00000  -99.00000
20120509  -99.00000  -99.00000  -99.00000  -99.00000
20120510  -99.00000  -99.00000  -99.00000  -99.00000
20120511  -99.00000  -99.00000  -99.00000  -99.00000
20120512 1360.28320 1365.45383 1365.84889 1365.10374
20120513 1360.72028 1365.89256 1366.25676 1365.51593
20120514 1360.98468 1366.15797 1366.56312 1365.75461
20120515 1361.10189 1366.27562 1366.65576 1365.88847
20120516 1361.06467 1366.23826 1366.66298 1365.82163
20120517 1360.95014 1366.12329 1366.51289 1365.73160
20120518 1360.72070 1365.89299 1366.30459 1365.49214
20120519 1360.64271 1365.81469 1366.19434 1365.43555
20120520 1360.77637 1365.94887 1366.35146 1365.54567
20120521 1360.97267 1366.14591 1366.54636 1365.74388
20120522 1361.15228 1366.32621 1366.75501 1365.90590
20120523 1361.25768 1366.43201 1366.79420 1366.03253
20120524 1361.19592 1366.37001 1366.66079 1365.98092
20120525 1361.11907 1366.29287 1366.64161 1365.90304
20120526 1360.95130 1366.12446 1366.55464 1365.70331
20120527 1360.91029 1366.08330 1366.53211 1365.65114
20120528 1360.89666 1366.06961 1366.46782 1365.66343
20120529 1360.80150 1365.97409 1366.40062 1365.56388
20120530 1360.90545 1366.07844 1366.50617 1365.65814
20120531 1361.07480 1366.24843 1366.62331 1365.85621
20120601 1361.16487 1366.33884 1366.77888 1365.91345
20120602 1361.30665 1366.48116 1366.88402 1366.06546
20120603 1361.20485 1366.37897 1366.79313 1365.96609
20120604 1361.05503 1366.22858 1366.56872 1365.82120
20120605 1360.74902 1365.92142 1366.33427 1365.50918
20120606 1360.76737 1365.93984 1366.32419 1365.53581
20120607 1360.83248 1366.00519 1366.42217 1365.58970
20120608 1361.11403 1366.28781 1366.72811 1365.86156
20120609 1361.40858 1366.58348 1367.00918 1366.16267
20120610 1361.54576 1366.72118 1367.16325 1366.29037
20120611 1361.49884 1366.67408 1367.10634 1366.25099
20120612 1361.02698 1366.20043 1366.59825 1365.79553
20120613 1360.53010 1365.70166 1366.03476 1365.28883
20120614 1360.16170 1365.33186 1365.74826 1364.91550
20120615 1360.10486 1365.27480 1365.68323 1364.86314
20120616 1360.35322 1365.52411 1365.93133 1365.11318
20120617 1360.58022 1365.75198 1366.15537 1365.34332
20120618 1360.85084 1366.02362 1366.43729 1365.60879
20120619 1361.07359 1366.24722 1366.54243 1365.84652
20120620 1361.04326 1366.21677 1366.56412 1365.81931
20120621 1360.94741 1366.12055 1366.53304 1365.70586
20120622 1360.88591 1366.05882 1366.49946 1365.62677
20120623 1360.87688 1366.04976 1366.49346 1365.62173
20120624 1360.87762 1366.05050 1366.49846 1365.61348
20120625 1360.83818 1366.01092 1366.45257 1365.57752
20120626 1360.81070 1365.98333 1366.42826 1365.54778
20120627 1360.78017 1365.95269 1366.39538 1365.51985
20120628 1360.82540 1365.99808 1366.39590 1365.58699
20120629 1360.79078 1365.96334 1366.39203 1365.53704
20120630 1360.62238 1365.79429 1366.24211 1365.35896
20120701 1360.33287 1365.50368 1365.94276 1365.05481
20120702 1360.12925 1365.29928 1365.71390 1364.88155
20120703 1360.07537 1365.24520 1365.64115 1364.82342
20120704 1360.16077 1365.33093 1365.78274 1364.88861
20120705 1360.45588 1365.62716 1366.06380 1365.19428
20120706 1360.87364 1366.04651 1366.48132 1365.61973
20120707 1361.13062 1366.30446 1366.75624 1365.86481
20120708 1361.02439 1366.19783 1366.63240 1365.76606
20120709 1360.45214 1365.62341 1366.04353 1365.20100
20120710 1360.06134 1365.23112 1365.56084 1364.82628
20120711 1359.78150 1364.95021 1365.38052 1364.51450
20120712 1359.84125 1365.01019 1365.36500 1364.60135
20120713 1359.90117 1365.07034 1365.49009 1364.64796
20120714 1360.18505 1365.35530 1365.80416 1364.92773
20120715 1360.60884 1365.78070 1366.21027 1365.35154
20120716 1360.95896 1366.13215 1366.57068 1365.69681
20120717 1361.05927 1366.23284 1366.61489 1365.81541
20120718 1360.90583 1366.07882 1366.46295 1365.65575
20120719 1360.83168 1366.00439 1366.39152 1365.58872
20120720 1360.82673 1365.99942 1366.40946 1365.56774
20120721 1360.78081 1365.95333 1366.38635 1365.52151
20120722 1360.88776 1366.06068 1366.40015 1365.63924
20120723 1360.85070 1366.02348 1366.46233 1365.58741
20120724 1360.96580 1366.13902 1366.58980 1365.69446
20120725 1361.07917 1366.25282 1366.69999 1365.81075
20120726 1361.22406 1366.39826 1366.83558 1365.95778
20120727 1361.24280 1366.41707 1366.87285 1365.96882
20120728 1361.10912 1366.28288 1366.74987 1365.82663
20120729 1360.92286 1366.09591 1366.54332 1365.65328
20120730 1360.73322 1365.90555 1366.36550 1365.45396
20120731 1360.71474 1365.88700 1366.36641 1365.42150
20120801 1360.84549 1366.01825 1366.46110 1365.57841
20120802 1361.13041 1366.30425 1366.72351 1365.88111
20120803 1361.33740 1366.51202 1366.94383 1366.07992
20120804 1361.42962 1366.60460 1367.01233 1366.16902
20120805 1361.34184 1366.51649 1366.95285 1366.08666
20120806 1361.31232 1366.48686 1366.92683 1366.04952
20120807 1361.23233 1366.40656 1366.85049 1365.96627
20120808 1361.20909 1366.38323 1366.82745 1365.94254
20120809 1361.15786 1366.33181 1366.74267 1365.88579
20120810 1361.14237 1366.31626 1366.74273 1365.88854
20120811 1361.06950 1366.24311 1366.68783 1365.80212
20120812 1360.98546 1366.15875 1366.62378 1365.70280
20120813 1360.82934 1366.00204 1366.45193 1365.55725
20120814 1360.68021 1365.85234 1366.29216 1365.41319
20120815 1360.64333 1365.81532 1366.24808 1365.38370
20120816 1360.72056 1365.89285 1366.31136 1365.45996
20120817 1360.73177 1365.90410 1366.35063 1365.46178
20120818 1360.76817 1365.94063 1366.39528 1365.49222
20120819 1360.83513 1366.00785 1366.44526 1365.57242
20120820 1360.89408 1366.06702 1366.51022 1365.62711
20120821 1360.95737 1366.13056 1366.56248 1365.69966
20120822 1361.12325 1366.29707 1366.65451 1365.89476
20120823 1361.13695 1366.31082 1366.69110 1365.89809
20120824 1361.05125 1366.22479 1366.66738 1365.78501
20120825 1361.02348 1366.19692 1366.63067 1365.76428
20120826 1361.09059 1366.26428 1366.69135 1365.83709
20120827 1361.22238 1366.39657 1366.78135 1365.98360
20120828 1361.26515 1366.43950 1366.88027 1366.00124
20120829 1361.35552 1366.53021 1366.96668 1366.09546
20120830 1361.28626 1366.46069 1366.91278 1366.02576
20120831 1361.23332 1366.40755 1366.84831 1365.96964
20120901 1361.23455 1366.40879 1366.85050 1365.97024
20120902 1361.25021 1366.42451 1366.85878 1365.99240
20120903 1361.20428 1366.37840 1366.77194 1365.95471
20120904 1361.27652 1366.45092 1366.86704 1366.03633
20120905 1361.33807 1366.51270 1366.94416 1366.08398
20120906 1361.32945 1366.50404 1366.94346 1366.06753
20120907 1361.25342 1366.42773 1366.86289 1365.99484
20120908 1361.12833 1366.30216 1366.73008 1365.87536
20120909 1361.13649 1366.31035 1366.71561 1365.88207
20120910 1361.10120 1366.27493 1366.72108 1365.83297
20120911 1361.01157 1366.18496 1366.62852 1365.74743
20120912 1360.84367 1366.01643 1366.38599 1365.59331
20120913 1360.77130 1365.94377 1366.33969 1365.53983
20120914 1360.73869 1365.91105 1366.28524 1365.51728
20120915 1360.75678 1365.92920 1366.33293 1365.51335
20120916 1360.77035 1365.94283 1366.39919 1365.49240
20120917 1360.83385 1366.00656 1366.46283 1365.55624
20120918 1360.98183 1366.15510 1366.58295 1365.72545
20120919 1361.11857 1366.29236 1366.74617 1365.80376
20120920 1361.27119 1366.44557 1366.85228 1366.02279
20120921 1361.31329 1366.48783 1366.89388 1366.08095
20120922 1361.31483 1366.48937 1366.85740 1366.08472
20120923 1361.24755 1366.42184 1366.79971 1366.02082
20120924 1361.23490 1366.40914 1366.84392 1365.97770
20120925 1361.39498 1366.56983 1367.00729 1366.13606
20120926 1361.58689 1366.76247 1367.20049 1366.32827
20120927 1361.62409 1366.79981 1367.17024 1366.39268
20120928 1361.41548 1366.59041 1367.03520 1366.15043
20120929 1361.25543 1366.42974 1366.83638 1366.02331
20120930 1361.09373 1366.26743 1366.69032 1365.84672
20121001 1360.87258 1366.04544 1366.46789 1365.62520
20121002 1360.78660 1365.95913 1366.37423 1365.54544
20121003 1360.80545 1365.97806 1366.37870 1365.57494
20121004 1360.85028 1366.02306 1366.37639 1365.62575
20121005 1360.80500 1365.97761 1366.37209 1365.58259
20121006 1360.75503 1365.92744 1366.33070 1365.52455
20121007 1360.69066 1365.86283 1366.26856 1365.45773
20121008 1360.63836 1365.81033 1366.19911 1365.42077
20121009 1360.70574 1365.87797 1366.24177 1365.51132
20121010 1360.87572 1366.04859 1366.37953 1365.66247
20121011 1360.87372 1366.04659 1366.39281 1365.65106
20121012 1360.78278 1365.95530 1366.38877 1365.53148
20121013 1360.82823 1366.00092 1366.39250 1365.60919
20121014 1360.74745 1365.91983 1366.31729 1365.52239
20121015 1360.97109 1366.14433 1366.42415 1365.76838
20121016 1361.18902 1366.36309 1366.75379 1365.96615
20121017 1361.29353 1366.46799 1366.86376 1366.07259
20121018 1361.40267 1366.57754 1366.98073 1366.17524
20121019 1361.43554 1366.61054 1366.98667 1366.23354
20121020 1361.39745 1366.57231 1366.95895 1366.18741
20121021 1361.27148 1366.44586 1366.83902 1366.05296
20121022 1361.16075 1366.33471 1366.72266 1365.94677
20121023 1361.07949 1366.25314 1366.66015 1365.84921
20121024 1361.01525 1366.18865 1366.52258 1365.82773
20121025 1360.84061 1366.01336 1366.39366 1365.62724
20121026 1360.76492 1365.93738 1366.31681 1365.55761
20121027 1360.69659 1365.86878 1366.25624 1365.48135
20121028 1360.70550 1365.87773 1366.25995 1365.49537
20121029 1360.96050 1366.13370 1366.33515 1365.77050
20121030 1360.90382 1366.07680 1366.44574 1365.68373
20121031 1360.87480 1366.04767 1366.43116 1365.66416
20121101 1360.88056 1366.05345 1366.42864 1365.67798
20121102 1360.84864 1366.02141 1366.40692 1365.63597
20121103 1360.81226 1365.98490 1366.35692 1365.61078
20121104 1360.79877 1365.97135 1366.34684 1365.59561
20121105 1360.84421 1366.01697 1366.38260 1365.65078
20121106 1360.87502 1366.04789 1366.42817 1365.66542
20121107 1360.95584 1366.12901 1366.48279 1365.77438
20121108 1360.98521 1366.15850 1366.50969 1365.80645
20121109 1360.95767 1366.13085 1366.42787 1365.77866
20121110 1360.76176 1365.93420 1366.28461 1365.58304
20121111 1360.73369 1365.90602 1366.26907 1365.54259
20121112 1360.76489 1365.93734 1366.28589 1365.58810
20121113 1360.77860 1365.95110 1366.32058 1365.58143
20121114 1360.97050 1366.14373 1366.52354 1365.76395
20121115 1361.31987 1366.49443 1366.76529 1366.13940
20121116 1361.39583 1366.57068 1366.91323 1366.19957
20121117 1361.45174 1366.62680 1366.93124 1366.25931
20121118 1361.28329 1366.45771 1366.81517 1366.07503
20121119 1361.26041 1366.43474 1366.80256 1366.06537
20121120 1361.17502 1366.34903 1366.74177 1365.95645
20121121 1361.03991 1366.21341 1366.53343 1365.84582
20121122 1360.86911 1366.04196 1366.42289 1365.66107
20121123 1360.90590 1366.07888 1366.43856 1365.71912
20121124 1361.01831 1366.19173 1366.52902 1365.84192
20121125 1360.97180 1366.14504 1366.53230 1365.75781
20121126 1360.80780 1365.98041 1366.35146 1365.62543
20121127 1360.69503 1365.86721 1366.27697 1365.45380
20121128 1360.70358 1365.87580 1366.26662 1365.48499
20121129 1360.82616 1365.99885 1366.24964 1365.64820
20121130 1360.62450 1365.79642 1366.17823 1365.41462
20121201 1360.54191 1365.71351 1366.07067 1365.33799
20121202 1360.54034 1365.71194 1366.10132 1365.32253
20121203 1360.62332 1365.79523 1366.20125 1365.38704
20121204 1360.78444 1365.95697 1366.34103 1365.56484
20121205 1360.86404 1366.03687 1366.42549 1365.64817
20121206 1360.96676 1366.13998 1366.53641 1365.74337
20121207 1361.07499 1366.24862 1366.62123 1365.87607
20121208 1361.12557 1366.29939 1366.63842 1365.94046
20121209 1361.01922 1366.19264 1366.59336 1365.79158
20121210 1361.05901 1366.23258 1366.54987 1365.86375
20121211 1361.07439 1366.24802 1366.62038 1365.87579
20121212 1361.14145 1366.31533 1366.71141 1365.91892
20121213 1361.34413 1366.51878 1366.77787 1366.16475
20121214 1361.27561 1366.45000 1366.83439 1366.06551
20121215 1361.38030 1366.55509 1366.92646 1366.17232
20121216 1361.32885 1366.50345 1366.91724 1366.08881
20121217 1361.25402 1366.42833 1366.79642 1366.04123
20121218 1361.08981 1366.26350 1366.59072 1365.90124
20121219 1360.94877 1366.12192 1366.50760 1365.73617
20121220 1360.93567 1366.10877 1366.44851 1365.73236
20121221 1360.79399 1365.96655 1366.35607 1365.57690
20121222 1360.76716 1365.93962 1366.31951 1365.55985
20121223 1360.75357 1365.92598 1366.30216 1365.54802
20121224 1360.82338 1365.99606 1366.37694 1365.61531
20121225 1360.93870 1366.11182 1366.49608 1365.72760
20121226 1361.05820 1366.23177 1366.60549 1365.85839
20121227 1361.20845 1366.38259 1366.67101 1366.02069
20121228 1361.20212 1366.37623 1366.66595 1365.99133
20121229 1361.08677 1366.26045 1366.60435 1365.89977
20121230 1360.93786 1366.11097 1366.48538 1365.73693
20121231 1360.79169 1365.96425 1366.33989 1365.58895
20130101 1360.84867 1366.02144 1366.42848 1365.62726
20130102 1360.92482 1366.09788 1366.49926 1365.70337
20130103 1360.91373 1366.08675 1366.49288 1365.68027
20130104 1360.93033 1366.10341 1366.52819 1365.68673
20130105 1361.06799 1366.24159 1366.61679 1365.85316
20130106 1361.10870 1366.28246 1366.69890 1365.86550
20130107 1361.21520 1366.38936 1366.75010 1365.99992
20130108 1361.06933 1366.24294 1366.63522 1365.84954
20130109 1360.95383 1366.12700 1366.45406 1365.73454
20130110 1360.76324 1365.93568 1366.28766 1365.54052
20130111 1360.50894 1365.68042 1366.08252 1365.27726
20130112 1360.34038 1365.51122 1365.89874 1365.12067
20130113 1360.30419 1365.47489 1365.88653 1365.06297
20130114 1360.50930 1365.68078 1366.06009 1365.29826
20130115 1360.69536 1365.86755 1366.24665 1365.47960
20130116 1360.81430 1365.98694 1366.40945 1365.57566
20130117 1361.00383 1366.17719 1366.58168 1365.77261
20130118 1361.07376 1366.24739 1366.63654 1365.86147
20130119 1361.04555 1366.21907 1366.62811 1365.80992
20130120 1360.99984 1366.17319 1366.58992 1365.75713
20130121 1360.91010 1366.08311 1366.47830 1365.68196
20130122 1360.89398 1366.06692 1366.46713 1365.65340
20130123 1360.96918 1366.14241 1366.52589 1365.73794
20130124 1361.00868 1366.18206 1366.58912 1365.77496
20130125 1361.02039 1366.19381 1366.62252 1365.76499
20130126 1360.99394 1366.16726 1366.59482 1365.74582
20130127 1360.92806 1366.10113 1366.49571 1365.70596
20130128 1360.90961 1366.08262 1366.47707 1365.68817
20130129 1360.89747 1366.07043 1366.48449 1365.65636
20130130 1360.95013 1366.12328 1366.53112 1365.71416
20130131 1360.96169 1366.13489 1366.50571 1365.71987
20130201 1360.93268 1366.10578 1366.49333 1365.72492
20130202 1360.89883 1366.07179 1366.49266 1365.65095
20130203 1360.86874 1366.04159 1366.46605 1365.61715
20130204 1360.97533 1366.14858 1366.55757 1365.73960
20130205 1361.03696 1366.21045 1366.63796 1365.78297
20130206 1361.18324 1366.35728 1366.74347 1365.96179
20130207 1361.24468 1366.41896 1366.82805 1366.00987
20130208 1361.24539 1366.41967 1366.82934 1366.00593
20130209 1361.14006 1366.31394 1366.74124 1365.88669
20130210 1361.14097 1366.31485 1366.69412 1365.90259
20130211 1361.15279 1366.32672 1366.75689 1365.90261
20130212 1361.27388 1366.44827 1366.81337 1366.03722
20130213 1361.23615 1366.41039 1366.85036 1365.97058
20130214 1361.15138 1366.32530 1366.75695 1365.89378
20130215 1361.08174 1366.25540 1366.67131 1365.83952
20130216 1361.04943 1366.22297 1366.58928 1365.80005
20130217 1360.95341 1366.12658 1366.50812 1365.71161
20130218 1360.87483 1366.04770 1366.45831 1365.63708
20130219 1360.73713 1365.90948 1366.26823 1365.51340
20130220 1360.60980 1365.78166 1366.21221 1365.32229
20130221 1360.79535 1365.96792 1366.38442 1365.55910
20130222 1360.87391 1366.04678 1366.46156 1365.63203
20130223 1360.91528 1366.08830 1366.47149 1365.67022
20130224 1360.91192 1366.08493 1366.52125 1365.64891
20130225 1360.96493 1366.13815 1366.56640 1365.70971
20130226 1360.91960 1366.09264 1366.52656 1365.65902
20130227 1360.93768 1366.11079 1366.49549 1365.70272
20130228 1360.85397 1366.02676 1366.39511 1365.60929
20130301 1360.81980 1365.99247 1366.44092 1365.56244
20130302 1360.96257 1366.13578 1366.59376 1365.67703
20130303 1361.25044 1366.42474 1366.83411 1366.02055
20130304 1361.34723 1366.52190 1366.94361 1366.10035
20130305 1361.50259 1366.67784 1367.07289 1366.27882
20130306 1361.57555 1366.75109 1367.13256 1366.34669
20130307 1361.43293 1366.60792 1367.03384 1366.18233
20130308 1361.32645 1366.50103 1366.91227 1366.08688
20130309 1361.31274 1366.48728 1366.84657 1366.08192
20130310 1361.24421 1366.41849 1366.84727 1365.99017
20130311 1361.30370 1366.47820 1366.90450 1366.05232
20130312 1361.15850 1366.33245 1366.77636 1365.88966
20130313 1360.97543 1366.14868 1366.55904 1365.73685
20130314 1360.81579 1365.98843 1366.33393 1365.57212
20130315 1360.67152 1365.84362 1366.26736 1365.42025
20130316 1360.60042 1365.77225 1366.19085 1365.35381
20130317 1360.67361 1365.84572 1366.25081 1365.44023
20130318 1360.74680 1365.91919 1366.35969 1365.47981
20130319 1360.88276 1366.05566 1366.46024 1365.65062
20130320 1360.90409 1366.07708 1366.50984 1365.64421
20130321 1360.94537 1366.11851 1366.54102 1365.69636
20130322 1360.92866 1366.10174 1366.49364 1365.66794
20130323 1360.93564 1366.10874 1366.53787 1365.68034
20130324 1360.98675 1366.16004 1366.57463 1365.74543
20130325 1360.94386 1366.11699 1366.54310 1365.69147
20130326 1360.91148 1366.08449 1366.51842 1365.65163
20130327 1360.90873 1366.08173 1366.49556 1365.66778
20130328 1361.00326 1366.17662 1366.51971 1365.77704
20130329 1360.96698 1366.14021 1366.51955 1365.72746
20130330 1360.98841 1366.16171 1366.63032 1365.71804
20130331 1361.09300 1366.26670 1366.72493 1365.77414
20130401 1361.25995 1366.43428 1366.83873 1366.04084
20130402 1361.22562 1366.39982 1366.77739 1366.03710
20130403 1361.03070 1366.20416 1366.60409 1365.80282
20130404 1360.93654 1366.10965 1366.52121 1365.69748
20130405 1360.92396 1366.09702 1366.49632 1365.69370
20130406 1360.94446 1366.11760 1366.54259 1365.69294
20130407 1361.04060 1366.21410 1366.65469 1365.77502
20130408 1361.09816 1366.27188 1366.68285 1365.86012
20130409 1361.00283 1366.17618 1366.56619 1365.78368
20130410 1360.99724 1366.17058 1366.57954 1365.76054
20130411 1360.87230 1366.04516 1366.45672 1365.63272
20130412 1360.76171 1365.93416 1366.34890 1365.51877
20130413 1360.90174 1366.07471 1366.49671 1365.65265
20130414 1360.99382 1366.16714 1366.57730 1365.75594
20130415 1360.95071 1366.12387 1366.53010 1365.71623
20130416 1360.77974 1365.95225 1366.37374 1365.53053
20130417 1360.74036 1365.91272 1366.34580 1365.48031
20130418 1360.77213 1365.94461 1366.36801 1365.52106
20130419 1360.84872 1366.02149 1366.42815 1365.61322
