;        VIRGO(new) Virgo(org) DIARAD(org) PMO6V (org)
20080109 1360.55362 1365.63306 1366.04504 1365.22083
20080110 1360.56541 1365.64490 1366.04041 1365.24939
20080111 1360.57259 1365.65210 1366.05029 1365.25378
20080112 1360.56322 1365.64270 1366.04358 1365.24158
20080113 1360.44915 1365.52820 1365.94983 1365.10608
20080114 1360.41607 1365.49500 1365.88611 1365.10400
20080115 1360.35648 1365.43518 1365.84595 1365.03052
20080116 1360.34663 1365.42529 1365.81372 1365.03699
20080117 1360.35149 1365.43018 1365.82336 1365.03711
20080118 1360.36219 1365.44092 1365.83887 1365.04309
20080119 1360.34419 1365.42285 1365.82190 1365.02380
20080120 1360.32644 1365.40503 1365.80200 1365.00818
20080121 1360.31938 1365.39795 1365.80042 1364.99548
20080122 1360.30868 1365.38721 1365.80127 1364.97302
20080123 1360.34359 1365.42224 1365.80896 1365.03589
20080124 1360.34979 1365.42847 1365.81702 1365.04028
20080125 1360.34930 1365.42798 1365.81116 1365.04504
20080126 1360.33799 1365.41663 1365.80664 1365.02698
20080127 1360.33641 1365.41504 1365.82007 1365.00989
20080128 1360.36110 1365.43982 1365.86487 1365.01440
20080129 1360.42239 1365.50134 1365.92310 1365.08740
20080130 1360.46921 1365.54834 1365.95447 1365.14233
20080131 1360.44976 1365.52881 1365.95361 1365.10364
20080201 1360.46471 1365.54382 1365.96021 1365.12744
20080202 1360.49804 1365.57727 1365.98779 1365.16528
20080203 1360.48259 1365.56177 1365.99451 1365.12878
20080204 1360.47286 1365.55200 1365.98450 1365.11926
20080205 1360.49317 1365.57239 1366.00073 1365.14587
20080206 1360.57648 1365.65601 1365.99170 1365.24597
20080207 1360.49998 1365.57922 1366.00549 1365.15295
20080208 1360.45839 1365.53748 1365.96863 1365.10620
20080209 1360.50898 1365.58826 1365.91931 1365.18359
20080210 1360.38129 1365.46008 1365.88928 1365.03076
20080211 1360.36815 1365.44690 1365.86963  -99.00000
20080212 1360.47359 1365.55273 1365.84192 1365.17297
20080213 1360.42276 1365.50171 1365.85583 1365.08813
20080214 1360.34821 1365.42688 1365.86890 1364.98450
20080215 1360.33264 1365.41125 1365.85559 1364.97559
20080216 1360.36365 1365.44238 1365.84619 1365.00745
20080217 1360.32376 1365.40234 1365.84534 1364.95898
20080218 1360.35940 1365.43811 1365.85083 1365.00195
20080219 1360.35672 1365.43542 1365.88147 1364.99634
20080220 1360.48600 1365.56519  -99.00000 1365.15088
20080221 1360.36438 1365.44312 1365.85925 1365.02026
20080222 1360.36876 1365.44751 1365.88330 1365.01672
20080223 1360.37399 1365.45276 1365.87036 1365.03235
20080224 1360.44757 1365.52661 1365.91260 1365.12158
20080225 1360.46326 1365.54236 1365.94580 1365.11743
20080226 1360.46240 1365.54150 1365.95422 1365.12158
20080227 1360.45657 1365.53564 1365.96277 1365.10876
20080228 1360.45012 1365.52917 1365.94897 1365.11511
20080229 1360.47554 1365.55469 1365.98059 1365.10364
20080301 1360.42385 1365.50281 1365.94397 1365.06470
20080302 1360.43249 1365.51147 1365.94690 1365.07605
20080303 1360.42787 1365.50684 1365.95862 1365.05469
20080304 1360.43723 1365.51624 1365.98132 1365.05029
20080305 1360.47371 1365.55286 1365.97339 1365.13269
20080306 1360.46690 1365.54602 1365.96448 1365.12817
20080307 1360.40743 1365.48633 1365.94409 1365.02820
20080308 1360.37144 1365.45020 1365.93066 1364.96863
20080309 1360.35891 1365.43762 1365.92285 1364.95142
20080310 1360.37289 1365.45166 1365.92249 1364.98010
20080311 1360.36730 1365.44604 1365.91321 1364.97839
20080312 1360.39479 1365.47363 1365.89404 1365.05371
20080313 1360.37934 1365.45813 1365.90161 1365.01465
20080314 1360.35465 1365.43335 1365.88171 1364.98486
20080315 1360.35185 1365.43054 1365.87659 1364.98450
20080316 1360.38068 1365.45947 1365.91089 1365.00793
20080317 1360.39211 1365.47095 1365.93359 1365.00793
20080318 1360.37642 1365.45520 1365.91846 1364.99158
20080319 1360.30576 1365.38428 1365.87585 1364.89148
20080320 1360.34504 1365.42371 1365.88904 1364.95789
20080321 1360.37508 1365.45386 1365.93005 1364.97693
20080322 1360.43188 1365.51086 1365.97363 1365.04785
20080323 1360.41741 1365.49634 1365.92883 1365.06433
20080324 1360.39539 1365.47424 1365.91699 1365.03149
20080325 1360.24070 1365.31897 1365.77136 1364.86670
20080326 1360.15909 1365.23706 1365.68225 1364.79211
20080327 1360.13830 1365.21619 1365.66968 1364.76257
20080328 1360.18913 1365.26721 1365.70850 1364.81519
20080329 1360.26672 1365.34509 1365.79712 1364.89417
20080330 1360.37946 1365.45825 1365.88892 1365.01575
20080331 1360.50339 1365.58264 1366.00085 1365.12781
20080401 1360.49025 1365.56946 1366.04907 1365.08911
20080402 1360.50704 1365.58630 1366.04407 1365.12842
20080403 1360.47639 1365.55554 1366.02490 1365.08569
20080404 1360.44745 1365.52649 1366.00891 1365.04309
20080405 1360.41218 1365.49109 1365.96484 1365.01672
20080406 1360.41023 1365.48914 1365.94385 1365.02576
20080407 1360.33386 1365.41248 1365.89880 1364.92493
20080408 1360.36073 1365.43945 1365.89294 1364.98608
20080409 1360.38287 1365.46167 1365.87830 1365.04663
20080410 1360.33848 1365.41711 1365.85889 1364.97839
20080411 1360.33167 1365.41028 1365.84204 1364.97949
20080412 1360.33750 1365.41614 1365.85913 1364.97363
20080413 1360.32790 1365.40649 1365.86890 1364.94702
20080414 1360.35222 1365.43091 1365.87219 1364.99023
20080415 1360.35076 1365.42944 1365.86804 1364.99170
20080416 1360.39637 1365.47522 1365.90454 1365.04700
20080417 1360.32595 1365.40454 1365.90527 1364.91687
20080418 1360.37971 1365.45850 1365.92969 1364.98669
20080419 1360.41157 1365.49048 1365.94946 1365.03027
20080420 1360.44586 1365.52490 1365.97632 1365.07373
20080421 1360.47274 1365.55188 1366.00330 1365.10071
20080422 1360.49597 1365.57520 1366.03613 1365.11414
20080423 1360.49865 1365.57788 1366.05627 1365.09875
20080424 1360.54924 1365.62866 1366.09192 1365.16528
20080425 1360.52516 1365.60449 1366.08447 1365.12354
20080426 1360.49962 1365.57886 1366.04785 1365.10938
20080427 1360.47092 1365.55005 1366.00854 1365.09155
20080428 1360.46727 1365.54639 1366.00476 1365.09253
20080429 1360.42653 1365.50549 1365.98035 1365.03015
20080430 1360.45292 1365.53198 1365.95349 1365.07703
20080501 1360.39162 1365.47046 1365.94678 1364.99353
20080502 1360.36560 1365.44434 1365.92395 1364.96375
20080503 1360.31038 1365.38892 1365.88782 1364.88818
20080504 1360.31476 1365.39331 1365.87451 1364.92383
20080505 1360.30892 1365.38745 1365.86328 1364.91113
20080506 1360.34614 1365.42480 1365.89075 1364.95874
20080507 1360.36937 1365.44812 1365.90991 1364.96655
20080508 1360.32279 1365.40137 1365.89844 1364.85437
20080509 1360.34237 1365.42102 1365.89856 1364.94299
20080510 1360.35867 1365.43738 1365.91174 1364.96265
20080511 1360.34650 1365.42517 1365.90906 1364.94043
20080512 1360.46848 1365.54761 1365.90955 1365.10522
20080513 1360.42884 1365.50781 1365.92517 1365.07739
20080514 1360.49536 1365.57458 1365.94165 1365.15369
20080515 1360.45353 1365.53259 1365.98340 1365.08240
20080516 1360.46496 1365.54407 1365.99890 1365.08984
20080517 1360.58791 1365.66748 1365.99500 1365.24341
20080518 1360.59034 1365.66992 1365.98572 1365.25220
20080519 1360.44599 1365.52502 1365.96704 1365.08398
20080520 1360.55191 1365.63135 1365.99695 1365.20374
20080521 1360.62719 1365.70691 1366.00684 1365.28589
20080522 1360.50229 1365.58154 1366.02405 1365.14001
20080523 1360.45255 1365.53162 1366.01038 1365.05237
20080524 1360.46848 1365.54761 1366.00305 1365.09277
20080525 1360.48612 1365.56531 1365.97595 1365.10706
20080526 1360.39819 1365.47705 1365.95313 1365.00049
20080527 1360.38992 1365.46875 1365.94250 1364.99390
20080528 1360.37071 1365.44946 1365.88989 1364.97974
20080529 1360.33568 1365.41431 1365.87256 1364.95667
20080530 1360.35344 1365.43213 1365.88281 1364.98218
20080531 1360.32899 1365.40759 1365.87341 1364.94177
20080601 1360.31038 1365.38892 1365.87610 1364.90088
20080602 1360.29737 1365.37585 1365.87585 1364.86462
20080603 1360.34492 1365.42358 1365.88635 1364.96094
20080604 1360.33519 1365.41382 1365.87659 1364.95129
20080605 1360.38202 1365.46082 1365.86389 1365.01331
20080606 1360.30357 1365.38208 1365.87891 1364.87854
20080607 1360.29968 1365.37817 1365.87476 1364.87805
20080608 1360.31415 1365.39270 1365.86316 1364.92200
20080609 1360.31975 1365.39832 1365.86328 1364.93335
20080610 1360.28460 1365.36304 1365.85889 1364.86621
20080611 1360.33313 1365.41174 1365.87915 1364.94446
20080612 1360.37265 1365.45142 1365.91296 1364.99023
20080613 1360.38408 1365.46289 1365.94373 1364.98145
20080614 1360.38481 1365.46362 1365.94653 1364.98010
20080615 1360.40366 1365.48254 1365.96387 1365.00073
20080616 1360.44392 1365.52295 1366.02405 1365.01697
20080617 1360.47165 1365.55078 1366.04114 1365.05554
20080618 1360.46350 1365.54260 1366.04102 1365.02185
20080619 1360.42288 1365.50183 1366.01489 1364.98743
20080620 1360.41388 1365.49280 1365.98413 1365.00073
20080621 1360.39466 1365.47351 1365.95410 1364.99255
20080622 1360.39089 1365.46973  -99.00000 1365.00244
20080623 1360.32656 1365.40515  -99.00000 1364.93823
20080624 1360.34346 1365.42212  -99.00000 1364.95471
20080625 1360.33483 1365.41345  -99.00000 1364.94580
20080626 1360.32668 1365.40527  -99.00000 1364.93799
20080627 1360.34298 1365.42163 1365.87305 1364.96387
20080628 1360.31136 1365.38989 1365.86829 1364.90515
20080629 1360.30929 1365.38782 1365.87231 1364.90295
20080630 1360.31938 1365.39795 1365.88000 1364.91858
20080701 1360.31196 1365.39050 1365.88220 1364.89783
20080702 1360.36219 1365.44092 1365.88513 1364.98718
20080703 1360.34371 1365.42236 1365.87805 1364.96680
20080704 1360.33361 1365.41223 1365.89539 1364.92859
20080705 1360.35563 1365.43433 1365.91687 1364.95129
20080706 1360.33994 1365.41858 1365.89624 1364.94080
20080707 1360.37703 1365.45581 1365.89941 1365.01294
20080708 1360.34772 1365.42639 1365.89514 1364.95752
20080709 1360.36012 1365.43884 1365.88391 1364.99414
20080710 1360.35988 1365.43860 1365.89453 1364.98132
20080711 1360.37058 1365.44934 1365.91101 1364.98779
20080712 1360.36085 1365.43958 1365.89221 1364.98706
20080713 1360.37277 1365.45154 1365.90747 1364.99573
20080714 1360.39685 1365.47571 1365.93506 1365.01672
20080715 1360.38591 1365.46472 1365.92188 1365.00757
20080716 1360.36183 1365.44055 1365.90308 1364.97778
20080717 1360.37995 1365.45874 1365.92395 1364.99341
20080718 1360.38797 1365.46680 1365.93262 1365.00073
20080719 1360.38579 1365.46460 1365.91687 1365.01245
20080720 1360.37995 1365.45874 1365.94019 1364.97705
20080721 1360.36158 1365.44031 1365.92395 1364.95630
20080722 1360.38615 1365.46497 1365.91663 1364.99609
20080723 1360.35867 1365.43738 1365.90344 1364.97119
20080724 1360.36912 1365.44788 1365.92590 1364.96936
20080725 1360.32680 1365.40540 1365.86755 1364.93652
20080726 1360.30418 1365.38269 1365.86694 1364.89795
20080727 1360.29251 1365.37097 1365.85217 1364.88037
20080728 1360.29299 1365.37146 1365.83875 1364.90405
20080729 1360.32741 1365.40601 1365.86877 1364.94299
20080730 1360.41011 1365.48901 1365.90039 1365.03943
20080731 1360.29275 1365.37122 1365.85083 1364.89111
20080801 1360.32242 1365.40100 1365.83997 1364.95691
20080802 1360.33653 1365.41516 1365.87878 1364.96777
20080803 1360.36718 1365.44592 1365.90613 1364.97913
20080804 1360.34541 1365.42407 1365.89209 1364.95569
20080805 1360.41266 1365.49158 1365.89441 1365.05566
20080806 1360.39260 1365.47144 1365.88318 1365.03503
20080807 1360.35113 1365.42981 1365.87817 1364.98145
20080808 1360.36754 1365.44629 1365.88416 1365.00842
20080809 1360.40828 1365.48718 1365.86377 1365.05237
20080810 1360.48636 1365.56555 1365.86096 1365.15674
20080811 1360.38834 1365.46716 1365.84058 1365.04456
20080812 1360.32400 1365.40259 1365.83032 1364.97180
20080813 1360.36073 1365.43945 1365.83545 1365.01013
20080814 1360.30819 1365.38672 1365.83130 1364.94202
20080815 1360.35769 1365.43640 1365.83594 1365.00537
20080816 1360.38579 1365.46460 1365.83044 1365.05652
20080817 1360.43832 1365.51733  -99.00000 1365.10083
20080818 1360.31355 1365.39209 1365.83398 1364.95142
20080819 1360.47080 1365.54993 1365.83606 1365.14502
20080820 1360.44951 1365.52856  -99.00000 1365.11743
20080821 1360.28497 1365.36340 1365.79541 1364.93140
20080822 1360.28582 1365.36426 1365.79614 1364.93237
20080823 1360.41230 1365.49121 1365.80103 1365.11914
20080824 1360.32802 1365.40662  -99.00000 1364.98608
20080825 1360.27730 1365.35571 1365.80591 1364.91418
20080826 1360.31732 1365.39587 1365.80347 1364.96802
20080827 1360.40087 1365.47974 1365.81653 1365.07129
20080828 1360.34565 1365.42432 1365.81470 1365.00879
20080829 1360.30406 1365.38257 1365.83289 1364.94031
20080830 1360.32291 1365.40149 1365.83069 1364.96594
20080831 1360.33179 1365.41040 1365.84082 1364.98010
20080901 1360.31805 1365.39661 1365.83167 1364.96143
20080902 1360.30163 1365.38013 1365.82715 1364.93286
20080903 1360.33994 1365.41858 1365.86340 1364.97375
20080904 1360.33750 1365.41614 1365.85034 1364.98193
20080905 1360.32838 1365.40698 1365.84814 1364.96582
20080906 1360.33009 1365.40869 1365.86646 1364.95081
20080907 1360.31148 1365.39001 1365.83911 1364.94080
20080908 1360.33617 1365.41479 1365.83728 1364.99243
20080909 1360.32802 1365.40662 1365.85815 1364.95508
20080910 1360.31805 1365.39661 1365.82471 1364.96863
20080911 1360.31646 1365.39502 1365.81299 1364.97705
20080912 1360.27329 1365.35168 1365.76575 1364.93811
20080913 1360.31610 1365.39465 1365.75500 1364.99634
20080914 1360.29117 1365.36963 1365.73047 1365.00134
20080915 1360.24812 1365.32642 1365.72131 1364.93140
20080916 1360.27110 1365.34949 1365.73975 1364.95911
20080917 1360.26855 1365.34692 1365.75439 1364.94031
20080918 1360.32692 1365.40552 1365.79346 1364.99658
20080919 1360.28910 1365.36755 1365.77271 1364.96228
20080920 1360.26891 1365.34729 1365.72388 1364.97058
20080921 1360.24714 1365.32544 1365.70093 1364.93567
20080922 1360.34273 1365.42139 1365.76514 1365.03247
20080923 1360.34565 1365.42432 1365.80530 1365.03699
20080924 1360.35222 1365.43091 1365.83777 1365.02124
20080925 1360.33215 1365.41077 1365.81494 1365.01270
20080926 1360.32850 1365.40710 1365.77869 1365.03516
20080927 1360.32036 1365.39893 1365.77234 1365.02539
20080928 1360.35696 1365.43567 1365.79712 1365.06079
20080929 1360.37618 1365.45496 1365.79370 1365.07019
20080930 1360.31841 1365.39697 1365.76563 1365.00024
20081001 1360.26648 1365.34485 1365.78650 1364.91394
20081002 1360.30430 1365.38281 1365.77991 1364.98279
20081003 1360.33556 1365.41418 1365.80493 1365.02332
20081004 1360.31452 1365.39307 1365.80261 1364.98352
20081005 1360.31865 1365.39722 1365.80078 1364.99377
20081006 1360.30442 1365.38293 1365.79639 1364.96948
20081007 1360.28861 1365.36707 1365.74829 1364.98572
20081008 1360.30126 1365.37976 1365.75781 1364.99329
20081009 1360.33738 1365.41602 1365.75342 1365.04297
20081010 1360.26855 1365.34692 1365.74597 1364.94910
20081011 1360.27195 1365.35034 1365.73242 1364.95752
20081012 1360.29567 1365.37415 1365.74805 1365.00000
20081013 1360.30698 1365.38550 1365.77222 1364.99866
20081014 1360.33130 1365.40991 1365.78833 1365.03113
20081015 1360.31172 1365.39026 1365.77539 1365.00488
20081016 1360.35417 1365.43286 1365.82410 1365.04138
20081017 1360.34237 1365.42102 1365.81018 1365.03162
20081018 1360.33617 1365.41479 1365.80383 1365.02563
20081019 1360.33580 1365.41443 1365.80249 1365.01758
20081020 1360.36365 1365.44238 1365.78528 1365.08240
20081021 1360.31221 1365.39075 1365.79102 1364.99487
20081022 1360.33690 1365.41553 1365.80603 1365.01843
20081023 1360.33240 1365.41101 1365.82068 1365.00598
20081024 1360.32546 1365.40405 1365.79333 1365.01465
20081025 1360.32680 1365.40540 1365.79822 1365.01453
20081026 1360.32218 1365.40076 1365.80786 1364.99377
20081027 1360.28411 1365.36255 1365.78003 1364.94519
20081028 1360.29165 1365.37012 1365.78748 1364.96484
20081029 1360.35842 1365.43713 1365.78333 1365.05322
20081030 1360.33677 1365.41541 1365.80994 1365.02075
20081031 1360.30175 1365.38025 1365.79700 1364.96362
20081101 1360.32084 1365.39941 1365.79980 1364.99915
20081102 1360.26940 1365.34778 1365.74170 1364.95386
20081103 1360.29056 1365.36902 1365.76392 1364.97424
20081104 1360.35830 1365.43701 1365.82458 1365.04944
20081105 1360.34188 1365.42053 1365.84497 1364.99622
20081106 1360.37825 1365.45703 1365.87134 1365.05603
20081107 1360.43273 1365.51172 1365.85645 1365.12830
20081108 1360.35891 1365.43762 1365.84436 1365.02002
20081109 1360.37192 1365.45068  -99.00000 1365.05359
20081110 1360.48089 1365.56006  -99.00000 1365.16455
20081111 1360.46982 1365.54895  -99.00000 1365.15527
20081112 1360.40208 1365.48096 1365.85022 1365.08948
20081113 1360.31428 1365.39282  -99.00000 1364.99500
20081114 1360.55009 1365.62952  -99.00000 1365.24927
20081115 1360.51592 1365.59521  -99.00000 1365.21912
20081116 1360.39065 1365.46948 1365.88074 1365.06140
20081117 1360.36353 1365.44226 1365.85938 1365.04443
20081118 1360.41692 1365.49585 1365.81934 1365.14111
20081119 1360.32303 1365.40161 1365.80981 1364.99365
20081120 1360.32109 1365.39966 1365.79065 1365.00867
20081121 1360.30187 1365.38037 1365.79419 1364.96680
20081122 1360.29895 1365.37744 1365.79358 1364.96570
20081123 1360.30151 1365.38000 1365.79504 1364.98706
20081124 1360.38676 1365.46558  -99.00000 1365.07861
20081125 1360.36183 1365.44055 1365.83057 1365.03992
20081126 1360.34030 1365.41895 1365.81775 1365.02014
20081127 1360.36146 1365.44019 1365.83948 1365.04089
20081128 1360.32559 1365.40417 1365.80164 1365.00684
20081129 1360.33580 1365.41443 1365.79651 1365.03235
20081130 1360.33677 1365.41541 1365.79980 1365.03088
20081201 1360.35575 1365.43445 1365.81140 1365.05750
20081202 1360.34103 1365.41968 1365.80383 1365.03564
20081203 1360.36730 1365.44604 1365.82837 1365.05701
20081204 1360.36110 1365.43982 1365.83716 1365.04614
20081205 1360.36317 1365.44189 1365.84094 1365.04285
20081206 1360.34249 1365.42114 1365.84229 1365.00024
20081207 1360.32182 1365.40039 1365.81958 1364.98169
20081208 1360.31890 1365.39746 1365.81604 1364.97925
20081209 1360.32838 1365.40698 1365.79932 1365.00391
20081210 1360.25201 1365.33032 1365.72388 1364.93762
20081211 1360.31853 1365.39709 1365.75049 1365.02197
20081212 1360.31124 1365.38977 1365.76526 1365.01416
20081213 1360.28095 1365.35938 1365.73962 1364.97913
20081214 1360.26028 1365.33862 1365.73474 1364.94482
20081215 1360.25164 1365.32996 1365.72375 1364.93848
20081216 1360.26259 1365.34094 1365.74072 1364.94141
20081217 1360.27998 1365.35840 1365.74146 1364.97534
20081218 1360.28788 1365.36633 1365.74146 1364.98901
20081219 1360.28533 1365.36377 1365.73108 1364.99292
20081220 1360.25237 1365.33069 1365.70520 1364.95422
20081221 1360.24654 1365.32483 1365.67456 1364.97107
20081222 1360.25797 1365.33630 1365.67114 1364.97302
20081223 1360.31513 1365.39368 1365.66382 1365.02759
20081224 1360.26198 1365.34033 1365.69336 1364.98865
20081225 1360.31014 1365.38867 1365.71021 1365.02783
20081226 1360.28168 1365.36011 1365.71484 1364.98889
20081227 1360.28326 1365.36169 1365.71875 1365.00427
20081228 1360.26903 1365.34741 1365.71863 1364.98022
20081229 1360.33361 1365.41223 1365.74146 1365.05652
20081230 1360.30297 1365.38147 1365.72888 1365.02197
20081231 1360.30491 1365.38342 1365.70288 1365.02686
20090101 1360.30041 1365.37891 1365.68835 1365.02771
20090102 1360.26867 1365.34705 1365.71167 1364.98108
20090103 1360.27828 1365.35669 1365.70947 1365.00378
20090104 1360.26976 1365.34814 1365.70349 1364.99255
20090105 1360.24483 1365.32312 1365.69556 1364.95056
20090106 1360.26198 1365.34033 1365.69666 1364.98376
20090107 1360.24544 1365.32373 1365.68738 1364.95996
20090108 1360.25201 1365.33032 1365.69568 1364.96631
20090109 1360.31926 1365.39783 1365.72131 1365.04504
20090110 1360.26149 1365.33984 1365.71265 1364.96606
20090111 1360.28326 1365.36169 1365.73962 1364.98438
20090112 1360.29798 1365.37646 1365.75488 1364.99512
20090113 1360.28545 1365.36389 1365.75330 1364.97571
20090114 1360.29615 1365.37463 1365.76685 1364.98254
20090115 1360.30528 1365.38379 1365.76758 1365.00012
20090116 1360.32850 1365.40710 1365.78577 1365.02856
20090117 1360.33641 1365.41504 1365.81555 1365.02832
20090118 1360.37581 1365.45459 1365.81018 1365.07434
20090119 1360.33495 1365.41357 1365.80920 1365.01819
20090120 1360.32522 1365.40381 1365.79871 1365.00891
20090121 1360.30382 1365.38232 1365.77600 1364.99146
20090122 1360.26198 1365.34033 1365.76465 1364.94299
20090123 1360.28643 1365.36487 1365.77112 1364.94690
20090124 1360.31233 1365.39087 1365.77100 1365.01074
20090125 1360.29932 1365.37781 1365.77820 1364.98816
20090126 1360.35380 1365.43250 1365.78442 1365.04712
20090127 1360.28010 1365.35852 1365.75183 1364.97656
20090128 1360.29251 1365.37097 1365.73828 1364.99048
20090129 1360.32060 1365.39917 1365.75403 1365.02087
20090130 1360.32790 1365.40649 1365.73474 1365.04639
20090131 1360.29895 1365.37744 1365.75098 1364.99402
20090201 1360.29579 1365.37427 1365.75635 1364.99670
20090202 1360.29348 1365.37195 1365.78259 1364.98499
20090203 1360.35234 1365.43103 1365.79419 1365.05176
20090204 1360.30333 1365.38184  -99.00000 1365.00037
20090205 1360.40026 1365.47913  -99.00000 1365.11401
20090206 1360.32753 1365.40613  -99.00000 1365.02686
20090207 1360.43285 1365.51184  -99.00000 1365.13330
20090208 1360.33215 1365.41077 1365.79004 1365.03394
20090209 1360.47748 1365.55664  -99.00000 1365.19080
20090210 1360.42361 1365.50256  -99.00000 1365.12866
20090211 1360.50242 1365.58167  -99.00000 1365.21289
20090212 1360.40853 1365.48743 1365.80872 1365.11206
20090213 1360.44404 1365.52307 1365.81909 1365.15027
20090214 1360.38566 1365.46448 1365.82129 1365.07764
20090215 1360.32814 1365.40674 1365.81055 1365.01978
20090216 1360.39904 1365.47791 1365.81787 1365.11084
20090217 1360.34054 1365.41919  -99.00000 1365.03687
20090218 1360.45474 1365.53381  -99.00000 1365.15735
20090219 1360.30625 1365.38477 1365.81458 1364.96814
20090220 1360.36450 1365.44324 1365.82312 1365.05237
20090221 1360.35538 1365.43408 1365.77502 1365.04297
20090222 1360.26855 1365.34692 1365.73206 1364.95923
20090223 1360.26308 1365.34143 1365.70361 1364.97925
20090224 1360.23583 1365.31409 1365.72668 1364.90137
20090225 1360.28618 1365.36462 1365.76294 1364.96619
20090226 1360.27791 1365.35632 1365.72290 1364.98987
20090227 1360.29226 1365.37073 1365.73279 1365.00830
20090228 1360.30369 1365.38220 1365.77576 1364.99353
20090301 1360.31756 1365.39612 1365.79504 1364.99695
20090302 1360.30005 1365.37854 1365.77209 1364.98486
20090303 1360.29190 1365.37036 1365.77002 1364.97681
20090304 1360.32644 1365.40503 1365.75793 1365.04382
20090305 1360.32717 1365.40576 1365.79236 1365.01917
20090306 1360.31075 1365.38928 1365.78772 1364.99072
20090307 1360.28788 1365.36633 1365.76404 1364.96838
20090308 1360.34675 1365.42542 1365.82275 1365.02783
20090309 1360.34772 1365.42639 1365.81458 1365.02417
20090310 1360.32206 1365.40063 1365.80383 1364.99719
20090311 1360.32230 1365.40088 1365.81152 1364.98999
20090312 1360.30953 1365.38806 1365.81055 1364.97534
20090313 1360.30649 1365.38501 1365.81494 1364.94482
20090314 1360.32522 1365.40381 1365.80396 1364.99451
20090315 1360.31501 1365.39355 1365.80359 1364.98315
20090316 1360.32133 1365.39990 1365.79797 1365.00146
20090317 1360.28934 1365.36780 1365.77393 1364.97083
20090318 1360.36122 1365.43994 1365.78357 1365.07751
20090319 1360.31671 1365.39526 1365.78003 1365.01038
20090320 1360.27949 1365.35791 1365.75610 1364.95959
20090321 1360.30272 1365.38123 1365.77087 1364.99463
20090322 1360.32887 1365.40747 1365.77722 1365.03662
20090323 1360.32607 1365.40466 1365.78210 1365.02197
20090324 1360.29494 1365.37341 1365.75586 1364.99512
20090325 1360.30965 1365.38818 1365.76843 1365.01050
20090326 1360.28229 1365.36072 1365.74463 1364.97668
20090327 1360.28059 1365.35901 1365.76978 1364.94788
20090328 1360.29786 1365.37634 1365.76758 1364.98499
20090329 1360.28448 1365.36292 1365.76392 1364.95386
20090330 1360.28691 1365.36536 1365.78076 1364.95935
20090331 1360.41850 1365.49744 1365.76538 1365.15295
20090401 1360.30418 1365.38269 1365.76672 1364.99866
20090402 1360.29761 1365.37610 1365.75342 1365.00232
20090403 1360.27414 1365.35254 1365.74866 1364.95447
20090404 1360.25031 1365.32861 1365.73706 1364.91992
20090405 1360.30053 1365.37903 1365.75317 1365.00488
20090406 1360.35344 1365.43213 1365.77722 1365.08740
20090407 1360.35465 1365.43335 1365.76025 1365.08191
20090408 1360.35514 1365.43384 1365.75769 1365.06079
20090409 1360.32534 1365.40393 1365.76563 1365.04236
20090410 1360.31938 1365.39795 1365.77026 1365.02344
20090411 1360.30832 1365.38684 1365.76843 1365.00415
20090412 1360.30224 1365.38074 1365.77002 1364.98621
20090413 1360.30187 1365.38037 1365.75671 1365.00427
20090414 1360.31245 1365.39099 1365.76855 1365.00293
20090415 1360.33106 1365.40967 1365.72974 1365.04688
20090416 1360.28229 1365.36072 1365.72937 1364.99243
20090417 1360.30503 1365.38354 1365.75183 1365.01538
20090418 1360.29433 1365.37280 1365.74939 1364.99707
20090419 1360.28448 1365.36292 1365.73157 1364.99133
20090420 1360.27207 1365.35046 1365.71680 1364.98438
20090421 1360.25176 1365.33008 1365.70618 1364.95422
20090422 1360.27390 1365.35229 1365.72559 1364.97229
20090423 1360.28083 1365.35925 1365.71790 1365.02637
20090424 1360.28144 1365.35986 1365.72375 1364.98425
20090425 1360.27341 1365.35181 1365.72192 1364.98193
20090426 1360.25906 1365.33740 1365.72766 1364.94714
20090427 1360.27901 1365.35742 1365.73804 1364.97668
20090428 1360.23741 1365.31567 1365.74634 1364.91199
20090429 1360.31379 1365.39233 1365.72473 1365.01343
20090430 1360.33848 1365.41711 1365.75195 1365.05212
20090501 1360.31537 1365.39392 1365.73816 1365.03918
20090502 1360.31987 1365.39844 1365.73340 1365.04395
20090503 1360.29007 1365.36853 1365.73486 1364.98364
20090504 1360.34675 1365.42542  -99.00000 1365.04968
20090505 1360.46739 1365.54651  -99.00000 1365.17993
20090506 1360.31160 1365.39014  -99.00000 1365.00610
20090507 1360.38737 1365.46619  -99.00000 1365.09570
20090508 1360.32084 1365.39941 1365.79797 1365.00793
20090509 1360.43236 1365.51135 1365.83228 1365.14197
20090510 1360.44063 1365.51965 1365.90247 1365.13403
20090511 1360.44015 1365.51917 1365.91077 1365.12756
20090512 1360.47615 1365.55530 1365.93042 1365.17371
20090513 1360.46909 1365.54822 1365.89233 1365.16162
20090514 1360.47165 1365.55078 1365.86145 1365.18848
20090515 1360.48527 1365.56445 1365.87732 1365.17017
20090516 1360.44380 1365.52283 1365.92786 1365.11755
20090517 1360.45170 1365.53076 1365.93018 1365.13110
20090518 1360.46812 1365.54724 1365.93945 1365.15479
20090519 1360.45803 1365.53711 1365.93909 1365.13513
20090520 1360.39989 1365.47876 1365.90039 1365.05688
