 36  ;total number of comment lines until data start
;TOTAL SOLAR IRRADIANCE (TSI) DATA FROM VIRGO/SOHO
;This dataset is freely available with one restriction:
;If you use the data or some product based on the data in a published 
;paper refer to e.g. C. Frohlich, D. Crommelynck, C. Wehrli, M. Anklin, S. Dewitte, 
;   A. Fichot, W. Finsterle, A. Jiménez, A. Chevalier, and H. J. Roth. 
;   "In-flight performances of VIRGO solar irradiance instruments on SOHO" 
;   Sol. Phys., 175:267–286, 1997, doi:10.1023/A:1004929108864 
;and acknowlege receipt of the updated dataset (mention version used) "of the VIRGO Experiment 
;on the cooperative ESA/NASA Mission SoHO from VIRGO Team through PMOD/WRC, Davos, Switzerland" 
;The data are available from the ftp server ftp.pmodwrc.ch in the directory 
;/data/irradiance/virgo/TSI/virgo_tsi_d_ and virgo_tsi_h_6_005_1705.dat
;for daily and hourly values respectively. 
;Virgo version 6.4 is a new way to analyse the degradation and other long-term changes in space
;and is described in "Degradation of Radiometers in Space: Application to VIRGO TSI", 
;  available at ftp://ftp.pmodwrc.ch/pub/Claus/VIRGO-TSI/VIRGO_TSI-vers64.pdf.
;In view of the differences in absolute scale between the classical radiomezters and TIM/SORCE
;  a new characterizion of the VIRGO radiometer has been performed and is described in
;  ftp://ftp.pmodwrc.ch/pub/Claus/VIRGO-TSI/VIRGO_Char2Space.pdf. The new scale can be implemented
;  by multiplying the VIRGO, PMO6V and DIARAD TSI with 0.9962805, 0.9975214 and0.9950435, respectively.
;The new VIRGO values are presented in the first irradiance column and the original valöues in the following ones.
;Publications for the new version 6.4 and the scale in the open literature are in preparation.
;Describtion of columns:
;1st col: Date (YYYYMMDD) at noon
;2nd col: TSI VIRGO new scale (Wm-2)
;3rd col: TSI VIRGO original scale (Wm-2)
;4th col: TSI DIARAD original scale (Wm-2)
;5th col: TSI PMO6-V original scale (Wm-2)
;format (i4,2i2.2,4f11.5)
;Col 2-5 contain the daily average of the corresponding day.
;Missing values are indicated by -99.
;File created Jun 05 2017
20010618 1360.71901 1365.79907 1366.14478 1365.44641
20010619 1360.59022 1365.66980 1366.01172 1365.32361
20010620 1360.57101 1365.65051 1365.99341 1365.30273
20010621 1360.80561 1365.88599 1366.23511 1365.52795
20010622 1361.26629 1366.34839 1366.69946 1365.98706
20010623 1361.58237 1366.66565 1367.02075 1366.29822
20010624 1361.74217 1366.82605 1367.17383 1366.46777
20010625 1361.76200 1366.84595 1367.19629 1366.48694
20010626 1361.59526 1366.67859 1367.02734 1366.32288
20010627 1361.60292 1366.68628 1367.02502 1366.34668
20010628 1361.66020 1366.74377 1367.08765 1366.39636
20010629 1361.72271 1366.80652 1367.14856 1366.46204
20010630 1361.79739 1366.88147 1367.22241 1366.53894
20010701 1361.99708 1367.08191 1367.42383 1366.73853
20010702 1362.19896 1367.28455 1367.60571 1366.97107
20010703 1362.10374 1367.18896 1367.56909 1366.79285
20010704 1361.95184 1367.03650 1367.38147 1366.69360
20010705 1361.77428 1366.85828 1367.20007 1366.51575
20010706 1361.64804 1366.73157 1367.09009 1366.36719
20010707 1361.54892 1366.63208 1366.96179 1366.30530
20010708 1361.44579 1366.52856 1366.86292 1366.19580
20010709 1361.47024 1366.55310 1366.87793 1366.23206
20010710 1361.67091 1366.75452 1367.06909 1366.44604
20010711 1361.86148 1366.94580 1367.25818 1366.63953
20010712 1361.89723 1366.98169 1367.30579 1366.66089
20010713 1361.81137 1366.89551 1367.23303 1366.55859
20010714 1361.56206 1366.64526 1366.99170 1366.29968
20010715 1361.33306 1366.41541 1366.76404 1366.06580
20010716 1361.17374 1366.25549 1366.59949 1365.91113
20010717 1361.25972 1366.34180 1366.66150 1366.02515
20010718 1361.43643 1366.51917 1366.83606 1366.20557
20010719 1361.57641 1366.65967 1366.99683 1366.32312
20010720 1361.55829 1366.64148 1366.98047 1366.30298
20010721 1361.46708 1366.54993 1366.88708 1366.21350
20010722 1361.40152 1366.48413 1366.80945 1366.16040
20010723 1361.43120 1366.51392 1366.84106 1366.18823
20010724 1361.44421 1366.52698 1366.86792 1366.20630
20010725 1361.46732 1366.55017 1366.90442 1366.19519
20010726 1361.50514 1366.58813 1366.94678 1366.22839
20010727 1361.61812 1366.70154 1367.03149 1366.37268
20010728 1361.71615 1366.79993 1367.08643 1366.47314
20010729 1361.81283 1366.89697  -99.00000 1366.57288
20010730 1361.71311 1366.79688 1367.15234 1366.44067
20010731 1361.71542 1366.79919 1367.12244 1366.47705
20010801 1361.64683 1366.73035 1367.06433 1366.39685
20010802 1361.52752 1366.61060 1366.97192 1366.24841
20010803 1361.36565 1366.44812 1366.80908 1366.07690
20010804 1360.96152 1366.04248 1366.40320 1365.68115
20010805 1360.75635 1365.83655 1366.19373 1365.47876
20010806 1360.86653 1365.94714 1366.29041 1365.60388
20010807 1360.96796 1366.04895 1366.38660 1365.71143
20010808 1361.23151 1366.31348 1366.67175 1365.95496
20010809 1361.44835 1366.53113 1366.88916 1366.17285
20010810 1361.49359 1366.57654 1366.93506 1366.21777
20010811 1361.09809 1366.17957 1366.54248 1365.81653
20010812 1361.08326 1366.16467 1366.53699 1365.79211
20010813 1361.24695 1366.32898 1366.68689 1365.97217
20010814 1361.54321 1366.62634 1366.97253 1366.28015
20010815 1361.74010 1366.82397 1367.16028 1366.48767
20010816 1361.87996 1366.96436 1367.32080 1366.60803
20010817 1362.00657 1367.09143 1367.43738 1366.74561
20010818 1361.73390 1366.81775 1367.16272 1366.47290
20010819 1361.42779 1366.51050 1366.85645 1366.16455
20010820 1361.20901 1366.29089 1366.63892 1365.94287
20010821 1361.15501 1366.23669 1366.57703 1365.89624
20010822 1361.25109 1366.33313 1366.67896 1365.98743
20010823 1361.46793 1366.55078 1366.91296 1366.18774
20010824 1361.59842 1366.68176 1367.03748 1366.32556
20010825 1361.53652 1366.61963 1366.96545 1366.27380
20010826 1361.38438 1366.46692 1366.81506 1366.11890
20010827 1361.30399 1366.38623 1366.73999 1366.03284
20010828 1361.31141 1366.39368 1366.75208 1366.03589
20010829 1361.25583 1366.33789 1366.68262 1365.99280
20010830 1361.08021 1366.16162 1366.51111 1365.81213
20010831 1361.03570 1366.11694 1366.46753 1365.76624
20010901 1361.05370 1366.13501 1366.47205 1365.79688
20010902 1361.01418 1366.09534 1366.43091 1365.75916
20010903 1361.01357 1366.09473 1366.43628 1365.75220
20010904 1361.08277 1366.16418 1366.48010 1365.84473
20010905 1361.13129 1366.21289 1366.56421 1365.86121
20010906 1361.36857 1366.45105 1366.79773 1366.10364
20010907 1361.43886 1366.52161 1366.86707 1366.17517
20010908 1361.23260 1366.31458 1366.63696 1365.98840
20010909 1360.82081 1365.90125 1366.24548 1365.55554
20010910 1360.49500 1365.57422 1365.91467 1365.23169
20010911 1360.59497 1365.67456 1365.97925 1365.34583
20010912 1360.82519 1365.90564 1366.23523 1365.57263
20010913 1361.16960 1366.25134 1366.61279 1365.89026
20010914 1361.47522 1366.55811 1366.88757 1366.22498
20010915 1361.75604 1366.83997 1367.18518 1366.49304
20010916 1361.86075 1366.94507 1367.28662 1366.60376
20010917 1361.83788 1366.92212 1367.26501 1366.57080
20010918 1361.61776 1366.70117 1367.04297 1366.34753
20010919 1361.49809 1366.58105 1366.90967 1366.24805
20010920 1361.34424 1366.42664 1366.75745 1366.09180
20010921 1361.15914 1366.24084 1366.56763 1365.92725
20010922 1360.86216 1365.94275 1366.28198 1365.58960
20010923 1360.69177 1365.77173 1366.12207 1365.41992
20010924 1360.47761 1365.55676 1365.93481 1365.18140
20010925 1360.43699 1365.51599 1365.86108 1365.16858
20010926 1360.63084 1365.71057 1366.07263 1365.34863
20010927 1360.81339 1365.89380 1366.24109 1365.54919
20010928 1361.01722 1366.09839 1366.46045 1365.71826
20010929 1361.20366 1366.28552 1366.68030 1365.89624
20010930 1361.37562 1366.45813 1366.80676 1366.10730
20011001 1361.51998 1366.60303 1366.95654 1366.24805
20011002 1361.70557 1366.78931 1367.21033 1366.37952
20011003 1362.05387 1367.13892 1367.53503 1366.74841
20011004 1362.39841 1367.48474 1367.87170 1367.10181
20011005 1362.51699 1367.60376 1367.97961 1367.22913
20011006 1362.30489 1367.39087 1367.80164 1366.98853
20011007 1362.11639 1367.20166 1367.60730 1366.80591
20011008 1361.97835 1367.06311 1367.45386 1366.67249
20011009 1362.07394 1367.15906 1367.54810 1366.77441
20011010 1362.20918 1367.29480 1367.69312 1366.90259
20011011 1362.25466 1367.34045 1367.70178 1366.97827
20011012 1362.15822 1367.24365 1367.62732 1366.85925
20011013 1361.91341 1366.99792 1367.38770 1366.61230
20011014 1361.59344 1366.67676 1367.07849 1366.28113
20011015 1361.42633 1366.50903 1366.92480 1366.10217
20011016 1361.35215 1366.43457 1366.83765 1366.01404
20011017 1361.32247 1366.40479 1366.79663 1366.01709
20011018 1361.35957 1366.44202 1366.83533 1366.05322
20011019 1361.48179 1366.56470 1366.94080 1366.18970
20011020 1361.60864 1366.69202 1367.06531 1366.31921
20011021 1361.66300 1366.74658 1367.11487 1366.38342
20011022 1361.71031 1366.79407 1367.18164 1366.41101
20011023 1361.82232 1366.90649 1367.26709 1366.54333
20011024 1361.83411 1366.91833 1367.27930 1366.55505
20011025 1361.66945 1366.75305 1367.12427 1366.38135
20011026 1361.40627 1366.48889 1366.86572 1366.11255
20011027 1361.24355 1366.32556 1366.70532 1365.94678
20011028 1361.01320 1366.09436 1366.47205 1365.71729
20011029 1360.73738 1365.81750 1366.20239 1365.43457
20011030 1360.63425 1365.71399 1366.05725 1365.36487
20011031 1360.69579 1365.77576 1366.13281 1365.41516
20011101 1360.87809 1365.95874 1366.31396 1365.60095
20011102 1361.03388 1366.11511 1366.47852 1365.74927
20011103 1361.19453 1366.27637 1366.62964 1365.91858
20011104 1361.42366 1366.50635 1366.87817 1366.13354
20011105 1361.60231 1366.68567 1367.04773 1366.32068
20011106 1361.59453 1366.67786 1367.06140 1366.29565
20011107 1361.47960 1366.56250 1366.94971 1366.17712
20011108 1361.02768 1366.10889 1366.48547 1365.73218
20011109 1360.63741 1365.71716 1366.08765 1365.34534
20011110 1360.62476 1365.70447 1366.11353 1365.30188
20011111 1361.01466 1366.09583 1366.45874 1365.73157
20011112 1361.22530 1366.30725 1366.69336 1365.92273
20011113 1361.47145 1366.55432 1366.92664 1366.18079
20011114 1361.74923 1366.83313 1367.23120 1366.43909
20011115 1361.86452 1366.94885 1367.34509 1366.55627
20011116 1361.82524 1366.90942 1367.26550 1366.54907
20011117 1361.51974 1366.60278 1366.98755 1366.21936
20011118 1361.38742 1366.46997 1366.85889 1366.08325
20011119 1361.39107 1366.47363 1366.85217 1366.09534
20011120 1361.46951 1366.55237 1366.96008 1366.15076
20011121 1361.82743 1366.91162 1367.29175 1366.53271
20011122 1362.03977 1367.12476 1367.50232 1366.74719
20011123 1362.08768 1367.17285 1367.54883 1366.79492
20011124 1362.16163 1367.24707 1367.62097 1366.87244
20011125 1362.14642 1367.23181 1367.58240 1366.87573
20011126 1361.96753 1367.05225 1367.44751 1366.66064
20011127 1361.71675 1366.80054 1367.18152 1366.42029
20011128 1361.45078 1366.53357 1366.88623 1366.17590
20011129 1361.22895 1366.31091 1366.66296 1365.94934
20011130 1360.96225 1366.04321 1366.44531 1365.64600
20011201 1360.92637 1366.00720 1366.38623 1365.63635
20011202 1361.03546 1366.11670 1366.50269 1365.73242
20011203 1361.17921 1366.26099 1366.64502 1365.87817
20011204 1361.36930 1366.45178 1366.84351 1366.06287
20011205 1361.38912 1366.47168 1366.84924 1366.09412
20011206 1361.44713 1366.52991 1366.91101 1366.14929
20011207 1361.71104 1366.79480 1367.15344 1366.43213
20011208 1362.11809 1367.20337 1367.55994 1366.84241
20011209 1362.26354 1367.34937 1367.72913 1366.96985
20011210 1362.06385 1367.14893 1367.53003 1366.76819
20011211 1361.89967 1366.98413 1367.36353 1366.60608
20011212 1361.91195 1366.99646 1367.33704 1366.64832
20011213 1361.98005 1367.06482 1367.43250 1366.69482
20011214 1361.95160 1367.03625 1367.40869 1366.66223
20011215 1361.85649 1366.94080 1367.30884 1366.57031
20011216 1361.98638 1367.07117 1367.40344 1366.72961
20011217 1362.22985 1367.31555 1367.68628 1366.94299
20011218 1362.45801 1367.54456 1367.92139 1367.16699
20011219 1362.43441 1367.52087 1367.90454 1367.13782
20011220 1362.07759 1367.16272 1367.55762 1366.77002
20011221 1361.70338 1366.78711 1367.16553 1366.40369
20011222 1361.55440 1366.63757 1367.01868 1366.25647
20011223 1361.29803 1366.38025 1366.77710 1365.98535
20011224 1361.05796 1366.13928 1366.51563 1365.76221
20011225 1361.29681 1366.37903 1366.74268 1366.01147
20011226 1361.49748 1366.58044 1366.96130 1366.18652
20011227 1361.78754 1366.87158 1367.25964 1366.49976
20011228 1361.97458 1367.05933 1367.46814 1366.65308
20011229 1362.20894 1367.29456 1367.67834 1366.91077
20011230 1362.54107 1367.62793 1368.01453 1367.24146
20011231 1362.66682 1367.75415 1368.15686 1367.34839
20020101 1362.60334 1367.69043 1368.08044 1367.30078
20020102 1362.37628 1367.46252 1367.85437 1367.07117
20020103 1362.23520 1367.32092 1367.68335 1366.95728
20020104 1362.31827 1367.40430 1367.79089 1367.01782
20020105 1362.42322 1367.50964 1367.88379 1367.13513
20020106 1362.41155 1367.49792 1367.89990 1367.09607
20020107 1362.51298 1367.59973 1367.98669 1367.21375
20020108 1362.54727 1367.63416 1368.03333 1367.23499
20020109 1362.12478 1367.21008 1367.58679 1366.83350
20020110 1361.75385 1366.83777 1367.20459 1366.46106
20020111 1361.57617 1366.65942 1367.03552 1366.28369
20020112 1361.72369 1366.80750 1367.19800 1366.41711
20020113 1361.88811 1366.97253 1367.34924 1366.59351
20020114 1362.07151 1367.15662 1367.54211 1366.77844
20020115 1362.08951 1367.17468 1367.55945 1366.79028
20020116 1361.99659 1367.08142 1367.46863 1366.69470
20020117 1361.92289 1367.00745 1367.40808 1366.59070
20020118 1362.14010 1367.22546 1367.60986 1366.84998
20020119 1362.29139 1367.37732 1367.76343 1366.99194
20020120 1362.37312 1367.45935 1367.82971 1367.08154
20020121 1362.30331 1367.38928 1367.77771 1367.00159
20020122 1362.45472 1367.54126 1367.93213 1367.13904
20020123 1362.51127 1367.59802 1367.96252 1367.23657
20020124 1362.35475 1367.44092 1367.83752 1367.04456
20020125 1362.31450 1367.40051 1367.79126 1367.01074
20020126 1362.46846 1367.55505 1367.94568 1367.15698
20020127 1362.65174 1367.73901 1368.11487 1367.36584
20020128 1362.51748 1367.60425 1368.00366 1367.20532
20020129 1362.17318 1367.25867 1367.67212 1366.84387
20020130 1361.91207 1366.99658 1367.38037 1366.60742
20020131 1361.74777 1366.83167 1367.21521 1366.45068
20020201 1361.72563 1366.80945 1367.20825 1366.41150
20020202 1361.78291 1366.86694 1367.26880 1366.46558
20020203 1361.99136 1367.07617 1367.45569 1366.70032
20020204 1362.26950 1367.35535 1367.74866 1366.96362
20020205  -99.00000  -99.00000  -99.00000  -99.00000
20020206  -99.00000  -99.00000  -99.00000  -99.00000
20020207  -99.00000  -99.00000  -99.00000  -99.00000
20020208 1362.52392 1367.61072 1368.01721  -99.00000
20020209 1362.53839 1367.62524 1368.03186  -99.00000
20020210 1362.38297 1367.46924 1367.87573  -99.00000
20020211 1362.10216 1367.18738 1367.62280 1366.73962
20020212 1361.92837 1367.01294 1367.44128 1366.58240
20020213 1361.89565 1366.98010 1367.42773 1366.52502
20020214 1362.09741 1367.18262 1367.61536 1366.74500
20020215 1362.39695 1367.48328 1367.90100 1367.06348
20020216 1362.41945 1367.50586 1367.93152 1367.07642
20020217 1362.36996 1367.45618 1367.87915 1367.02991
20020218 1362.29382 1367.37976 1367.81287 1366.94104
20020219 1362.11128 1367.19653 1367.60730 1366.77991
20020220 1362.04621 1367.13123 1367.55237 1366.70740
20020221 1362.17610 1367.26160 1367.68811 1366.83142
20020222 1362.31353 1367.39954 1367.81860 1366.95789
20020223 1362.49279 1367.57947 1367.99426 1367.17236
20020224 1362.54642 1367.63330 1368.05542 1367.20923
20020225 1362.28628 1367.37219 1367.79431 1366.94812
20020226 1362.25345 1367.33923 1367.75464 1366.92358
20020227 1362.21623 1367.30188 1367.72156 1366.88086
20020228 1362.20042 1367.28601 1367.71240 1366.85681
20020301 1362.23618 1367.32190 1367.72815 1366.91699
20020302 1362.35597 1367.44214 1367.86060 1367.02319
20020303 1362.50726 1367.59399 1368.02307 1367.16187
20020304 1362.47248 1367.55908 1367.97900 1367.13855
20020305 1362.39294 1367.47925 1367.89441 1367.06506
20020306 1362.31377 1367.39978 1367.83044 1366.96570
20020307 1362.29662 1367.38257 1367.79358 1366.97400
20020308 1362.28081 1367.36670 1367.78735 1366.94580
20020309 1362.29054 1367.37646 1367.79089 1366.96094
20020310 1362.16382 1367.24927 1367.68921 1366.80347
20020311 1361.94393 1367.02856 1367.45032 1366.60168
20020312 1361.73038 1366.81421 1367.23425 1366.39465
20020313 1361.64816 1366.73169 1367.15173 1366.31213
20020314 1361.61873 1366.70215 1367.13062 1366.27173
20020315 1361.61946 1366.70288 1367.11670 1366.29187
20020316 1361.75835 1366.84229 1367.22742 1366.43811
20020317 1361.79714 1366.88123 1367.29370 1366.45776
20020318 1361.84980 1366.93408 1367.36072 1366.50671
20020319 1361.93481 1367.01941 1367.42432 1366.62085
20020320 1362.09231 1367.17749 1367.58813 1366.77026
20020321 1362.25564 1367.34143 1367.74109 1366.96912
20020322 1362.32617 1367.41223 1367.81079 1367.02258
20020323 1362.25053 1367.33630 1367.71667 1366.96252
20020324 1362.06202 1367.14709 1367.55664 1366.74280
20020325 1361.84238 1366.92664 1367.32202 1366.54163
20020326 1361.81101 1366.89514 1367.30896 1366.48450
20020327 1361.89942 1366.98389 1367.38904 1366.58496
20020328 1361.96509 1367.04980 1367.42749 1366.68909
20020329 1362.09705 1367.18225 1367.59790 1366.76880
20020330 1361.82451 1366.90869 1367.31677 1366.50562
20020331 1361.49894 1366.58191 1366.98743 1366.17725
20020401 1361.01053 1366.09167 1366.55798 1365.60632
20020402 1360.65626 1365.73608 1366.19153 1365.26550
20020403 1360.70029 1365.78027 1366.24951 1365.28967
20020404 1361.03984 1366.12109 1366.58289 1365.64075
20020405 1361.45078 1366.53357 1366.97314 1366.05957
20020406 1361.77440 1366.85840 1367.31055 1366.39148
20020407 1361.94527 1367.02991 1367.45667 1366.59961
20020408 1361.93822 1367.02283 1367.45129 1366.58997
20020409 1361.79203 1366.87610 1367.30225 1366.44653
20020410 1361.71505 1366.79883 1367.21558 1366.38074
20020411 1361.62895 1366.71240 1367.13525 1366.28796
20020412 1361.43546 1366.51819 1366.96204 1366.06238
20020413 1361.30946 1366.39172 1366.83020 1365.94360
20020414 1361.31579 1366.39807 1366.82739 1365.95117
20020415 1361.41162 1366.49426 1366.92029 1366.06494
20020416 1361.47243 1366.55530 1366.99341 1366.10840
20020417 1361.54005 1366.62317 1367.05139 1366.19080
20020418 1361.71371 1366.79749 1367.22388 1366.36816
20020419 1361.75263 1366.83655 1367.28088 1366.38330
20020420 1361.80395 1366.88806 1367.29993 1366.50891
20020421 1361.78863 1366.87268 1367.29590 1366.44775
20020422 1361.69985 1366.78357 1367.20789 1366.35730
20020423 1361.66616 1366.74976 1367.17456 1366.32251
20020424 1361.62530 1366.70874 1367.12683 1366.29065
20020425 1361.69997 1366.78369 1367.21460 1366.34888
20020426 1361.81003 1366.89417 1367.32263 1366.46252
20020427 1361.75397 1366.83789 1367.25098 1366.42554
20020428 1361.76698 1366.85095 1367.27014 1366.43079
20020429 1361.86245 1366.94678 1367.37378 1366.51709
20020430 1362.05144 1367.13647 1367.52893 1366.75598
20020501 1362.15834 1367.24377 1367.66309 1366.82349
20020502 1362.13548 1367.22083 1367.65271 1366.78638
20020503 1361.88313 1366.96753 1367.38538 1366.54919
20020504 1361.64123 1366.72473 1367.13428 1366.31555
20020505 1361.64755 1366.73108 1367.12048 1366.34387
20020506 1361.61448 1366.69788 1367.09326 1366.30383
20020507 1361.55975 1366.64294 1367.04797 1366.23853
20020508 1361.54710 1366.63025 1367.02002 1366.24207
20020509 1361.48994 1366.57288 1367.00317 1366.14172
20020510 1361.41697 1366.49963 1366.88696 1366.10352
20020511 1361.45358 1366.53638 1366.95398 1366.11853
20020512 1361.54783 1366.63098 1367.04297 1366.21899
20020513 1361.64500 1366.72852 1367.14941 1366.30750
20020514 1361.53311 1366.61621 1367.02722 1366.20520
20020515 1361.45954 1366.54236 1366.95251 1366.13232
20020516 1361.46404 1366.54688 1366.95544 1366.13831
20020517 1361.39167 1366.47424 1366.88379 1366.06470
20020518 1361.24549 1366.32751 1366.73145 1365.92346
20020519 1361.16364 1366.24536 1366.68567 1365.79871
20020520 1361.09773 1366.17920 1366.58826 1365.77356
20020521 1361.09493 1366.17639 1366.60400 1365.75098
20020522 1361.20207 1366.28394 1366.69727 1365.87146
20020523 1361.19575 1366.27759 1366.69397 1365.86292
20020524 1361.20560 1366.28748 1366.71082 1365.86719
20020525 1361.30666 1366.38892 1366.81116 1365.98010
20020526 1361.53542 1366.61853 1367.03198 1366.20703
20020527 1361.68781 1366.77148 1367.20215 1366.34656
20020528 1361.82305 1366.90723 1367.31787 1366.49841
20020529 1361.81198 1366.89612 1367.33337 1366.46729
20020530 1361.78352 1366.86755 1367.27539 1366.46204
20020531 1361.69681 1366.78052 1367.21057 1366.35815
20020601 1361.58553 1366.66882 1367.06982 1366.26782
20020602 1361.44640 1366.52917 1366.89185 1366.15552
20020603 1361.29803 1366.38025 1366.82251 1365.96082
20020604 1361.35142 1366.43384 1366.78516 1366.05603
20020605 1361.42427 1366.50696 1366.86475 1366.17249
20020606 1361.69888 1366.78259 1367.12732 1366.40442
20020607 1361.71834 1366.80212 1367.15833 1366.43018
20020608 1361.58334 1366.66663 1367.07336 1366.26343
20020609 1361.52265 1366.60571 1366.97302 1366.23303
20020610 1361.40712 1366.48975 1366.85620 1366.10840
20020611 1361.36163 1366.44409 1366.78650 1366.07837
20020612 1361.47729 1366.56018 1366.88452 1366.20447
20020613 1361.69121 1366.77490 1367.10022 1366.40063
20020614 1361.67893 1366.76257 1367.13940 1366.36792
20020615 1361.58334 1366.66663 1367.05579 1366.28662
20020616 1361.57884 1366.66211 1367.03772 1366.27783
20020617 1361.69292 1366.77661 1367.19409 1366.37170
20020618 1361.74448 1366.82837 1367.24109 1366.42627
20020619 1361.84032 1366.92456 1367.28186 1366.54187
20020620 1361.67492 1366.75854 1367.20142 1366.34375
20020621 1361.62274 1366.70618 1367.07178 1366.35645
20020622 1361.40481 1366.48743 1366.86047 1366.09802
20020623 1361.26118 1366.34326 1366.76147 1365.94153
20020624 1361.22530 1366.30725 1366.69568 1365.91760
20020625 1361.32600 1366.40833 1366.80896 1366.00195
20020626 1361.53178 1366.61487 1366.98279 1366.25317
20020627 1361.75920 1366.84314 1367.19299 1366.46838
20020628 1361.82025 1366.90442 1367.29968 1366.51453
20020629 1361.83132 1366.91553 1367.32153 1366.52258
20020630 1361.82767 1366.91187 1367.29419 1366.52759
20020701 1361.70034 1366.78406 1367.18652 1366.39648
20020702 1361.53263 1366.61572 1367.02283 1366.22388
20020703 1361.57617 1366.65942 1367.05225 1366.27246
20020704 1361.55598 1366.63916 1367.06006 1366.24426
20020705 1361.40590 1366.48853 1366.93005 1366.08875
20020706 1361.37574 1366.45825 1366.86206 1366.07019
20020707 1361.39605 1366.47864 1366.86975 1366.09485
20020708 1361.52095 1366.60400 1367.01672 1366.21729
20020709 1361.67115 1366.75476 1367.16931 1366.35474
20020710 1361.68501 1366.76868 1367.18921 1366.37817
20020711 1361.59599 1366.67932 1367.08801 1366.29211
20020712 1361.28599 1366.36816 1366.77002 1365.98291
20020713 1361.06039 1366.14172 1366.54968 1365.75391
20020714 1360.82823 1365.90869 1366.33984 1365.51794
20020715 1360.63060 1365.71033 1366.12207 1365.32361
20020716 1360.52613 1365.60547 1366.03564 1365.21436
20020717 1360.45340 1365.53247 1365.91089 1365.15283
20020718 1360.49743 1365.57666 1365.94983 1365.19824
20020719 1360.51835 1365.59766 1365.96167 1365.22485
20020720 1360.49342 1365.57263 1365.95862 1365.19067
20020721 1360.56213 1365.64160 1366.02771 1365.25989
20020722 1360.69627 1365.77625 1366.12097 1365.40198
20020723 1360.88052 1365.96118 1366.30469 1365.58643
20020724 1361.07620 1366.15759 1366.47424 1365.78662
20020725 1361.02695 1366.10815 1366.40552 1365.74036
20020726 1360.58280 1365.66235 1365.96240 1365.29358
20020727 1360.38883 1365.46765 1365.75500 1365.10071
20020728 1360.12978 1365.20764 1365.45276 1364.84778
20020729 1360.03444 1365.11194 1365.39832 1364.78149
20020730 1360.37971 1365.45850 1365.80969 1365.07947
20020731 1360.71306 1365.79309 1366.20447 1365.40344
20020801 1361.16340 1366.24512 1366.63757 1365.85815
20020802 1361.51098 1366.59399 1366.97864 1366.20789
20020803 1361.53433 1366.61743 1366.96533 1366.23413
20020804 1361.33841 1366.42078 1366.77686 1366.03870
20020805 1361.35786 1366.44031 1366.76904 1366.06226
20020806 1361.53494 1366.61804 1366.95007 1366.24109
20020807 1361.54284 1366.62598 1366.96167 1366.24792
20020808 1361.37793 1366.46045 1366.83569 1366.06738
20020809 1361.34473 1366.42712 1366.78625 1366.04163
20020810 1361.43424 1366.51697 1366.88013 1366.13025
20020811 1361.56996 1366.65320 1367.02649 1366.26477
20020812 1361.57556 1366.65881 1367.01196 1366.27283
20020813 1361.28660 1366.36877 1366.63513 1365.98682
20020814 1360.73920 1365.81934 1366.14868 1365.43616
20020815 1360.36122 1365.43994 1365.77197 1365.05591
20020816 1359.79668 1364.87329 1365.20410 1364.48877
20020817 1359.36774 1364.44275 1364.77649 1364.05676
20020818 1359.44460 1364.51990 1364.88989 1364.12744
20020819 1360.21187 1365.29004 1365.59912 1364.90576
20020820 1360.98852 1366.06958 1366.43958 1365.59802
20020821 1361.60706 1366.69043 1366.99890 1366.30505
20020822 1361.68477 1366.76843 1367.11829 1366.37659
20020823 1361.48264 1366.56555 1366.91907 1366.17175
20020824 1361.23905 1366.32104 1366.69324 1365.92493
20020825 1361.22506 1366.30701 1366.66077 1365.90881
20020826 1361.34437 1366.42676 1366.80969 1366.03271
20020827 1361.46683 1366.54968 1366.87964 1366.15442
20020828 1361.53421 1366.61731 1367.00500 1366.22156
20020829 1361.57568 1366.65894 1367.07385 1366.25293
20020830 1361.50089 1366.58386 1366.99268 1366.17798
20020831 1361.34351 1366.42590 1366.80945 1366.02148
20020901 1361.29572 1366.37793 1366.80237 1365.96741
20020902 1361.23576 1366.31775 1366.75732 1365.90356
20020903 1361.14346 1366.22510 1366.61841 1365.81702
20020904 1361.01247 1366.09363 1366.49780 1365.68408
20020905 1361.13701 1366.21863 1366.64441 1365.80371
20020906 1361.39265 1366.47522 1366.89990 1366.05945
20020907 1361.83776 1366.92200 1367.35046 1366.50476
20020908 1362.07114 1367.15625 1367.59033 1366.73608
20020909 1361.91596 1367.00049 1367.45227 1366.57336
20020910 1361.47170 1366.55457 1366.99561 1366.13147
20020911 1361.02658 1366.10779 1366.53003 1365.68799
20020912 1360.76742 1365.84766 1366.27637 1365.42578
20020913 1360.84768 1365.92822 1366.38757 1365.49878
20020914 1361.06076 1366.14209 1366.58984 1365.71716
20020915 1361.32758 1366.40991 1366.83594 1365.98645
20020916 1361.56388 1366.64709 1367.06885 1366.22388
20020917 1361.60742 1366.69080 1367.22693 1366.19568
20020918 1361.57556 1366.65881 1367.19116 1366.20837
20020919 1361.39763 1366.48022 1367.00586 1366.03076
20020920 1361.16522 1366.24695 1366.76440 1365.79883
20020921 1361.05042 1366.13171 1366.61169 1365.68408
20020922 1361.19466 1366.27649 1366.72314 1365.84412
20020923 1361.24659 1366.32861 1366.76196 1365.89844
20020924 1361.28040 1366.36255 1366.82617 1365.92383
