19990419 232920 1365.83655 1366.41031 1365.26279 1366.61951 1365.76415
19990420 002920 1365.86726 1366.44590 1365.28862 1366.65512 1365.78999
19990420 012920 1365.83427 1366.40720 1365.26134 1366.61646 1365.76272
19990420 022920 1365.81523 1366.39199 1365.23848 1366.60128 1365.73986
19990420 032920 1365.77736 1366.31835 1365.23637 1366.52767 1365.73776
19990420 042920 1365.78173 1366.34813 1365.21534 1366.55748 1365.71674
19990420 052920 1365.81394 1366.34776 1365.28011 1366.55714 1365.78152
19990420 062920 1365.82960 1366.35519 1365.30401 1366.56460 1365.80542
19990420 072920 1365.82813 1366.35409 1365.30217 1366.56354 1365.80359
19990420 082920 1365.80003 1366.31130 1365.28876 1366.52078 1365.79019
19990420 092920 1365.83028 1366.35690 1365.30367 1366.56640 1365.80511
19990420 102920 1365.76056 1366.28747 1365.23365 1366.49701 1365.73509
19990420 112920 1365.73013 1366.30874 1365.15152 1366.51831 1365.65297
19990420 122920 1365.73681 1366.31140 1365.16222 1366.52100 1365.66368
19990420 132920 1365.72278 1366.29414 1365.15141 1366.50377 1365.65288
19990420 142920 1365.73636 1366.31606 1365.15667 1366.52571 1365.65815
19990420 152920 1365.75073 1366.31938 1365.18208 1366.52907 1365.68357
19990420 162920 1365.74815 1366.29069 1365.20562 1366.50041 1365.70711
19990420 172920 1365.73011 1366.29213 1365.16809 1366.50188 1365.66960
19990420 182920 1365.73512 1366.30444 1365.16580 1366.51422 1365.66731
19990420 192920 1365.74727 1366.33476 1365.15978 1366.54457 1365.66130
19990420 202920 1365.74813 1366.30980 1365.18647 1366.51964 1365.68800
19990420 212920 1365.77032 1366.32928 1365.21136 1366.53914 1365.71289
19990420 222920 1365.73957 1366.29469 1365.18445 1366.50458 1365.68600
19990420 232920 1365.78567 1366.31459 1365.25674 1366.52452 1365.75830
19990421 002920 1365.76205 1366.29933 1365.22477 1366.50928 1365.72633
19990421 012920 1365.76942 1366.29581 1365.24302 1366.50580 1365.74459
19990421 022920 1365.77995 1366.31134 1365.24856 1366.52135 1365.75014
19990421 032920 1365.72173 1366.25256 1365.19091 1366.46260 1365.69250
19990421 042920 1365.73209 1366.26274 1365.20143 1366.47281 1365.70304
19990421 052920 1365.68890 1366.26463 1365.11318 1366.47473 1365.61479
19990421 062920 1365.67627 1366.24694 1365.10559 1366.45707 1365.60722
19990421 072920 1365.72408 1366.27331 1365.17484 1366.48347 1365.67648
19990421 082920 1365.73610 1366.26306 1365.20914 1366.47325 1365.71078
19990421 092920 1365.70637 1366.21721 1365.19553 1366.42743 1365.69719
19990421 102920 1365.75112  -99.00000 1365.21627  -99.00000 1365.71793
19990421 112920 1365.73397  -99.00000 1365.19914  -99.00000 1365.70081
19990421 122920 1365.71363 1366.22495 1365.20230 1366.43525 1365.70398
19990421 132920 1365.73658 1366.24411 1365.22905 1366.45445 1365.73074
19990421 142920 1365.76621 1366.27114 1365.26128 1366.48150 1365.76298
19990421 152920 1365.73785 1366.20992 1365.26578 1366.42031 1365.76749
19990421 162920 1365.74525 1366.22869 1365.26182 1366.43910 1365.76354
19990421 172920 1365.72432 1366.22748 1365.22116 1366.43793 1365.72289
19990421 182920 1365.72627 1366.22979 1365.22276 1366.44026 1365.72450
19990421 192920 1365.72322 1366.21164 1365.23480 1366.42214 1365.73655
19990421 202920 1365.71804 1366.22508 1365.21099 1366.43561 1365.71276
19990421 212920 1365.67112 1366.19707 1365.14518 1366.40762 1365.64696
19990421 222920 1365.67290 1366.20353 1365.14226 1366.41411 1365.64405
19990421 232920 1365.67191 1366.19595 1365.14787 1366.40656 1365.64967
19990422 002920 1365.66216 1366.19349 1365.13084 1366.40413 1365.63265
19990422 012920 1365.67649 1366.18738 1365.16561 1366.39805 1365.66743
19990422 022920 1365.71153 1366.21759 1365.20546 1366.42829 1365.70729
19990422 032920 1365.67549 1366.19922 1365.15176 1366.40995 1365.65360
19990422 042920 1365.62083 1366.18020 1365.06147 1366.39095 1365.56332
19990422 052920 1365.62955 1366.18959 1365.06952 1366.40036 1365.57138
19990422 062920 1365.62037 1366.17855 1365.06219 1366.38935 1365.56407
19990422 072920 1365.61144 1366.16015 1365.06273 1366.37098 1365.56462
19990422 082920 1365.63072 1366.18916 1365.07228 1366.40001 1365.57419
19990422 092920 1365.62996 1366.17893 1365.08100 1366.38981 1365.58291
19990422 102920 1365.63424 1366.15645 1365.11203 1366.36736 1365.61396
19990422 112920 1365.64243 1366.18313 1365.10173 1366.39407 1365.60366
19990422 122920 1365.62424 1366.15616 1365.09231 1366.36712 1365.59426
19990422 132920 1365.62790 1366.16704 1365.08875 1366.37803 1365.59072
19990422 142920 1365.61105 1366.15136 1365.07074 1366.36237 1365.57272
19990422 152920 1365.59400 1366.16853 1365.01947 1366.37957 1365.52145
19990422 162920 1365.59538 1366.19819 1364.99258 1366.40926 1365.49458
19990422 172920 1365.57342 1366.18057 1364.96626 1366.39167 1365.46827
19990422 182920 1365.60185 1366.20432 1364.99938 1366.41544 1365.50141
19990422 192920 1365.57986 1366.16255 1364.99716 1366.37370 1365.49920
19990422 202920 1365.61181 1366.16882 1365.05480 1366.38000 1365.55685
19990422 212920 1365.61666 1366.15923 1365.07410 1366.37043 1365.57616
19990422 222920 1365.63476 1366.16482 1365.10470 1366.37605 1365.60678
19990422 232920 1365.64014 1366.15308 1365.12720 1366.36433 1365.62929
19990423 002920 1365.64335 1366.15398 1365.13271 1366.36526 1365.63481
19990423 012920 1365.65093 1366.15442 1365.14743 1366.36572 1365.64955
19990423 022920 1365.64808 1366.16030 1365.13587 1366.37162 1365.63800
19990423 032920 1365.63595 1366.16494 1365.10695 1366.37629 1365.60910
19990423 042920 1365.62153 1366.15572 1365.08734 1366.36709 1365.58951
19990423 052920 1365.64770 1366.20178 1365.09363 1366.41317 1365.59581
19990423 062920 1365.63588 1366.19177 1365.07999 1366.40319 1365.58219
19990423 072920 1365.66919 1366.22216 1365.11621 1366.43360 1365.61843
19990423 082920 1365.67172 1366.21279 1365.13064 1366.42425 1365.63287
19990423 092920 1365.66074 1366.19896 1365.12252 1366.41045 1365.62477
19990423 102920 1365.65636 1366.19450 1365.11822 1366.40600 1365.62049
19990423 112920 1365.64997 1366.19928 1365.10067 1366.41080 1365.60295
19990423 122920 1365.62260 1366.17405 1365.07115 1366.38560 1365.57345
19990423 132920 1365.67984 1366.23914 1365.12054 1366.45071 1365.62286
19990423 142920 1365.68704 1366.23818 1365.13590 1366.44977 1365.63824
19990423 152920 1365.67481 1366.22269 1365.12693 1366.43430 1365.62928
19990423 162920 1365.65249 1366.19704 1365.10795 1366.40867 1365.61032
19990423 172920 1365.65966 1366.22047 1365.09884 1366.43213 1365.60123
19990423 182920 1365.63705 1366.18417 1365.08993 1366.39585 1365.59234
19990423 192920 1365.67663 1366.21795 1365.13530 1366.42965 1365.63773
19990423 202920 1365.68734 1366.22484 1365.14984 1366.43656 1365.65228
19990423 212920 1365.68968 1366.26516 1365.11420 1366.47690 1365.61666
19990423 222920 1365.67287 1366.24638 1365.09935 1366.45814 1365.60183
19990423 232920 1365.64598 1366.22098 1365.07097 1366.43276 1365.57347
19990424 002920 1365.70813 1366.26928 1365.14697 1366.48108 1365.64949
19990424 012920 1365.72703 1366.27661 1365.17745 1366.48842 1365.67998
19990424 022920 1365.71742 1366.24803 1365.18681 1366.45986 1365.68937
19990424 032920 1365.74685 1366.28606 1365.20763 1366.49792 1365.71021
19990424 042920 1365.76742 1366.29820 1365.23664 1366.51008 1365.73924
19990424 052920 1365.75507 1366.28615 1365.22398 1366.49805 1365.72659
19990424 062920 1365.76611 1366.30601 1365.22620 1366.51793 1365.72884
19990424 072920 1365.75621 1366.27510 1365.23732 1366.48703 1365.73997
19990424 082920 1365.83199 1366.34139 1365.32259 1366.55335 1365.82527
19990424 092920 1365.83669 1366.34241 1365.33096 1366.55439 1365.83365
19990424 102920 1365.78731 1366.29080 1365.28382 1366.50279 1365.78653
19990424 112920 1365.80825 1366.31884 1365.29766 1366.53085 1365.80040
19990424 122920 1365.82287 1366.34123 1365.30450 1366.55326 1365.80725
19990424 132920 1365.79311 1366.33085 1365.25537 1366.54290 1365.75814
19990424 142920 1365.79622 1366.32894 1365.26350 1366.54101 1365.76630
19990424 152920 1365.80769 1366.32144 1365.29393 1366.53353 1365.79675
19990424 162920 1365.82821 1366.32821 1365.32820 1366.54032 1365.83104
19990424 172920 1365.80895 1366.30456 1365.31334 1366.51668 1365.81619
19990424 182920 1365.81328 1366.33353 1365.29303 1366.54567 1365.79591
19990424 192920 1365.76419 1366.28932 1365.23906 1366.50148 1365.74196
19990424 202920 1365.78332 1366.30487 1365.26178 1366.51704 1365.76470
19990424 212920 1365.78535 1366.31395 1365.25675 1366.52614 1365.75969
19990424 222920 1365.79368 1366.31240 1365.27497 1366.52461 1365.77793
19990424 232920 1365.77322 1366.29687 1365.24958 1366.50909 1365.75257
19990425 002920 1365.78615 1366.30183 1365.27046 1366.51407 1365.77347
19990425 012920 1365.77174 1366.29270 1365.25077 1366.50496 1365.75381
19990425 022920 1365.77279 1366.30115 1365.24443 1366.51342 1365.74748
19990425 032920 1365.77492 1366.30506 1365.24478 1366.51735 1365.74785
19990425 042920 1365.72031 1366.23872 1365.20191 1366.45103 1365.70501
19990425 052920 1365.69836 1366.22859 1365.16813 1366.44091 1365.67126
19990425 062920 1365.72115 1366.26090 1365.18140 1366.47324 1365.68454
19990425 072920 1365.72863 1366.28497 1365.17230 1366.49732 1365.67547
19990425 082920 1365.69843 1366.24522 1365.15164 1366.45759 1365.65483
19990425 092920 1365.70273 1366.24340 1365.16205 1366.45578 1365.66527
19990425 102920 1365.70076 1366.25715 1365.14437 1366.46955 1365.64761
19990425 112920 1365.65346 1366.23729 1365.06962 1366.44971 1365.57288
19990425 122920 1365.59262 1366.19907 1364.98618 1366.41150 1365.48946
19990425 132920 1365.61739 1366.24610 1364.98869 1366.45855 1365.49200
19990425 142920 1365.60728 1366.23039 1364.98418 1366.44285 1365.48751
19990425 152920 1365.59735 1366.21617 1364.97853 1366.42865 1365.48189
19990425 162920 1365.61395 1366.25142 1364.97647 1366.46391 1365.47986
19990425 172920 1365.62983 1366.26521 1364.99446 1366.47771 1365.49786
19990425 182920 1365.63583 1366.24895 1365.02272 1366.46147 1365.52615
19990425 192920 1365.64262 1366.23885 1365.04638 1366.45139 1365.54984
19990425 202920 1365.62417 1366.22047 1365.02787 1366.43302 1365.53135
19990425 212920 1365.59167 1366.20253 1364.98081 1366.41509 1365.48432
19990425 222920 1365.60525 1366.19526 1365.01523 1366.40783 1365.51876
19990425 232920 1365.66746 1366.22876 1365.10615 1366.44135 1365.60971
19990426 002920 1365.65200 1366.20624 1365.09777 1366.41884 1365.60135
19990426 012920 1365.68522 1366.21953 1365.15092 1366.43215 1365.65452
19990426 022920 1365.69834 1366.23816 1365.15851 1366.45081 1365.66213
19990426 032920 1365.64968 1366.18328 1365.11608 1366.39595 1365.61971
19990426 042920 1365.72347 1366.24212 1365.20481 1366.45482 1365.70845
19990426 052920 1365.64235 1366.17635  -99.00000 1366.38907  -99.00000
19990426 062920 1365.68436 1366.21834  -99.00000 1366.43108  -99.00000
19990426 072920  -99.00000  -99.00000  -99.00000  -99.00000  -99.00000
19990426 082920 1365.62800 1366.16189  -99.00000 1366.37468  -99.00000
19990426 092920 1365.62780 1366.16166  -99.00000 1366.37447  -99.00000
19990426 102920 1365.63493 1366.16876  -99.00000 1366.38159  -99.00000
19990426 112920 1365.62679 1366.10019 1365.15340 1366.31305 1365.65714
19990426 122920 1365.65254 1366.15082 1365.15427 1366.36370 1365.65803
19990426 132920 1365.62951 1366.15319 1365.10583 1366.36610 1365.60961
19990426 142920 1365.58021 1366.10761 1365.05281 1366.32053 1365.55660
19990426 152920 1365.56443 1366.09166 1365.03721 1366.30461 1365.54102
19990426 162920 1365.61245 1366.13004 1365.09486 1366.34301 1365.59868
19990426 172920 1365.61937 1366.14806 1365.09069 1366.36106 1365.59453
19990426 182920 1365.64575 1366.18318 1365.10831 1366.39621 1365.61216
19990426 192920 1365.63382 1366.15873 1365.10890 1366.37178 1365.61276
19990426 202920 1365.63921 1366.17929 1365.09912 1366.39236 1365.60299
19990426 212920 1365.58503 1366.13199 1365.03807 1366.34509 1365.54196
19990426 222920 1365.58437 1366.12556 1365.04319 1366.33868 1365.54709
19990426 232920 1365.60182 1366.14595 1365.05769 1366.35910 1365.56160
19990427 002920 1365.61407 1366.13667 1365.09148 1366.34984 1365.59540
19990427 012920 1365.65877 1366.17999 1365.13756 1366.39318 1365.64150
19990427 022920 1365.62884 1366.13927 1365.11840 1366.35249 1365.62236
19990427 032920 1365.62857 1366.13496 1365.12217 1366.34821 1365.62614
19990427 042920 1365.63899 1366.15604 1365.12193 1366.36931 1365.62591
19990427 052920 1365.62603 1366.16621 1365.08585 1366.37950 1365.58984
19990427 062920 1365.60683 1366.15014 1365.06352 1366.36346 1365.56752
19990427 072920 1365.59571 1366.15737 1365.03405 1366.37071 1365.53807
19990427 082920 1365.58719 1366.13837 1365.03601 1366.35173 1365.54004
19990427 092920 1365.62814 1366.18193 1365.07435 1366.39532 1365.57839
19990427 102920 1365.62593 1366.17371 1365.07815 1366.38713 1365.58220
19990427 112920 1365.62232 1366.15458 1365.09006 1366.36802 1365.59412
19990427 122920 1365.61376 1366.15301 1365.07451 1366.36648 1365.57858
19990427 132920 1365.61516 1366.15550 1365.07481 1366.36900 1365.57890
19990427 142920 1365.61669 1366.17372 1365.05966 1366.38725 1365.56376
19990427 152920 1365.61305 1366.17136 1365.05474 1366.38491 1365.55885
19990427 162920 1365.63365 1366.17544 1365.09186 1366.38901 1365.59598
19990427 172920 1365.65334 1366.18065 1365.12602 1366.39425 1365.63015
19990427 182920 1365.66391 1366.18368 1365.14413 1366.39731 1365.64827
19990427 192920 1365.67642 1366.19760 1365.15523 1366.41126 1365.65938
19990427 202920 1365.63540 1366.15605 1365.11475 1366.36973 1365.61891
19990427 212920 1365.66645 1366.19032 1365.14258 1366.40402 1365.64675
19990427 222920 1365.67060 1366.21584 1365.12536 1366.42957 1365.62954
19990427 232920 1365.64969 1366.17258 1365.12679 1366.38634 1365.63098
19990428 002920 1365.64572 1366.16649 1365.12494 1366.38028 1365.62914
19990428 012920 1365.67801 1366.18998 1365.16605 1366.40379 1365.67026
19990428 022920 1365.65022 1366.17434 1365.12609 1366.38819 1365.63031
19990428 032920 1365.61801 1366.13283 1365.10319 1366.34670 1365.60742
19990428 042920 1365.63826 1366.15835 1365.11816 1366.37225 1365.62240
19990428 052920 1365.57069 1366.11394 1365.02743 1366.32787 1365.53167
19990428 062920 1365.56164 1366.10075 1365.02254 1366.31470 1365.52679
19990428 072920 1365.59260 1366.14409 1365.04111 1366.35807 1365.54538
19990428 082920 1365.58348 1366.12567 1365.04129 1366.33968 1365.54557
19990428 092920 1365.60285 1366.14259 1365.06311 1366.35663 1365.56739
19990428 102920 1365.60408 1366.13571 1365.07245 1366.34978 1365.57674
19990428 112920 1365.60992 1366.13553 1365.08431 1366.34963 1365.58861
19990428 122920 1365.62803 1366.15437 1365.10168 1366.36849 1365.60599
19990428 132920 1365.62971 1366.12854 1365.13088 1366.34269 1365.63520
19990428 142920 1365.63385 1366.13716 1365.13055 1366.35134 1365.63487
19990428 152920 1365.63886 1366.13904 1365.13867 1366.35325 1365.64300
19990428 162920 1365.67020 1366.17810 1365.16229 1366.39234 1365.66663
19990428 172920 1365.62894 1366.15664 1365.10124 1366.37091 1365.60559
19990428 182920 1365.62385 1366.13526 1365.11244 1366.34956 1365.61679
19990428 192920 1365.61711 1366.14174 1365.09248 1366.35606 1365.59684
19990428 202920 1365.59844 1366.15586 1365.04103 1366.37021 1365.54539
19990428 212920 1365.61634 1366.17149 1365.06119 1366.38587 1365.56556
19990428 222920 1365.65267 1366.21292 1365.09241 1366.42734 1365.59679
19990428 232920 1365.62275 1366.18590 1365.05960 1366.40035 1365.56399
19990429 002920 1365.63133 1366.19702 1365.06564 1366.41149 1365.57003
19990429 012920 1365.66880 1366.21414 1365.12346 1366.42863 1365.62787
19990429 022920 1365.66727 1366.19823 1365.13631 1366.41275 1365.64073
19990429 032920 1365.66601 1366.20884 1365.12317 1366.42339 1365.62760
19990429 042920 1365.62873 1366.18221 1365.07526 1366.39678 1365.57970
19990429 052920 1365.62782 1366.20856 1365.04707 1366.42316 1365.55153
19990429 062920 1365.59772 1366.18635 1365.00910 1366.40097 1365.51356
19990429 072920 1365.58822 1366.16782 1365.00861 1366.38247 1365.51310
19990429 082920 1365.61812 1366.19580 1365.04044 1366.41047 1365.54493
19990429 092920 1365.62287 1366.19323 1365.05251 1366.40792 1365.55701
19990429 102920 1365.64315 1366.19825 1365.08806 1366.41297 1365.59257
19990429 112920 1365.67819 1366.22618 1365.13020 1366.44093 1365.63473
19990429 122920 1365.71129 1366.23669 1365.18589 1366.45147 1365.69043
19990429 132920 1365.70991 1366.23808 1365.18174 1366.45288 1365.68629
19990429 142920 1365.73315 1366.26133 1365.20496 1366.47616 1365.70953
19990429 152920 1365.76593 1366.27516 1365.25670 1366.49001 1365.76128
19990429 162920 1365.77033 1366.28283 1365.25784 1366.49770 1365.76243
19990429 172920 1365.75107 1366.27720 1365.22494 1366.49210 1365.72954
19990429 182920 1365.75928 1366.28998 1365.22858 1366.50491 1365.73320
19990429 192920 1365.72739 1366.26122 1365.19356 1366.47617 1365.69819
19990429 202920 1365.75998 1366.28989 1365.23007 1366.50486 1365.73470
19990429 212920 1365.73200 1366.26627 1365.19773 1366.48127 1365.70238
19990429 222920 1365.76868 1366.28204 1365.25532 1366.49707 1365.75999
19990429 232920 1365.73527 1366.24683 1365.22371 1366.46189 1365.72839
19990430 002920 1365.75813 1366.28242 1365.23384 1366.49750 1365.73853
19990430 012920 1365.77809 1366.29390 1365.26229 1366.50900 1365.76700
19990430 022920 1365.77648 1366.28347 1365.26948 1366.49860 1365.77420
19990430 032920 1365.77865 1366.29000 1365.26730 1366.50515 1365.77202
19990430 042920 1365.79157 1366.31667 1365.26646 1366.53185 1365.77120
19990430 052920 1365.79965 1366.34157 1365.25772 1366.55678 1365.76247
19990430 062920 1365.77213 1366.33071 1365.21355 1366.54594 1365.71832
19990430 072920 1365.78197 1366.36532 1365.19862 1366.58057 1365.70340
19990430 082920 1365.83445 1366.39739 1365.27151 1366.61268 1365.77630
19990430 092920 1365.85289 1366.42347 1365.28230 1366.63878 1365.78710
19990430 102920 1365.88383 1366.43976 1365.32791 1366.65509 1365.83272
19990430 112920 1365.90199 1366.45643 1365.34754 1366.67179 1365.85237
19990430 122920 1365.87976 1366.43204 1365.32748 1366.64742 1365.83232
19990430 132920 1365.87902 1366.43519 1365.32285 1366.65060 1365.82770
19990430 142920 1365.92346 1366.47407 1365.37286 1366.68950 1365.87772
19990430 152920 1365.93623 1366.48375 1365.38870 1366.69921 1365.89358
19990430 162920 1365.97216 1366.50634 1365.43798 1366.72182 1365.94286
19990430 172920 1365.98431 1366.51432 1365.45431 1366.72983 1365.95921
19990430 182920 1365.97571 1366.51488 1365.43654 1366.73042 1365.94145
19990430 192920 1365.95338 1366.48603 1365.42073 1366.70159 1365.92566
19990430 202920 1365.98955 1366.52328 1365.45583 1366.73886 1365.96076
19990430 212920 1366.00933 1366.53026 1365.48841 1366.74587 1365.99336
19990430 222920 1366.02840 1366.52975 1365.52705 1366.74538 1366.03201
19990430 232920 1365.99561 1366.51151 1365.47971 1366.72717 1365.98469
19990501 002920 1366.02993 1366.56991 1365.48994 1366.78560 1365.99493
19990501 012920 1366.02524 1366.56688 1365.48360 1366.78259 1365.98860
19990501 022920 1366.01616 1366.55959 1365.47274 1366.77532 1365.97775
19990501 032920 1366.03037 1366.57759 1365.48315 1366.79335 1365.98818
19990501 042920 1366.02867 1366.55512 1365.50222 1366.77091 1366.00726
19990501 052920 1366.02661 1366.55974 1365.49347 1366.77556 1365.99852
19990501 062920 1366.04286 1366.58104 1365.50469 1366.79687 1366.00975
19990501 072920 1366.04507 1366.58268 1365.50746 1366.79854 1366.01253
19990501 082920 1366.07697 1366.61534 1365.53860 1366.83122 1366.04368
19990501 092920 1366.08614 1366.62222 1365.55006 1366.83813 1366.05516
19990501 102920 1366.13522 1366.65700 1365.61344 1366.87294 1366.11855
19990501 112920 1366.10064 1366.63153 1365.56975 1366.84749 1366.07488
19990501 122920 1366.11893 1366.64425 1365.59362 1366.86024 1366.09875
19990501 132920 1366.11046 1366.63813 1365.58279 1366.85414 1366.08793
19990501 142920 1366.11410 1366.64967 1365.57854 1366.86570 1366.08370
19990501 152920 1366.10404 1366.61939 1365.58868 1366.83545 1366.09385
19990501 162920 1366.11773 1366.64111 1365.59435 1366.85720 1366.09953
19990501 172920 1366.14319 1366.67287 1365.61352 1366.88898 1366.11871
19990501 182920 1366.16662 1366.69948 1365.63377 1366.91562 1366.13898
19990501 192920 1366.15694 1366.68451 1365.62938 1366.90067 1366.13460
19990501 202920 1366.12923 1366.66447 1365.59399 1366.88065 1366.09922
19990501 212920 1366.16630 1366.70437 1365.62823 1366.92058 1366.13347
19990501 222920 1366.16776 1366.70382 1365.63171 1366.92005 1366.13696
19990501 232920 1366.16051 1366.69593 1365.62510 1366.91219 1366.13037
19990502 002920 1366.19392 1366.72671 1365.66114 1366.94299 1366.16642
19990502 012920 1366.15400 1366.68599 1365.62201 1366.90230 1366.12730
19990502 022920 1366.13393 1366.65837 1365.60949 1366.87472 1366.11479
19990502 032920 1366.16928 1366.69178 1365.64679 1366.90815 1366.15210
19990502 042920 1366.15858 1366.67160 1365.64555 1366.88801 1366.15086
19990502 052920 1366.19920 1366.72804 1365.67036 1366.94447 1366.17568
19990502 062920 1366.19187 1366.72631 1365.65744 1366.94277 1366.16277
19990502 072920 1366.21833 1366.75040 1365.68626 1366.96689 1366.19160
19990502 082920 1366.18082 1366.69862 1365.66301 1366.91514 1366.16836
19990502 092920 1366.18937 1366.71404 1365.66470 1366.93059 1366.17005
19990502 102920 1366.20837 1366.72162 1365.69512 1366.93819 1366.20048
19990502 112920 1366.23410 1366.73839 1365.72982 1366.95499 1366.23519
19990502 122920 1366.23328 1366.74915 1365.71741 1366.96579 1366.22279
19990502 132920 1366.23463 1366.75829 1365.71098 1366.97495 1366.21637
19990502 142920 1366.23424 1366.74977 1365.71871 1366.96646 1366.22410
19990502 152920 1366.26225 1366.78274 1365.74176 1366.99946 1366.24717
19990502 162920 1366.26831 1366.77812 1365.75851 1366.99487 1366.26392
19990502 172920 1366.27295 1366.78334 1365.76256 1367.00013 1366.26797
19990502 182920 1366.26860 1366.79802 1365.73917 1367.01483 1366.24460
19990502 192920 1366.26118 1366.79689 1365.72546 1367.01374 1366.23089
19990502 202920 1366.32543 1366.85137 1365.79948 1367.06824 1366.30492
19990502 212920 1366.26669 1366.80962 1365.72376 1367.02652 1366.22920
19990502 222920 1366.28316 1366.83396 1365.73236 1367.05090 1366.23782
19990502 232920 1366.28674 1366.84938 1365.72409 1367.06635 1366.22955
19990503 002920 1366.24932 1366.78740 1365.71123 1367.00440 1366.21669
19990503 012920 1366.29305 1366.84924 1365.73686 1367.06626 1366.24233
19990503 022920 1366.25920 1366.79860 1365.71980 1367.01566 1366.22528
19990503 032920 1366.30648 1366.84604 1365.76692 1367.06313 1366.27241
19990503 042920 1366.29082 1366.83406 1365.74758 1367.05117 1366.25308
19990503 052920 1366.24870 1366.80648 1365.69091 1367.02363 1366.19641
19990503 062920 1366.30646 1366.86770 1365.74522 1367.08488 1366.25072
19990503 072920 1366.33149 1366.88711 1365.77586 1367.10432 1366.28137
19990503 082920 1366.28662 1366.84541 1365.72782 1367.06265 1366.23334
19990503 092920 1366.27935 1366.81139 1365.74732 1367.02866 1366.25284
19990503 102920 1366.27835 1366.80049 1365.75621 1367.01779 1366.26173
19990503 112920 1366.29371  -99.00000 1365.75945  -99.00000 1366.26499
19990503 122920 1366.29744  -99.00000 1365.76316  -99.00000 1366.26870
19990503 132920 1366.29988 1366.79668 1365.80308 1367.01408 1366.30863
19990503 142920 1366.31583 1366.80968 1365.82198 1367.02711 1366.32753
19990503 152920 1366.35717 1366.83453 1365.87981 1367.05199 1366.38536
19990503 162920 1366.36440 1366.86656 1365.86223 1367.08406 1366.36780
19990503 172920 1366.36523 1366.86275 1365.86772 1367.08028 1366.37329
19990503 182920 1366.34391 1366.84262 1365.84520 1367.06017 1366.35077
19990503 192920 1366.34349 1366.86042 1365.82655 1367.07801 1366.33213
19990503 202920 1366.30024 1366.83323 1365.76724 1367.05085 1366.27282
19990503 212920 1366.32228 1366.84531 1365.79925 1367.06296 1366.30484
19990503 222920 1366.30808 1366.85134 1365.76482 1367.06903 1366.27041
19990503 232920 1366.30892 1366.86674 1365.75110 1367.08446 1366.25670
19990504 002920 1366.28293 1366.84622 1365.71965 1367.06397 1366.22526
19990504 012920 1366.27813 1366.83919 1365.71707 1367.05697 1366.22268
19990504 022920 1366.30487 1366.86041 1365.74932 1367.07823 1366.25493
19990504 032920 1366.32974 1366.85674 1365.80274 1367.07459 1366.30836
19990504 042920 1366.25478  -99.00000 1365.72041  -99.00000 1366.22603
19990504 052920 1366.30824 1366.86131 1365.75517 1367.07923 1366.26080
19990504 062920 1366.29999 1366.85248 1365.74749 1367.07043 1366.25312
19990504 072920 1366.27126 1366.83137 1365.71116 1367.04935 1366.21679
19990504 082920 1366.27852 1366.84994 1365.70711 1367.06795 1366.21274
19990504 092920 1366.30165 1366.85733 1365.74597 1367.07538 1366.25161
19990504 102920 1366.28222 1366.83099 1365.73345 1367.04907 1366.23910
19990504 112920 1366.27983 1366.82531 1365.73435 1367.04343 1366.24000
19990504 122920 1366.28099 1366.82382 1365.73816 1367.04197 1366.24381
19990504 132920 1366.28510  -99.00000 1365.75072  -99.00000 1366.25638
19990504 142920 1366.26364 1366.77995 1365.74733 1366.99816 1366.25299
19990504 152920 1366.28892 1366.79989 1365.77796 1367.01814 1366.28362
19990504 162920 1366.29015 1366.80801 1365.77229 1367.02629 1366.27795
19990504 172920 1366.30808 1366.82847 1365.78770 1367.04678 1366.29337
19990504 182920 1366.25211 1366.78350 1365.72072 1367.00186 1366.22639
19990504 192920 1366.22528 1366.76292 1365.68765 1366.98131 1366.19332
19990504 202920 1366.22553 1366.76663 1365.68442 1366.98505 1366.19010
19990504 212920 1366.26547 1366.82337 1365.70757 1367.04183 1366.21325
19990504 222920 1366.23590 1366.77748 1365.69433 1366.99597 1366.20001
19990504 232920 1366.23833 1366.77421 1365.70245 1366.99273 1366.20813
19990505 002920 1366.25451 1366.79298 1365.71604 1367.01153 1366.22173
19990505 012920 1366.28674 1366.83796 1365.73552 1367.05654 1366.24123
19990505 022920 1366.23031 1366.77404 1365.68658 1366.99264 1366.19231
19990505 032920 1366.24418 1366.80056 1365.68779 1367.01918 1366.19353
19990505 042920 1366.26562 1366.80922 1365.72202 1367.02786 1366.22778
19990505 052920 1366.26202 1366.80530 1365.71874 1367.02395 1366.22451
19990505 062920 1366.27033 1366.79989 1365.74076 1367.01857 1366.24655
19990505 072920 1366.25246 1366.79183 1365.71310 1367.01052 1366.21890
19990505 082920 1366.28007 1366.81591 1365.74422 1367.03462 1366.25005
19990505 092920 1366.26578 1366.80041 1365.73115 1367.01914 1366.23699
19990505 102920 1366.26387 1366.79833 1365.72940 1367.01708 1366.23526
19990505 112920 1366.23706 1366.76727 1365.70686 1366.98603 1366.21274
19990505 122920 1366.28343 1366.82315 1365.74372 1367.04193 1366.24961
19990505 132920 1366.30437 1366.84159 1365.76716 1367.06039 1366.27307
19990505 142920 1366.30538 1366.84433 1365.76643 1367.06315 1366.27236
19990505 152920 1366.27236 1366.81945 1365.72527 1367.03828 1366.23122
19990505 162920 1366.31077 1366.86672 1365.75482 1367.08557 1366.26079
